Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,57.61227852147563,0.03582070804167814,6,12,0.0050500277235546115,-0.10390737160761176
High_BID,58.113432285571996,0.047419737467759626,13,1,0.06946461014922896,-0.104384773657479
Low_BID,56.70532083340292,0.05004899260851059,12,1,0.013834815186076866,-0.10310448958509255
Close_BID,57.05262889073422,0.039682253449517146,21,1,0.013966138332701314,-0.10342778181896506
Volume_BID,13.226850880119823,0.0,2,23,0.0012673174641882699,-0.05001802968137525
Open_ASK,57.5404666069385,0.039692427963239796,1,28,0.0004363699680378064,-0.10391583930998394
High_ASK,58.099304783744664,0.05481001726486645,1,28,0.0042342459427272446,-0.10440080170090127
Low_ASK,56.64405584999784,0.042798581772042876,5,18,0.014598855298908442,-0.10309850932831921
Close_ASK,57.04459217051063,0.043444812284459955,9,1,0.015700621445777645,-0.10343273952278054
Volume_ASK,11.655697627308562,0.0026985950597153696,0,46,0.0,-0.04695265673607096
Mid_Price,57.014580370629055,0.04066086614510578,1,19,0.0013110215179967708,-0.10343028825272071
Spread,0.10841216854542528,0.001955016883068428,1,27,0.00030772762231938005,-0.004543295712210238
Volume,12.570235547024202,0.014183916673097707,0,48,0.0,-0.048757422508014514
Open_Mid,57.60234426293862,0.029398515956460924,0,48,0.0,-0.10391169548179846
High_Mid,58.13892155908443,0.04965380983246237,0,47,0.0,-0.1043927930290316
Low_Mid,56.66783729100719,0.0499929506306096,1,27,0.0020767986747739545,-0.10310151483211882
Close_Mid,57.014580370629055,0.04081684467358593,0,47,0.0,-0.10343028825272071
Unix_Diff_Since_Earnings,39.63421560747534,0.0,105,1,0.06442219079777563,0.08635792760844652
Unix_Diff_Until_Earnings,39.51901642809537,0.013642507644120228,79,1,0.05741965361063035,-0.08623185927240229
Month,1.5488704439878842,0.027628800457446756,38,1,0.03587646899496621,-0.017137415316028637
Day_Type,0.025378225389027714,0.0,3,13,0.0017360662595024606,-0.002193974025431089
