Datetime,Open_BID,High_BID,Low_BID,Close_BID,Volume_BID,Open_ASK,High_ASK,Low_ASK,Close_ASK,Volume_ASK,Mid_Price,Spread,Volume,Open_Mid,High_Mid,Low_Mid,Close_Mid,Unix_Diff_Since_Earnings,Unix_Diff_Until_Earnings,Month,Day_Type,Week_of_Year,Quarter,Hour,Is_Open_Hour,Is_Close_Hour,Day_of_Week,Is_Lunch_Time,Time_Since_Open,score,rating,SMA_3,SMA_6,SMA_12,SMA_5,SMA_10,SMA_20,EMA_3,EMA_6,EMA_12,EMA_26,MACD,Signal_Line,%K,%D,CCI,Return_1H,Return_3H,Return_6H,RSI_long,RSI_short,Middle_Band,Upper_Band,Lower_Band,BB_Width,High_Low,High_Close,Low_Close,True_Range,ATR,Volume_SMA_3,Volume_SMA_6,OBV,MF_Multiplier,MF_Volume,CMF,Volatility,Return,Volume_change,Lag_Mid_Price_1,Lag_Mid_Price_2,Lag_Mid_Price_3,Lag_Mid_Price_4,Lag_Return_1,Lag_Return_2,Lag_Return_3,Lag_Return_4,Return_1,Return_5,Return_10,Rolling_Mean_5,Rolling_Std_5,Lagged_Volatility,Hammer,Rolling_Skew,Rolling_Kurt,Price_Z_Score,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Williams_%R,High_Low_Ratio,Close_Open_Ratio,Order_Imbalance,VPT,A/D_Line,Support_10,Resistance_10,Support_Close_10,Resistance_Close_10,Support_20,Resistance_20,Support_Close_20,Resistance_Close_20,SMA5_Volume,RSI_Volatility,OBV_ROC,ROC,UpMove,DownMove,+DM,-DM,+DI,-DI,DX,ADX,PSAR,Engulfing,Price_Channel_High,Price_Channel_Low,Price_Channel_Range,Hist_Volatility,Cumulative_Volume,VWAP,Log_Cumulative_VP,Is_Holiday,Is_Nearest_Holiday,RSI_MACD,ATR_VPT,Decay_Factor,Price_Decayed,Momentum,Velocity,Acceleration,Log_Return,Pct_VWAP,Trading_Session_Closing,Trading_Session_Middle,Trading_Session_Opening,Spread_Change,Spread_Change_SMA_5,Order_Book_Imbalance,Breakout_Support,Breakout_Resistance,Mean_Reversion,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,AutoEnc_1,AutoEnc_2,AutoEnc_3,AutoEnc_4,AutoEnc_5,AutoEnc_6,AutoEnc_7,AutoEnc_8,AutoEnc_9,AutoEnc_10,RSI_short_scaled,MACD_scaled,ATR_scaled,VPT_scaled,RSI_short_scaled^2,RSI_short_scaled MACD_scaled,RSI_short_scaled ATR_scaled,RSI_short_scaled VPT_scaled,MACD_scaled^2,MACD_scaled ATR_scaled,MACD_scaled VPT_scaled,ATR_scaled^2,ATR_scaled VPT_scaled,VPT_scaled^2,y
2021-06-14 11:00:00-04:00,129.577,129.866,129.246,129.466,86241.6,129.593,129.884,129.263,129.484,88540.0009,129.47500000000002,0.018000000000000682,87390.80045000001,129.58499999999998,129.875,129.2545,129.47500000000002,4114800.0,3661200,6,1,24,2,11,0,0,0,0,1.5,54.16666666666666,2,129.39333333333335,128.375,127.53749999999998,128.583,127.8,127.29249999999999,129.18637539206605,128.60518825503192,127.95639258521055,127.28952500868746,0.6668675765230887,0.40711119127188466,89.83610722906928,94.27541984434215,251.9484744558525,-0.0007717538105341815,0.01660646984924652,0.018966670601660685,81.92904653776071,81.92904653776071,127.29249999999999,129.30378526573506,125.28121473426492,4.022570531470137,0.6204999999999927,0.30000000000001137,0.32049999999998136,0.6204999999999927,0.6745714285714287,122200.13426666641,69597.17129166667,19047026.18579985,-0.28928283642218194,-25280.6586313809,0.2808105631658088,1.1218210643308786,-0.0007717538105341815,-0.36026190055191765,129.575,129.13,127.36,127.375,0.003446139549291294,0.013897613065326553,-0.00011776251226691681,0.0003141320139787851,-0.0007717538105341815,0.016806062747869888,0.026642350235896117,128.583,1.1218210643308786,1.1045191263071614,0,0.3518100199621875,4.440120527542292,2.170254053148832,128.19475,127.90725,126.241375,125.79525,-10.163892770930714,1.0048006065552844,0.9991511363197905,-2298.4008999999933,-115543.2694846644,32627324.718348477,126.096,129.884,126.705,129.575,125.926,129.884,126.115,129.575,11236971.294262351,91.9097301866048,-0.004567204765778876,0.02469233508765023,0.2744999999999891,-0.7800000000000011,0.2744999999999891,0.0,39.967174925878744,7.475645912748565,68.48566008243658,28.599446564273787,126.1513256,0,129.575,126.115,3.4599999999999937,0.004657631012696069,647691751.15915,221.8204875558611,25.69079388863717,0,0,54.635824711483835,-77942.18835808363,3.257488532207521e-70,4.217633277075689e-68,3.360000000000028,-0.0999999999999659,-0.5449999999999591,-0.0007720517658148304,-0.41630729682985523,False,True,False,0.12500000000066613,0.06196581196586326,-0.013150130724085798,0,0,1,75449938.72549236,-6036143.061082664,-9743229.553656766,5174567.240306658,293955.02672138717,188063410.0,0.0,0.0,0.0,193019820.0,187702190.0,249133800.0,206933650.0,219085550.0,229774750.0,1.5346680830700377,0.15547374244333048,-0.5933293746312548,-0.422305655321008,2.355206125193864,0.23860059028323075,-0.910563653994492,-0.6480990105211274,0.024172084589335063,-0.09224713837548205,-0.06565744068774029,0.3520397468003159,0.2505663503748559,0.178342066516106,1
2021-06-14 12:00:00-04:00,129.466,129.567,129.256,129.557,52101.5511,129.494,129.593,129.273,129.573,53834.9991,129.565,0.016000000000019554,52968.2751,129.48000000000002,129.57999999999998,129.2645,129.565,4118400.0,3657600,6,1,24,2,12,0,0,0,1,2.5,54.16666666666666,2,129.53833333333333,128.74666666666667,127.80666666666667,129.02100000000002,128.06599999999997,127.4145,129.37568769603303,128.87942018216566,128.2038706490243,127.45807871174765,0.7457919372766639,0.4748473404728406,92.1229831025282,93.75418644304624,186.34530619900366,0.0006951148870435464,0.003368698211105192,0.017512859779322154,82.24400868951184,82.24400868951184,127.4145,129.66481202495058,125.16418797504943,4.500624049901148,0.3154999999999859,0.10499999999996135,0.21050000000002456,0.3154999999999859,0.6684642857142842,92321.03409999974,76006.1171,19099994.46089985,0.9049128367671186,47931.67207940213,0.3170570109043548,0.9460140064367603,0.0006951148870435464,-0.39389186473574644,129.47500000000002,129.575,129.13,127.36,-0.0007717538105341815,0.003446139549291294,0.013897613065326553,-0.00011776251226691681,0.0006951148870435464,0.01719332679097163,0.020960561049603976,129.02100000000002,0.9460140064367603,1.1218210643308786,1,0.3234516037953468,4.46905891836395,1.9112905020780153,128.19475,127.90725,126.241375,125.79525,-7.877016897471808,1.002440731987514,1.0006564720420141,-1733.448000000004,-115506.45044810137,32675256.39042788,126.506,129.884,126.705,129.575,125.926,129.884,126.115,129.575,6834019.821677101,77.80398416578483,0.0027809209995988127,0.02556694502711032,-0.2950000000000159,-0.009999999999990905,0.0,0.0,38.83635197948386,7.543944008120705,67.46918557755384,31.167350486549726,126.374746064,0,129.575,126.115,3.4599999999999937,0.004651162404430883,647744719.43425,221.81294351281798,25.690841655105885,0,0,61.33691856994982,-77211.93689418245,3.257488532207521e-70,4.220565016754674e-68,2.6599999999999966,0.08999999999997499,0.18999999999994088,0.0006948734065884113,-0.4158816976678695,False,True,False,-0.11111111111005845,0.014743589743918184,-0.016363077679303194,0,0,0,75471211.16959846,-10143834.241240596,-11174943.912709564,5860679.154837281,299746.2208317742,187830610.0,0.0,0.0,0.0,196918700.0,186531710.0,250592290.0,206213620.0,218557150.0,230158500.0,1.5514270149167952,0.17557322947411874,-0.5978582893864659,-0.4219049468449696,2.406925782613638,0.27238905130233354,-0.9275335012461063,-0.6545547322623203,0.03082595890797156,-0.10496791063545406,-0.07407521404867771,0.3574345341881112,0.25223936980442135,0.17800378417225662,1
2021-06-14 13:00:00-04:00,129.547,129.986,129.516,129.907,34601.2993,129.563,130.004,129.533,129.923,36317.5011,129.91500000000002,0.015999999999991132,35459.400200000004,129.555,129.995,129.5245,129.91500000000002,4122000.0,3654000,6,1,24,2,13,0,0,0,1,3.5,54.16666666666666,2,129.65166666666667,129.17,128.12333333333333,129.532,128.387,127.55249999999998,129.64534384801652,129.17530013011833,128.4671213184052,127.64007288124782,0.827048437157373,0.5452875598097471,98.02737023794886,93.32882018984884,167.67239248383277,0.002701346814340422,0.0026239629558173494,0.019941118743866726,87.9530916581809,87.9530916581809,127.55249999999998,130.05966132186347,125.04533867813649,5.0143226437269846,0.47050000000001546,0.4300000000000068,0.04050000000000864,0.47050000000001546,0.6735000000000001,58606.158583333076,79869.60045833333,19135453.861099847,0.6599362380447122,23400.94317130992,0.33518841996693616,0.2803925825913846,0.002701346814340422,-0.33055399419642406,129.565,129.47500000000002,129.575,129.13,0.0006951148870435464,-0.0007717538105341815,0.003446139549291294,0.013897613065326553,0.002701346814340422,0.02006124371859319,0.02533443826210502,129.532,0.2803925825913846,0.9460140064367603,0,0.23600379847327857,4.348880961954828,1.8846015048158715,128.45475,127.96725,126.305125,125.79525,-1.9726297620511448,1.003632517400183,1.002778742618965,-1716.2018000000025,-115410.66231033267,32698657.33359919,126.506,130.004,127.065,129.91500000000002,125.926,130.004,126.115,129.91500000000002,4593127.026706401,24.661394516934106,0.0018565136378749791,0.0301312294334537,0.41500000000002046,-0.2599999999999909,0.41500000000002046,0.0,42.94729027468457,5.477781312970403,77.37625930776923,34.71079457580308,126.58476130016001,0,129.91500000000002,126.115,3.8000000000000256,0.004663580647074756,647780178.83445,221.80791303170255,25.690873717278972,0,0,72.74146699905769,-77729.08106600906,3.257488532207521e-70,4.231966226617402e-68,3.210000000000022,0.35000000000002274,0.26000000000004775,0.002697704734574074,-0.4142905082857367,False,True,False,-1.7763568394002505e-12,-0.07414529914543122,-0.024199532286504948,0,0,0,75490661.31077075,-12232968.122466844,-11905801.683598166,6215870.5626976015,303677.12824240094,187707140.0,0.0,0.0,0.0,198938900.0,185929630.0,251343330.0,205846190.0,218284740.0,230360110.0,1.8552036174306423,0.1962666370598821,-0.5941239210795373,-0.4208624665877215,3.441780462127741,0.3641145750544402,-1.102220847588835,-0.7807855704543237,0.038520592822795484,-0.11660670398711158,-0.08260126098189909,0.35298323359892425,0.2500444588843028,0.17712521578230098,1
2021-06-14 14:00:00-04:00,129.897,130.387,129.796,130.067,30982.9998,129.923,130.404,129.823,130.083,32017.5018,130.075,0.015999999999991132,31500.2508,129.91,130.3955,129.8095,130.075,4125600.0,3650400,6,1,24,2,14,0,0,0,0,4.5,54.16666666666666,2,129.8516666666667,129.62250000000003,128.3875,129.721,128.68699999999998,127.69750000000002,129.86017192400826,129.4323572357988,128.71448726941978,127.82043785300723,0.8940494164125425,0.6150399311303062,92.80745062836601,94.3192679896144,150.90806755746485,0.0012315744910131876,0.004634099246958678,0.021317525125628123,88.71635608194572,88.71635608194572,127.69750000000002,130.43737418058348,124.95762581941658,5.479748361166898,0.5859999999999843,0.48049999999997794,0.10550000000000637,0.5859999999999843,0.6856428571428564,39975.97536666641,81088.05481666667,19166954.111899845,-0.09385665529016504,-2956.5081808893456,0.31395634765661745,0.2593838861059557,0.0012315744910131876,-0.11165302790429044,129.91500000000002,129.565,129.47500000000002,129.575,0.002701346814340422,0.0006951148870435464,-0.0007717538105341815,0.003446139549291294,0.0012315744910131876,0.007318206458607479,0.02360810544953762,129.721,0.2593838861059557,0.2803925825913846,0,0.19880022747878753,4.370662997676563,1.7354811522722495,128.655,128.16750000000002,126.3665,125.79525,-7.19254937163399,1.0045143075044582,1.0012701100762065,-1034.5019999999968,-115371.86740498687,32695700.8254183,126.906,130.404,127.065,130.075,125.926,130.404,126.115,130.075,4086244.0340268,23.01159320169482,0.0016461721278551167,0.02497931523580621,0.40049999999999386,-0.285000000000025,0.40049999999999386,0.0,46.35899572872182,2.666944473382501,89.12027199301896,40.55191166328022,126.85758039614721,0,130.075,126.115,3.9599999999999937,0.004658522251619291,647811679.08525,221.80345246104534,25.69090223382771,0,0,79.31680638131088,-79103.89680146199,3.257488532207521e-70,4.237178208268932e-68,2.999999999999986,0.15999999999996817,-0.19000000000005457,0.0012308167252492424,-0.4135573700195462,True,False,False,0.0,-0.07414529914543122,-0.01642053592792339,0,0,0,75518612.82877958,-12702560.08661962,-12074764.928980617,6310226.284709697,305284.1831406201,187686060.0,0.0,0.0,0.0,199408270.0,185797400.0,251526530.0,205765700.0,218233540.0,230416640.0,1.895816422454392,0.21332962370597144,-0.585119061332337,-0.42044025436137605,3.59411990764777,0.40443380401779644,-1.1092783255649432,-0.7970775388791985,0.045509528350531375,-0.12482322917721869,-0.08969236125375528,0.34236431593443517,0.24600760697825738,0.1767700074874586,1
2021-06-14 15:00:00-04:00,130.057,130.477,129.736,130.477,63671.3982,130.073,130.503,129.753,130.503,66900.0015,130.49,0.025999999999982037,65285.699850000005,130.065,130.49,129.7445,130.49,4129200.0,3646800,6,1,24,2,15,0,1,0,0,5.5,54.16666666666666,2,130.16,129.84916666666666,128.70291666666665,129.904,129.0295,127.82625,130.17508596200412,129.73454088271345,128.98764307412443,128.01818319722892,0.9694598768955132,0.6859239202833476,100.0,96.94494028877169,131.49160428346232,0.0031904670382472133,0.0071392737236137815,0.010532021993340246,93.53233828239941,93.53233828239941,127.82625,130.83770335592334,124.81479664407665,6.022906711846687,0.7455000000000211,0.41500000000002046,0.3305000000000007,0.7455000000000211,0.7056071428571441,44081.78361666641,68201.40885833334,19232239.811749846,1.0,65285.699850000005,0.3157479342394776,0.40979263093743207,0.0031904670382472133,1.072545398590922,130.075,129.91500000000002,129.565,129.47500000000002,0.0012315744910131876,0.002701346814340422,0.0006951148870435464,-0.0007717538105341815,0.0031904670382472133,0.007061547366390197,0.026954708220202406,129.904,0.40979263093743207,0.2593838861059557,0,0.2507053613491212,5.06240388343419,1.7690793681134533,128.76725,128.21475,126.6325,125.79525,-0.0,1.0057459083043985,1.0032675969707454,-3228.603299999995,-115163.57553154654,32760986.5252683,126.906,130.503,127.33500000000001,130.49,125.926,130.503,126.115,130.49,8480873.5533144,38.32886298247435,0.003406159344299109,0.029872538573852747,0.09450000000001069,0.06500000000002615,0.09450000000001069,0.0,46.003947967808934,2.2371817583640135,90.72500262283198,46.82243467768852,127.2113723565325,0,130.49,126.115,4.375000000000014,0.004555471094844545,647876964.7851,221.79425092591805,25.690961521629134,0,0,90.67584915700442,-81260.24149202746,3.257488532207521e-70,4.250696785677595e-68,3.4250000000000114,0.41500000000002046,0.2550000000000523,0.003185388297788322,-0.4116619368840843,True,False,False,0.624999999999778,0.127777777777719,-0.02472672658344791,0,0,0,75622190.75848067,-8574255.475473456,-10664106.581960373,5777979.58458892,301109.2039879672,188029010.0,0.0,0.0,0.0,195525660.0,187076770.0,250189260.0,206558480.0,218881200.0,230133740.0,2.1520717122530697,0.23253423376541468,-0.570314012512673,-0.41817337486183825,4.631412654679859,0.5004303466169916,-1.2273566534300668,-0.8999390908575611,0.054072169872868524,-0.13261753190531353,-0.09723962530459508,0.3252580728683053,0.23849013534342112,0.1748689714433395,1
2021-06-15 09:00:00-04:00,129.816,130.587,129.377,130.137,98859.1995,129.984,130.604,129.403,130.163,102004.9973,130.15,0.02600000000001046,100432.0984,129.9,130.59550000000002,129.39,130.15,4194000.0,3582000,6,0,24,2,9,1,0,1,0,0.0,52.66666666666666,2,130.23833333333334,129.94500000000002,128.95916666666668,130.03900000000002,129.311,128.01000000000002,130.16254298100205,129.85324348765246,129.16646721656682,128.17609555298975,0.990371663577065,0.7468134689420911,89.08355795148228,93.96366952661616,104.28914893599644,-0.002605563644723752,0.001808875033675772,0.00443758441057307,85.46448084816423,85.46448084816423,128.01000000000002,131.12112435237736,124.89887564762267,6.222248704754691,1.205500000000029,0.10550000000000637,1.1000000000000227,1.205500000000029,0.7198928571428606,65739.34968333307,62172.754133333336,19131807.713349845,0.26088759850684523,26201.488964579174,0.42181133497573414,0.33803476207342603,-0.002605563644723752,0.5383475804158051,130.49,130.075,129.91500000000002,129.565,0.0031904670382472133,0.0012315744910131876,0.002701346814340422,0.0006951148870435464,-0.002605563644723752,0.0052133616528287074,0.02210704048376333,130.03900000000002,0.33803476207342603,0.40979263093743207,0,2.2513063645003624,6.7530214372118715,1.3757084305323375,128.82,128.2675,126.45249999999999,125.79525,-10.916442048517712,1.0093167941881136,1.0019245573518092,-3145.7978000000003,-115425.2577559009,32787188.01423288,127.036,130.604,127.36,130.49,125.926,130.604,126.115,130.49,13060089.643837603,28.88996544923807,-0.005222069784021843,0.024198308085776166,0.10550000000000637,0.3545000000000016,0.0,0.3545000000000016,38.0512973160689,5.710175125266541,73.90318557969783,51.09155532839243,127.6048076737486,0,130.49,126.115,4.375000000000014,0.003650427273556209,647977396.8835,221.7800466890557,25.691052482400288,0,1,84.64160007434661,-83093.81859234662,3.257488532207521e-70,4.239621324668089e-68,2.8149999999999977,-0.3400000000000034,-0.7550000000000239,-0.0026089640335811193,-0.41315730633569847,False,False,True,1.0931255900459291e-12,0.10277777777780442,-0.015661316701115542,0,0,1,75759098.89926314,-4280812.659464468,-9242756.542702457,5054594.198656009,362675.0281070592,188361200.0,0.0,0.0,0.0,191504450.0,188330080.0,248760640.0,207399150.0,219495730.0,229812050.0,1.72278625005398,0.23785979080741354,-0.5597200598689057,-0.4210213115575167,2.967992463375054,0.4097815770437281,-0.9642780230215412,-0.7253297265309826,0.05657728008294653,-0.1331348963511309,-0.1001440410925338,0.3132865454196514,0.23565407371105845,0.17725894478561155,1
2021-06-15 10:00:00-04:00,130.147,130.207,129.456,129.606,137444.7937,130.163,130.224,129.473,129.634,142210.0067,129.62,0.027999999999991587,139827.4002,130.155,130.2155,129.4645,129.62,4197600.0,3578400,6,0,24,2,10,0,0,1,0,0.5,52.66666666666666,2,130.08666666666667,129.96916666666667,129.17208333333335,130.05,129.5355,128.16125,129.89127149050103,129.78660249118033,129.23624149094115,128.28305143795347,0.9531900529876793,0.7880887857512089,76.09654496446933,88.39336763865059,80.43041104634946,-0.004072224356511778,-0.0034979819334998163,0.0011199073180148122,79.71457693953133,79.71457693953133,128.16125,131.27684891161573,125.04565108838425,6.231197823231483,0.7510000000000048,0.0654999999999859,0.6855000000000189,0.7510000000000048,0.724571428571432,101848.39948333307,70912.18742500001,18991980.313149847,-0.5858854860185972,-81922.8443248939,0.29334484296445135,0.3191198840091093,-0.004072224356511778,0.3922580771248727,130.15,130.49,130.075,129.91500000000002,-0.002605563644723752,0.0031904670382472133,0.0012315744910131876,0.002701346814340422,-0.004072224356511778,0.00042449735653926624,0.01762512266928362,130.05,0.3191198840091093,0.33803476207342603,0,1.961034097298968,5.652339465044181,0.9364170686807067,128.83525,128.2675,126.45249999999999,125.79525,-23.903455035530673,1.005800817984853,0.9958895163458953,-4765.212999999989,-115994.66630070304,32705265.169907987,127.036,130.604,127.36,130.49,125.926,130.604,126.115,130.49,18184553.39601,25.438506546778456,-0.00730863503831003,0.02010781883288093,-0.3800000000000239,-0.07450000000000045,0.0,0.0,36.2726735015773,5.673304416403671,72.94947121016735,54.7440982165138,128.0235045994238,0,130.49,126.115,4.375000000000014,0.0038529837691775896,648117224.2837,221.76016371226072,25.69117859387017,0,1,75.98314181688231,-84046.42106816695,2.9474975127643344e-70,3.82054627604513e-68,2.2450000000000045,-0.5300000000000011,-0.18999999999999773,-0.00408053844100451,-0.41549465949986786,False,False,True,0.07692307692232014,0.14038461538428013,-0.017039625256509584,0,0,0,75933343.15162992,485044.41740059666,-7574747.516514661,4170343.728868407,367378.89947066596,188666930.0,0.0,0.0,0.0,187036830.0,189711440.0,247108670.0,208292900.0,220140750.0,229413230.0,1.4168375917963836,0.22839083480080666,-0.5562505403780725,-0.4272182914768672,2.007428761527376,0.32359272036754055,-0.7881166760647053,-0.6052989352674499,0.05216237342100936,-0.1270425252753478,-0.09757274223257605,0.3094146636708977,0.23764040549340426,0.18251546857241344,1
2021-06-15 11:00:00-04:00,129.616,129.957,129.566,129.926,57561.8515,129.634,129.974,129.583,129.944,60209.9991,129.935,0.018000000000000682,58885.9253,129.625,129.9655,129.5745,129.935,4201200.0,3574800,6,0,24,2,11,0,0,1,0,1.5,52.66666666666666,2,129.90166666666667,130.03083333333333,129.38875000000002,130.05400000000003,129.793,128.32774999999998,129.91313574525051,129.8290017794145,129.34374280002714,128.40541799810507,0.9383248019220787,0.8181359889853829,82.05650638413444,82.41220310002873,74.79670973481134,0.0024301805276962796,-0.0042531994788873595,0.002855709489445468,79.48453605953053,79.48453605953053,128.32774999999998,131.44908148868754,125.20641851131244,6.242662977375105,0.39099999999999113,0.34549999999998704,0.04550000000000409,0.39099999999999113,0.7060000000000021,99715.14129999974,71898.46245833334,19050866.238449845,0.843989769821023,49699.11853964496,0.3352577167516674,0.31712379344661445,0.0024301805276962796,-0.5788670516953515,129.62,130.15,130.49,130.075,-0.004072224356511778,-0.002605563644723752,0.0031904670382472133,0.0012315744910131876,0.0024301805276962796,0.00015394681137648192,0.020218278894472475,130.05400000000003,0.31712379344661445,0.3191198840091093,0,1.86229346737504,5.361944861547934,1.0298489640238975,129.53500000000003,128.2675,126.622625,125.79525,-17.943493615865556,1.0030175690432916,1.0023915139826423,-2648.147600000004,-115851.5628716836,32754964.288447633,127.066,130.604,129.13,130.49,125.926,130.604,126.115,130.49,7658350.128966202,25.206437595542535,0.003100567941260346,0.020418580908626804,-0.25,-0.11000000000001364,0.0,0.0,37.22683124241206,5.109267503035148,75.8633050541884,58.851423430644736,128.38358395550446,0,130.49,126.115,4.375000000000014,0.003853221225832207,648176110.209,221.75182151999869,25.69123182785762,0,1,74.5823115539273,-81791.20338740887,2.9474975127643344e-70,3.829830893210338e-68,2.575000000000003,0.3149999999999977,0.8449999999999989,0.002427232414330126,-0.4140521637686669,False,True,False,-0.3571428571426396,0.06895604395610748,-0.02248540365553194,0,0,0,75912621.686548,-9351731.615144245,-10986136.14839676,5723305.469944072,379557.2392354789,188051600.0,0.0,0.0,0.0,196309710.0,186861810.0,250523680.0,206539980.0,218821340.0,230269440.0,1.404597265749374,0.22460513519995284,-0.5700226788149689,-0.425660870036464,1.9728934789506174,0.31547975877512224,-0.800652296078639,-0.5978820941897169,0.0504474667581891,-0.12803002084227538,-0.09560561726386956,0.3249258543633932,0.24263634940489556,0.1811871762801995,1
2021-06-15 12:00:00-04:00,129.937,130.216,129.786,129.847,34866.4513,129.953,130.234,129.813,129.863,36202.4994,129.85500000000002,0.015999999999991132,35534.47535,129.945,130.22500000000002,129.7995,129.85500000000002,4204800.0,3571200,6,0,24,2,12,0,0,1,1,2.5,52.66666666666666,2,129.80333333333337,130.02083333333334,129.5954166666667,130.01000000000002,129.86550000000003,128.50275,129.88406787262528,129.83642984243895,129.42239775386912,128.51279444268988,0.9096033111792394,0.8364294534241542,79.88318391741387,79.34541175533927,73.9762719121382,-0.0006156924616153026,-0.0022666154437186448,-0.00046184043413000087,78.35365851429022,78.35365851429022,128.50275,131.54996179702977,125.45553820297023,6.094423594059535,0.42550000000002797,0.29000000000002046,0.1355000000000075,0.42550000000002797,0.7127857142857182,78082.60028333307,71910.97498333333,19015331.763099845,-0.7391304347825157,-26264.61221521409,0.32192261504612146,0.3285384305833359,-0.0006156924616153026,-0.3965540123728004,129.935,129.62,130.15,130.49,0.0024301805276962796,-0.004072224356511778,-0.002605563644723752,0.0031904670382472133,-0.0006156924616153026,-0.0016913319238898161,0.00561449701850858,130.01000000000002,0.3285384305833359,0.31712379344661445,0,1.9059573226565152,5.625623802735595,0.887532662690606,129.925,128.2675,126.852625,125.79525,-20.116816082586116,1.0032781328125304,0.9993073992843128,-1336.0481,-115873.44118028406,32728699.67623242,128.466,130.604,129.47500000000002,130.49,125.926,130.604,126.115,130.49,4619837.140253501,25.742187998747543,-0.0018652419740516901,0.01947006869479906,0.25950000000003115,-0.22499999999999432,0.25950000000003115,0.0,38.6762200621308,5.060627317366396,76.85874670620576,62.89676871455975,128.69325220173383,0,130.49,126.115,4.375000000000014,0.003803993516050494,648211644.68435,221.74678380528647,25.691263930545556,0,1,71.27074722760578,-82592.93353843293,2.9474975127643344e-70,3.827472895200127e-68,0.7250000000000227,-0.07999999999998408,-0.3949999999999818,-0.0006158820780532164,-0.4143996238789901,False,True,False,-0.1111111111116374,0.046733821733780004,-0.018799322163060978,0,0,0,75922642.53978813,-12202394.220997032,-11967874.56451654,6105848.057513152,387760.46036677156,187841250.0,0.0,0.0,0.0,199048460.0,185997170.0,251492910.0,206018910.0,218403840.0,230501540.0,1.3444240049231457,0.21729069862829584,-0.5649905513091787,-0.42589897576969193,1.8074759050135907,0.2921308312824018,-0.7595868597348221,-0.572588806696955,0.04721524771037289,-0.12276719161235747,-0.092543885990072,0.3192143230686497,0.2406288971221328,0.18138993756167263,1
2021-06-15 13:00:00-04:00,129.837,129.947,129.676,129.896,32628.7003,129.863,129.964,129.694,129.914,34430.0003,129.90499999999997,0.018000000000000682,33529.3503,129.85,129.9555,129.685,129.90499999999997,4208400.0,3567600,6,0,24,2,13,0,0,1,1,3.5,52.66666666666666,2,129.89833333333334,129.99249999999998,129.8075,129.893,129.8985,128.68125,129.89453393631263,129.8560213160278,129.49664425327387,128.6159207802684,0.8807234730054745,0.8452882573404183,80.55477330329374,80.83148786828075,62.9800808002785,0.0003850448577256138,0.002198734763153576,-0.0013069383048243122,77.34042550887767,77.34042550887767,128.68125,131.60973240726187,125.75276759273812,5.856964814523749,0.2704999999999984,0.10049999999998249,0.17000000000001592,0.2704999999999984,0.6963571428571476,42649.916983333074,72249.15823333334,19048861.113399845,0.6266173752308446,21010.07347818153,0.32144793256814125,0.18969053843213407,0.0003850448577256138,-0.05642759686896581,129.85500000000002,129.935,129.62,130.15,-0.0006156924616153026,0.0024301805276962796,-0.004072224356511778,-0.002605563644723752,0.0003850448577256138,-0.004483102153421958,0.002546787574763565,129.893,0.18969053843213407,0.3285384305833359,1,1.8993952197980752,5.649426568265826,0.8357571122608657,129.93,128.2675,126.89275,125.79525,-19.445226696706268,1.002085823341173,1.000423565652676,-1801.2999999999993,-115860.53087636817,32749709.7497106,129.246,130.604,129.47500000000002,130.49,125.926,130.604,126.115,130.49,4355227.8985179,14.670746957349362,0.0017632797953630597,0.019982726130653106,-0.26950000000002206,0.1144999999999925,0.0,0.1144999999999925,37.84490716996658,6.354497897220061,71.24622882323263,66.33621697115643,128.9595668934911,0,130.49,126.115,4.375000000000014,0.0037944032938912395,648245174.03465,221.7420334493028,25.691294232473926,0,1,68.11552815789993,-80680.30825098006,2.9474975127643344e-70,3.828946643956508e-68,0.3299999999999841,0.049999999999954525,0.1299999999999386,0.00038497074697774794,-0.4141615913804617,False,True,False,0.12500000000066613,-0.053266178266042366,-0.0268615404695151,0,0,0,75955549.8782897,-12442621.07896801,-12059708.155574195,6180345.409126853,389590.50054827426,187854130.0,0.0,0.0,0.0,199293500.0,185945620.0,251608740.0,205983220.0,218397230.0,230547680.0,1.2905105337705494,0.20993593607738653,-0.5771735968495088,-0.4257584705123511,1.6654174377727482,0.270924536924848,-0.7448486065485274,-0.5494457910382269,0.04407309725668852,-0.12116947933375373,-0.0893820030498868,0.33312936090019923,0.2457365478147592,0.18127027521301656,1
