Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,43.138834379284425,0.0485518455131182,6,48,0.005351801004777138,-0.09014649956100129
High_BID,43.86738765135013,0.030709234542126262,6,9,0.0035444315721058226,-0.09089886311639894
Low_BID,42.49121442767167,0.047135907779882746,5,53,0.009399901431216587,-0.08942982957015744
Close_BID,42.7458050228154,0.05467350855964814,10,23,0.012152821224449939,-0.08972608400594595
Volume_BID,26.28243660401691,0.00770508625659394,2,52,0.002647653318428081,-0.07046223477630065
Open_ASK,43.173160153871834,0.049653241834922035,5,40,0.008744954607076529,-0.09017516265948089
High_ASK,43.89617882605801,0.035500562878148845,8,33,0.037962515961365725,-0.09092017684500675
Low_ASK,42.46000800151281,0.04544641827871532,0,85,0.0,-0.08944069564611645
Close_ASK,42.74909316227186,0.04559096158995524,5,50,0.00854912164389841,-0.0897434264857111
Volume_ASK,26.182321027365532,0.004989087719011964,4,42,0.004571162579662138,-0.07032774884424242
Mid_Price,42.790430938102766,0.05150236321879387,4,28,0.005847005798016943,-0.08973477414492947
Spread,0.8981077736831352,0.0018417514642563582,0,85,0.0,-0.013050446781562641
Volume,26.533175579442183,0.0098975808701951,2,63,0.002224493687364935,-0.07079262802425035
Open_Mid,43.19571017729625,0.051399907269315204,0,84,0.0,-0.0901609142075408
High_Mid,43.8613616024598,0.035108195138985554,13,35,0.025591078699786756,-0.09090952936129959
Low_Mid,42.46805012971683,0.048468271438480315,6,40,0.014911927868676572,-0.08943527548226093
Close_Mid,42.790430938102766,0.049760597217958,0,84,0.0,-0.08973477414492947
Unix_Diff_Since_Earnings,54.7241573204499,0.0,85,3,0.07337535031277105,0.10140468816302928
Unix_Diff_Until_Earnings,55.92698555965498,0.002063242058988557,93,1,0.09768220845922816,-0.10250206179853194
Month,1.043290531504267,0.04557357687292063,36,20,0.037597224836959424,-0.014066583424209966
Day_Type,0.13030322173105877,0.0,0,80,0.0,0.004973630129825324
Week_of_Year,1.038555370243388,0.09048438608175569,109,4,0.15845797389111727,-0.014033796040621382
Quarter,0.02151345938157018,0.0,0,80,0.0,0.0019718880648724735
Hour,0.05806506322951081,0.0,1,64,0.0004434753920135536,-0.003369372501651924
Is_Open_Hour,0.017438941945510763,0.002461224185930977,0,82,0.0,-0.0018182723288191482
Is_Close_Hour,0.054598022056521714,0.0,0,82,0.0,-0.0032196053143707104
Day_of_Week,0.11569747154083365,0.0,2,59,0.0007075753366661851,-0.004685023549427569
Is_Lunch_Time,0.00433116151140043,0.0,0,81,0.0,-0.0009113071791944094
Time_Since_Open,0.07286313990588796,0.0,0,83,0.0,-0.00371874175107223
score,11.68468824207065,0.48679649880987097,100,1,0.07936821316274863,-0.0470445694081576
rating,16.58003611189952,0.0055757675243697236,0,83,0.0,-0.056018003102508374
SMA_3,43.08259896645357,0.051861027452817954,8,31,0.015556043567382384,-0.09006373016853786
SMA_6,43.902983762919646,0.0583886730108194,5,36,0.003891754687677334,-0.09090761203458442
SMA_12,45.90837132727854,0.06358666291488135,5,43,0.00918164386171566,-0.09291399622513019
SMA_5,43.57196682546866,0.05015544712598974,0,81,0.0,-0.09057467434647037
SMA_10,45.14906913595988,0.04568813851249942,3,57,0.005003892617015615,-0.09219373130191855
SMA_20,48.31471703038957,0.05086444879350127,16,17,0.019436954553554712,-0.09531127037294596
EMA_3,43.159511614618324,0.05376413818037684,5,45,0.008740928838572144,-0.09018129073444214
EMA_6,44.065990317753226,0.046099557679762704,3,39,0.013169052324802677,-0.09105738909813965
EMA_12,45.7749489281453,0.05044457470901231,5,30,0.006645403743588761,-0.09281183872952425
EMA_26,49.16350714656126,0.04336243043662891,30,17,0.08239062762961308,-0.09614255531163884
MACD,12.926857010391346,0.01213598228032442,18,22,0.01101343407494209,0.0494802576505311
Signal_Line,11.85060414589215,0.014918908742480141,63,3,0.039352607479460025,0.047380545577738076
%K,4.393077037959178,0.014361036256024473,16,27,0.020593135542795855,0.028860330360757303
%D,5.650883853603873,0.008410552512479574,7,46,0.006025699971872941,0.032735522597391764
CCI,4.887613660040462,0.0,20,6,0.019660036670680472,0.030448407996264137
Return_1H,0.15919957994157932,0.0,3,43,0.0077807434726000855,0.005497728274345803
Return_3H,0.4398071269853631,0.0,26,15,0.07585406541106275,0.009137597331342562
Return_6H,2.6128536992511235,0.0,5,32,0.012648700579765932,0.022267380132619863
RSI_long,16.010600626528102,0.015929660644962373,12,34,0.022714765031694572,0.055046539256228044
RSI_short,16.010600626528102,0.015990636972782912,0,74,0.0,0.055046539256228044
Middle_Band,48.31471703038957,0.050731218552565904,0,75,0.0,-0.09531127037294596
Upper_Band,55.38156959414017,0.08541961604460258,11,24,0.015422200290451337,-0.10197853989024175
Lower_Band,41.00112740941047,0.07384607757296768,20,21,0.04543261593830949,-0.08786615475288428
BB_Width,32.70738162999041,0.008721443484781766,9,27,0.006088267253992704,-0.07856043021054848
High_Low,8.40636292075045,0.004274349783090381,2,55,0.001971039350217443,-0.039918465134348935
High_Close,2.8116522834484443,0.0030915226242773652,2,63,0.0018670925722557062,-0.023100783581952555
Low_Close,1.7376965258089823,0.0,5,52,0.005340511201778926,-0.018161850665762813
True_Range,6.09953175631355,0.0,0,78,0.0,-0.03401238465556844
ATR,26.61757541952823,0.006241175607173632,22,20,0.02117856744924842,-0.07090712517847653
Volume_SMA_3,32.3955823180783,0.0023953076745939494,0,79,0.0,-0.07818529921289752
Volume_SMA_6,42.9832554946546,0.022358352331685705,52,8,0.04927351665282989,-0.08997249494976778
OBV,0.08513881447908091,0.028022774592725064,106,4,0.11925798836611708,-0.00395947346433001
MF_Multiplier,1.675269447197264,0.0,6,45,0.003594959100748312,0.0178316723820231
MF_Volume,0.9446373152279888,0.002636497734734622,2,60,0.0037399343171438154,0.013390935496679912
CMF,12.3821611293123,0.011918341998418125,32,14,0.0270422847864058,0.048428890060027374
Volatility,12.315718509189745,9.4070763111187e-05,3,61,0.0036588698846007402,-0.048300330015820236
Return,0.15919957994157932,0.0,0,79,0.0,0.005497728274345803
Volume_change,0.3239495258693596,0.0,4,54,0.0035109003994620125,0.007842278674973002
Lag_Mid_Price_1,43.065447422507305,0.05147563036309699,0,78,0.0,-0.09008423911330254
Lag_Mid_Price_2,43.24642670839786,0.04885701504181794,4,49,0.003206433809132073,-0.09022609652256008
Lag_Mid_Price_3,43.759466186752555,0.04311081861096322,0,77,0.0,-0.09076448329925135
Lag_Mid_Price_4,44.58809190096013,0.05023502657034773,4,44,0.006050597864858449,-0.09162038868132072
Lag_Return_1,0.002650313373783169,0.0,5,38,0.00864418466693192,0.0007093551190600067
Lag_Return_2,0.4921948723272587,0.0,5,42,0.0028376968292691722,0.009666443421718185
Lag_Return_3,1.2843454657317341,0.007479295516639395,3,51,0.0013917869807198518,0.015613727596232252
Lag_Return_4,0.938982480575017,0.007003370223362948,7,51,0.005722716761578428,0.013350839944678228
Return_1,0.15919957994157932,0.0,0,77,0.0,0.005497728274345803
Return_5,2.0962136716908986,0.0,13,29,0.020960045620204912,0.01994569590657047
Return_10,6.193407849691117,0.0,10,21,0.010714911106582984,0.03427112853489689
Rolling_Mean_5,43.57196682546866,0.05039863126529953,0,76,0.0,-0.09057467434647037
Rolling_Std_5,12.315718509189745,0.0,0,76,0.0,-0.048300330015820236
Lagged_Volatility,12.691227349499988,0.0,3,56,0.002313714785169264,-0.04903047418012818
Hammer,0.2284923475784121,0.003760603954268582,0,75,0.0,0.0065861597686307505
Rolling_Skew,4.588236563314872,0.006877415225192696,50,8,0.03526413600402756,0.02950206122831034
Rolling_Kurt,0.038901354951189134,0.01418443787878787,35,18,0.010155286583026361,0.0027156606860412325
Price_Z_Score,5.600981274272595,0.0,17,18,0.013057444194124994,0.032592620335126554
Conversion_Line,45.49505237315623,0.19398483769020913,3,55,0.002665572408602453,-0.09253691013522314
Base_Line,48.61357497956195,0.2816504658910799,35,19,0.055205269233252696,-0.09564249795170099
Leading_Span_A,57.50274858231746,0.15973437961897763,93,1,0.08078026363795161,-0.10390975407733549
Leading_Span_B,62.82254986396413,0.33303353154334125,164,2,0.2877362789431616,-0.10856178011914608
Williams_%R,4.3904870458100405,0.014284668643122389,1,61,0.0006661577852301533,0.028860330298911663
High_Low_Ratio,-21.07248130938347,0.0,1,57,0.00046947743964602064,-0.01962110323908206
Close_Open_Ratio,4.5864992531109925,0.0016286737147588326,1,62,0.0004600532147440498,0.009349082609803716
Order_Imbalance,4.7307590583363205e-05,0.0,8,54,0.01547774134112386,4.381591417512709e-05
VPT,67.45686408034408,0.10071661176304492,99,1,0.21659224082562925,-0.11246396804312653
A/D_Line,4.190155962204413,0.09875839693618582,80,5,0.16294521902439538,0.02816374624429585
Support_10,42.550057292728496,0.31643686481921685,33,12,0.042671790017669645,-0.08956155421144274
Resistance_10,48.684642634133766,0.3363940056959078,14,37,0.028639389932156006,-0.09572688157152243
Support_Close_10,41.929482010688695,0.3222615503273849,35,5,0.0447501152316627,-0.08891174038009453
Resistance_Close_10,48.0967356027771,0.3469446955975084,16,15,0.023460491651857308,-0.09515294674588404
Support_20,41.605697879568865,0.3419920512267771,23,11,0.06645297443350774,-0.08851989978191455
Resistance_20,54.13647220301953,0.36465166978306596,26,19,0.037593846594900004,-0.10088693165266704
Support_Close_20,41.56800631932862,0.3532437331693239,14,30,0.048159467075546185,-0.08850418290467132
Resistance_Close_20,54.256030027976465,0.3585974749388412,52,1,0.08499602733811698,-0.10098590998518375
SMA5_Volume,45.301514756470695,0.01025623805814213,1,47,0.0010866047888680797,-0.0923462657658014
RSI_Volatility,0.8352159398003249,0.0074571149506843515,8,49,0.006905422906385027,-0.012599034075201132
OBV_ROC,0.2550560323137694,0.014557397258583293,7,29,0.02351696510807283,0.006958667983440137
ROC,7.859711398339461,0.008251760560019639,17,32,0.012360829459851895,0.03860095787715245
UpMove,0.5402089188966097,0.0029486376404217474,7,48,0.002307150060897351,0.010126898234277704
DownMove,0.2840737401791965,0.0,4,41,0.0027855263300008174,-0.007343821353487101
