Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
VWAP,5.680931409253084,0.474293216990086,68,12,0.12007576814233722,-0.03284766125791094
Log_Cumulative_VP,6.260827443707809,0.5249425545564423,0,77,0.0,0.02306553694222746
Is_Holiday,9.933008397985892,0.0008720665234778213,1,60,0.0007422144017349756,0.043308094045642065
Is_Nearest_Holiday,1.0644451626701499,0.0,1,52,0.002047530644668168,0.014189025074301753
RSI_MACD,1.5283909148206207,0.0,18,26,0.010524489164509718,0.017001748763989744
ATR_VPT,0.3886924857101037,0.0,28,16,0.02107362383608381,-0.008565114949789177
Decay_Factor,,0.010975573229466073,0,73,0.0,
Price_Decayed,,0.0,0,73,0.0,
Momentum,1.7338295143417128,0.0017060294174580104,5,44,0.0031706706436767543,0.018107930222193147
Velocity,1.133891946287358,0.0043996456043375876,3,41,0.0041550358438880546,0.014644544027131445
Acceleration,0.016345213588143545,0.006795375247444779,14,30,0.022051948165701562,-0.0017584519388917919
Log_Return,0.8501922316652939,0.0,0,80,0.0,0.012681193977235328
Pct_VWAP,4.826883604397078,0.04793792698964228,49,1,0.09357401410143364,-0.030202621999222856
Trading_Session_Closing,0.5719803529627107,0.001546401019565602,0,77,0.0,-0.01040232993545942
Trading_Session_Middle,0.0825157471951994,0.007923091034929941,0,79,0.0,0.00395321857649833
Trading_Session_Opening,0.19384005641717608,0.0,0,76,0.0,0.006055661033315118
Spread_Change,0.30324764767024015,0.005431203515797511,1,63,0.000693146921982107,0.007574032553975485
Spread_Change_SMA_5,1.6064581195957333,0.027786915008756186,17,29,0.011293094445450071,0.017429407619044213
Order_Book_Imbalance,0.021842291014527466,0.012646079826882595,19,19,0.020269090615348845,0.002030895580283243
Breakout_Support,,0.0003437210647725397,0,75,0.0,
Breakout_Resistance,,0.0,0,75,0.0,
Mean_Reversion,0.07085468970169534,0.0,0,76,0.0,-0.0036605096101993695
PCA_1,3.7120239045397203,0.5250250502384826,10,24,0.017711869624294496,0.02649222823004216
PCA_2,30.285394087978002,9.533995745725221e-05,6,50,0.002855160902661361,-0.07547650084478263
PCA_3,11.714313093774702,0.0,10,38,0.01075821426600462,-0.047023081847001436
PCA_4,2.8817143575531476,0.00742906165373336,12,30,0.00843141691366474,-0.023342286092196574
PCA_5,16.793013644346814,0.07500002607384082,60,6,0.04947227586353151,0.05627447067966784
AutoEnc_1,3.722457220746045,0.4082213286731513,10,41,0.018251327571780673,0.026527070779966522
AutoEnc_2,2.827213321462326,0.0632704493550833,2,56,0.010414879650753281,0.02313767523182264
AutoEnc_3,2.9852345627179155,0.06532559356561674,13,23,0.03688871575655186,0.023803474658308232
AutoEnc_4,4.9986999667246605,0.029070144244719875,6,49,0.006067114734995798,0.030740946850698947
AutoEnc_5,4.665179045405228,0.04474737680920815,7,56,0.007663866331135013,0.02967765070884809
AutoEnc_6,,0.015467029889242756,0,71,0.0,
AutoEnc_7,3.738787597836482,0.41519572024449003,8,44,0.009144118128693174,0.026602600432461543
AutoEnc_8,3.885808381106871,0.15108433051478243,5,33,0.006215918064936942,0.02708234812657473
AutoEnc_9,1.7883964290587926,0.016907169429490665,4,46,0.007865202941302045,0.018456986862096514
AutoEnc_10,2.667093651212233,0.03322545452787384,4,55,0.008712859697216281,0.022476925818390794
RSI_short_scaled,4.239198930596369,0.006808490389965671,1,64,0.003426561759867968,0.028307674494963297
MACD_scaled,0.101247980847674,0.0,2,58,0.002431132549787237,0.004376463921294871
ATR_scaled,5.882157137351342,0.014613989261134552,3,53,0.00224722541680904,-0.03333959238341677
VPT_scaled,19.960045590950315,0.0692194783676372,9,37,0.010713240825700718,-0.06133480054091933
RSI_short_scaled^2,1.7549622692601117,0.0,19,25,0.013652800462817727,0.018215173092299253
RSI_short_scaled MACD_scaled,5.325504944369463,0.011491316154374598,20,27,0.01406097557418646,0.03172505420632987
RSI_short_scaled ATR_scaled,18.449823912391793,0.004523223910633645,21,18,0.012640841183039186,-0.05897628148603218
RSI_short_scaled VPT_scaled,2.531019984960007,0.0022063120316075935,11,31,0.008787957231480637,-0.0218766404688715
MACD_scaled^2,2.8655378530617353,0.0,28,14,0.020478416030229662,0.02327687906489473
MACD_scaled ATR_scaled,22.28169128565018,0.0011547795197319743,51,9,0.032400371753665204,-0.06478837839960505
MACD_scaled VPT_scaled,0.30548322920508963,0.0,34,11,0.021120250078079706,-0.007601822301727346
ATR_scaled^2,6.0810348737453,0.011539186421771985,17,14,0.009871535039857847,0.03389783923294942
ATR_scaled VPT_scaled,7.119423539732935,0.024352334849823132,22,22,0.013601458555041149,0.03667501587876387
VPT_scaled^2,17.298142608198138,0.06896941930323042,78,8,0.15314338842973743,0.05710982586946045
