Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,23.94195748773285,0.022282934414951994,10,45,0.006139657369003403,-0.06713754510994718
High_BID,23.923586931722514,0.029387191550046987,8,30,0.023086698106780594,-0.06711417337508152
Low_BID,23.14458724918143,0.032610064872660605,14,23,0.015973995788589063,-0.06597414313575456
Close_BID,23.03339766099611,0.030328878999571485,14,1,0.009670515238599133,-0.06582825390525215
Volume_BID,13.653317594759649,0.0011045856560121248,16,24,0.02539649425795699,-0.050756177635598476
Open_ASK,23.90305995490379,0.025028176207274155,0,85,0.0,-0.06714203209214986
High_ASK,23.942497853245754,0.02644639485125322,3,56,0.006958840898392348,-0.0671231848837266
Low_ASK,23.06112606812736,0.027827564726867537,2,46,0.003198967809866697,-0.06595838198719406
Close_ASK,22.994889052761188,0.03066229540693799,2,56,0.0021091081170141602,-0.06581130139844049
Volume_ASK,15.40104954684309,0.0009226471974728145,3,49,0.003968661723708485,-0.05389198931690231
Mid_Price,22.972522519774596,0.033977212045258165,0,85,0.0,-0.06581979052951681
Spread,0.6437184331427581,0.004689469824796566,3,52,0.0013543715958596947,0.011034743209165754
Volume,14.681387176555681,0.0,1,67,0.0009859740241498671,-0.05262073823438662
Open_Mid,23.95909853941153,0.01933809238886175,1,63,0.0009469766056309617,-0.06713984329704914
High_Mid,23.915308165913356,0.02610216793213116,2,58,0.0012079929395423779,-0.06711867865274712
Low_Mid,23.110158624096403,0.03232183696650681,1,67,0.0005250875625778367,-0.06596627429537705
Close_Mid,22.972522519774596,0.03344738570287986,0,84,0.0,-0.06581979052951681
Unix_Diff_Since_Earnings,16.506906868468374,0.0,95,5,0.05315963622938953,0.05579083383986472
Unix_Diff_Until_Earnings,17.55678153101977,0.03356800534235549,103,1,0.09951475620016913,-0.05753598415344641
Month,0.19271146013712787,0.03389179722767954,16,24,0.017218475640548347,0.006023894635291072
Day_Type,1.1641447494609647,0.0,6,49,0.009386493372087969,0.014838240131211933
Week_of_Year,0.24199407928973757,0.052533195157318247,114,4,0.14321265767816907,0.006766465423879708
Quarter,1.7953564135630822,0.0,0,84,0.0,0.01842438261519419
Hour,0.39701158833266775,0.010591420690173825,3,66,0.0007345432935114495,-0.008589361526560424
Is_Open_Hour,0.008690404284144637,0.0,0,83,0.0,0.0012825059529859573
Is_Close_Hour,5.7732586414823204e-05,0.016441015581133422,0,82,0.0,-0.0001289256106247194
Day_of_Week,0.6100007574940183,0.011614431871830977,9,27,0.006965784322360682,-0.010740796202298952
Is_Lunch_Time,0.010590409316567921,0.0,0,81,0.0,0.0014148800328257494
Time_Since_Open,0.4215107423554215,0.0,0,83,0.0,-0.008933658299611125
score,5.183040940736919,0.42205107832280975,136,1,0.09793633363205195,-0.03129868368041855
rating,14.90472572451509,0.003907427243231121,0,82,0.0,-0.053025505865662126
SMA_3,23.657742906723584,0.03991441774102089,4,51,0.006642757733831142,-0.06676170299849105
SMA_6,24.34000963690599,0.0351966044116907,11,26,0.015729142941775902,-0.06774361717788224
SMA_12,25.11660656174533,0.059571336076403636,24,13,0.029091392014606796,-0.06875340308646471
