Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Lag_Return_4,0.04509298776751963,0.0070893014068429405,1,61,0.00039041722999357865,0.0029204388713033325
Return_1,0.5019533357936702,0.0,0,77,0.0,0.009743307502617427
Return_5,2.588065514133552,0.008108449243968918,16,24,0.00905302969864234,0.02211955690511047
Return_10,0.9553284371288964,0.0,8,49,0.004951617047920259,0.013441005044795062
Rolling_Mean_5,19.35922330889912,0.04353100978655666,0,76,0.0,-0.0603871212164222
Rolling_Std_5,3.4512275493963926,0.004604735779440761,0,76,0.0,-0.025543647241605072
Lagged_Volatility,2.8870232187019345,0.0,9,44,0.0030137094874584094,-0.023364621233497473
Hammer,0.3688272124298468,0.008103369055938225,0,75,0.0,0.008351811524335062
Rolling_Skew,3.907235516127061,0.012630321742754136,64,5,0.031131142298287846,0.027175055261699832
Rolling_Kurt,12.181974013243803,0.016021334198550896,82,9,0.07056979819470935,0.04794661562772262
Price_Z_Score,4.1852278491734465,0.007520989148324775,23,17,0.03559004096713071,0.02812437505372145
Conversion_Line,20.599709494892362,0.18321754305813132,20,14,0.03374651492877914,-0.06233742352509353
Base_Line,20.54006943876337,0.25516828708433037,19,30,0.024099527137295292,-0.06220847217376502
Leading_Span_A,19.087717992666587,0.13366230421496783,73,10,0.044831486188435986,-0.059914808276573694
Leading_Span_B,24.77190033253897,0.2528924469620015,113,1,0.09706513797197033,-0.06826414204834919
Williams_%R,6.401309932503994,0.0,1,54,0.0033825027498874984,0.03477280269954974
High_Low_Ratio,19.686037790594,0.0,1,54,0.0006439784358083164,-0.011366071443096981
Close_Open_Ratio,16.485860708010822,0.0032580743127346157,1,49,0.0008130918685823904,0.01838741916985498
Order_Imbalance,1.0517412436652211,0.0,14,29,0.011117924336213489,0.014102903082804374
VPT,18.248290978678963,0.06952850871408356,56,1,0.05861126626881956,-0.058630647695565585
A/D_Line,0.1954041109525425,0.056525509168570354,64,7,0.05823970523547374,0.006257112481460325
Support_10,19.978546815368876,0.2837057766764033,16,32,0.013329032913116578,-0.06137673237464014
Resistance_10,21.158660486393384,0.28921365989453274,10,35,0.014966898883126615,-0.0631688207587473
Support_Close_10,19.304559239298577,0.29493668002458806,24,15,0.03887786173642085,-0.0603247383551917
Resistance_Close_10,20.520289829443694,0.3023933459167001,22,26,0.03394561929150656,-0.0622249908789172
Support_20,20.225598306830413,0.27518082143461053,33,19,0.025823962328705583,-0.06171476158865019
Resistance_20,20.940192343063256,0.27457695436686236,26,13,0.03659343553607825,-0.06281756296246499
Support_Close_20,19.710651607460996,0.27877164034235946,41,4,0.0969660490032745,-0.06098022006879944
Resistance_Close_20,20.121471802568536,0.2749108697590874,20,21,0.060874040209031435,-0.061541197054481245
SMA5_Volume,17.387809246340886,0.008242497272034743,4,36,0.004332004830064524,-0.05725227292583224
RSI_Volatility,0.6801065493297725,0.0,13,34,0.01393918229909372,-0.01134184474152633
OBV_ROC,1.4255515006430801,0.0,5,50,0.0024137445318865277,0.016418300730379087
ROC,0.355846165236841,0.008880061929769534,9,39,0.004045185165483517,0.008203778622231539
UpMove,0.2915162170639086,0.0,14,26,0.046288120560958844,0.007425301314668786
DownMove,1.218663897059713,0.0021646508565960065,3,51,0.0012096406050820482,-0.015180550721941799
+DM,0.004849118034918834,0.003418617890028397,0,63,0.0,0.000958796857069899
-DM,0.7994138137329193,0.010464250007263365,1,59,0.0005156013388239486,-0.012295425339573285
+DI,7.275844589481889,0.01996885416124705,34,12,0.03910240814425313,0.03707262835714076
-DI,2.382327039851444,0.009063214359374516,28,12,0.025236886982096585,-0.02123078439406978
DX,9.116900813599147,0.008999974241926445,26,22,0.01549207886257949,0.04149174987637849
ADX,8.607389886461872,0.010217292459802962,93,4,0.05271335158686524,0.040320078245288826
PSAR,20.905317152615474,0.01558923535104717,19,30,0.02158493629511013,-0.06275771151094034
Engulfing,0.1391577534976175,0.0,0,67,0.0,-0.005130368677782826
Price_Channel_High,20.121471802568536,0.2675421560346878,0,74,0.0,-0.061541197054481245
Price_Channel_Low,19.710651607460996,0.2711328578267034,0,68,0.0,-0.06098022006879944
Price_Channel_Range,0.07293332446153145,0.1822104623759362,65,2,0.06389307082905171,-0.003781756070196707
Hist_Volatility,0.028025838782709808,0.027661436730858302,79,3,0.05257073030730136,-0.002272914001871129
Cumulative_Volume,2.9753941255404874,0.5234231870121451,42,1,0.06636729446528972,0.023759953852161786
VWAP,4.755768506442716,0.47470526788312517,60,11,0.15785296408282998,-0.030074673161404775
Log_Cumulative_VP,7.542963552974619,0.5237205287028803,0,67,0.0,0.020566911558749013
Is_Holiday,11.532856993090029,0.009058936310767152,3,45,0.002890983147361181,0.046654177333039115
Is_Nearest_Holiday,0.16697069597034028,0.0011794449349733505,6,42,0.003999846792060346,0.0056196719233412296
RSI_MACD,1.4521464640179664,0.0,13,33,0.008039240412382624,0.01657048378859116
ATR_VPT,1.0080908416681735,0.0,36,14,0.03538567419214342,-0.01381951517950597
Decay_Factor,,0.0,0,66,0.0,
Price_Decayed,,0.0,0,64,0.0,
Momentum,1.6888011351727314,0.004874384373939167,6,32,0.004366712054911398,0.0178696304302548
Velocity,0.6951745333886679,0.0,0,66,0.0,0.011466042726237191
Acceleration,0.07818188140436436,0.009845919578411744,5,42,0.007228648340559355,-0.00384543031086082
Log_Return,0.5080721603956927,0.0,0,65,0.0,0.009802493114221988
Pct_VWAP,5.29867925105681,0.04118545948257557,49,5,0.08963362004532097,-0.03164071815403702
Trading_Session_Closing,0.30728107322038156,0.0,0,65,0.0,-0.007622980541782454
Trading_Session_Middle,0.17214048528077597,0.0,0,74,0.0,-0.005707029951736331
Trading_Session_Opening,1.0149389547012317,0.0,0,73,0.0,0.013853643482434563
Spread_Change,1.290422159590475,0.0,1,60,0.0002725428843082936,0.01562109938561207
Spread_Change_SMA_5,4.888214536309417,0.022174463696232438,24,23,0.025798376393622872,0.03039247962306746
Order_Book_Imbalance,0.021719730608853842,0.011196880162424483,30,16,0.031417127396952675,0.0020268800516980434
Breakout_Support,,0.002829062340764965,0,73,0.0,
Breakout_Resistance,,0.008197282215395063,0,72,0.0,
Mean_Reversion,0.0024503932647573353,0.004473147821112855,0,72,0.0,0.0006820085982326418
PCA_1,2.9765703839157727,0.5218107815122925,20,19,0.03934609530227742,0.023721386974902003
PCA_2,21.276437009373538,0.0014877264116082145,1,53,0.001066751388574878,-0.06330999283197514
PCA_3,9.602774292753919,0.0,4,43,0.004665455682890064,-0.04257890825443411
PCA_4,3.831297070424639,0.0052768868258346036,14,27,0.015995584296168836,-0.026909794891058603
PCA_5,17.6410587420375,0.08447164529854834,83,6,0.07242889596023712,0.05766786808316127
AutoEnc_1,2.3027672300677193,0.03838561715039046,25,20,0.05401542646280995,0.02090360005780667
AutoEnc_2,,0.0036728015327140984,0,68,0.0,
AutoEnc_3,,0.0,0,71,0.0,
AutoEnc_4,,0.0,0,71,0.0,
AutoEnc_5,23.88504974095247,0.008318740793649804,3,48,0.0013637681379243046,-0.06706444739860729
AutoEnc_6,,0.0,0,70,0.0,
AutoEnc_7,,0.0,0,70,0.0,
AutoEnc_8,,0.0,0,69,0.0,
AutoEnc_9,,0.0,0,69,0.0,
AutoEnc_10,2.919906297832001,0.22438195600430721,14,29,0.015035322912410172,0.023470636962230174
RSI_short_scaled,4.118699828513006,0.013374041741029519,2,60,0.0008216239421010481,0.02790014232228355
MACD_scaled,0.15517982055731883,0.0,2,46,0.0015881708574090984,0.005417598565404802
ATR_scaled,3.711838828817116,0.009324901119894147,0,64,0.0,-0.0264870678876008
VPT_scaled,18.23450601541269,0.0695495166761011,9,40,0.01796719302307408,-0.05863064438267429
RSI_short_scaled^2,0.8482284102211104,0.004390625746343302,16,22,0.012113175445311394,0.012663501058908011
RSI_short_scaled MACD_scaled,4.140869172117974,0.0,22,15,0.015920966583570634,0.027974776083418362
RSI_short_scaled ATR_scaled,19.940883602355477,0.0,40,6,0.026226590519321545,-0.06129871047467361
RSI_short_scaled VPT_scaled,1.7160780426804636,0.004188459348232865,15,28,0.010329240755618158,-0.018013338506975174
MACD_scaled^2,3.473573609041254,0.0,29,18,0.019953879344833714,0.02562382540729402
MACD_scaled ATR_scaled,20.615077264966573,0.003290410423974821,50,8,0.037549263825501035,-0.06232222682190525
MACD_scaled VPT_scaled,0.18695889089536216,0.0,26,16,0.017943131667486095,-0.00594648636599171
ATR_scaled^2,6.811745508095274,0.009070860269087877,27,18,0.020164303590111708,0.035870434389146055
ATR_scaled VPT_scaled,3.8258259646128976,0.021118869739993773,22,21,0.01879739533151538,0.026890452537777776
VPT_scaled^2,15.666716600899893,0.06889648071094157,56,8,0.10607489705546244,0.05435655866726563
