Datetime,Open,High,Low,Close,Adj Close,Volume,Higher
2022.09.21 9:30,157.33999633789062,158.39999389648438,156.52099609375,157.38999938964844,157.38999938964844,18034331,0
2022.09.21 10:30,157.3917999267578,157.4250030517578,155.9199981689453,156.13499450683594,156.13499450683594,8075424,1
2022.09.21 11:30,156.13999938964844,157.19000244140625,156.11500549316406,157.14739990234375,157.14739990234375,6426388,1
2022.09.21 12:30,157.13999938964844,157.37120056152344,156.96200561523438,157.23199462890625,157.23199462890625,5823498,0
2022.09.21 13:30,157.22999572753906,158.0500030517578,154.44000244140625,155.1009979248047,155.1009979248047,16360872,1
2022.09.21 14:30,155.10000610351562,158.74000549316406,154.69000244140625,155.7100067138672,155.7100067138672,25057741,0
2022.09.21 15:30,155.7050018310547,155.9600067138672,153.60000610351562,153.7100067138672,153.7100067138672,12991960,0
2022.09.22 9:30,153.0,153.52999877929688,151.66000366210938,152.4199981689453,152.4199981689453,22307163,0
2022.09.22 10:30,152.41099548339844,152.80999755859375,150.91000366210938,151.22000122070312,151.22000122070312,12456903,1
2022.09.22 11:30,151.22999572753906,152.41000366210938,151.16000366210938,152.0330047607422,152.0330047607422,8220925,1
2022.09.22 12:30,152.0399932861328,152.91000366210938,151.8800048828125,152.4062042236328,152.4062042236328,7917730,0
2022.09.22 13:30,152.39999389648438,152.97999572753906,152.0,152.10000610351562,152.10000610351562,7593559,1
2022.09.22 14:30,152.11000061035156,153.97000122070312,151.9698028564453,153.6699981689453,153.6699981689453,11042606,0
2022.09.22 15:30,153.67999267578125,154.47000122070312,152.61000061035156,152.6999969482422,152.6999969482422,10425264,0
2022.09.23 9:30,151.0,151.47000122070312,149.31199645996094,150.4398956298828,150.4398956298828,28339242,0
2022.09.23 10:30,150.42999267578125,150.64999389648438,149.61000061035156,150.0500030517578,150.0500030517578,11400267,0
2022.09.23 11:30,150.05499267578125,150.5500030517578,149.4499969482422,149.5,149.5,9990164,1
2022.09.23 12:30,149.47500610351562,150.3699951171875,149.41000366210938,149.68130493164062,149.68130493164062,7781715,0
2022.09.23 13:30,149.67999267578125,150.0,148.92999267578125,149.22000122070312,149.22000122070312,8608513,1
2022.09.23 14:30,149.21499633789062,149.8800048828125,148.55999755859375,149.77000427246094,149.77000427246094,11333332,1
