Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,41.26086928876656,0.041321355249196445,2,53,0.0021900146530758656,-0.08816130666033395
High_BID,41.84640716288581,0.028821353808337502,4,24,0.0171303642271383,-0.08877263576560779
Low_BID,40.67839790352664,0.04612719642798302,19,11,0.031150335122324357,-0.08750507166489907
Close_BID,40.87056673137227,0.049693783999648966,10,19,0.013561072138629879,-0.08771890360827883
Volume_BID,17.847460362953804,0.004494285706247325,2,43,0.0015599495954427987,-0.05809163299230302
Open_ASK,41.28534199716582,0.03933663475892346,2,61,0.004849878317113425,-0.08818488906181088
High_ASK,41.899976248496486,0.038565985495433885,1,65,0.0022377159318258486,-0.0887848651237233
Low_ASK,40.68541580257557,0.03954541798876865,2,48,0.0021557017506994404,-0.08750330348771485
Close_ASK,40.8985957543139,0.04986916265210284,5,51,0.0070853737123353,-0.08772787222712708
Volume_ASK,16.450129552887397,0.01238038665032759,1,56,0.002555150702668894,-0.05578463897221653
Mid_Price,40.89480892858087,0.04953546370618911,14,36,0.027029777033367598,-0.08772341185576238
Spread,0.2735856484200729,0.010718022123210602,3,60,0.0020984747961228264,-0.007196636115622823
Volume,17.336974033057164,0.010143237632244118,2,52,0.004242025750291557,-0.05725846693478864
Open_Mid,41.320160039232285,0.03609354201101622,1,50,0.001116711234367651,-0.08817317443185857
High_Mid,41.8674176607564,0.03185715314397375,0,83,0.0,-0.08877876021745834
Low_Mid,40.66452471084752,0.04389636208784364,3,58,0.0032293496978834917,-0.08750421022752164
Close_Mid,40.89480892858087,0.04902592534165162,0,82,0.0,-0.08772341185576238
Unix_Diff_Since_Earnings,51.76369959514187,0.0,100,1,0.09898425319305804,0.0986216218204845
Unix_Diff_Until_Earnings,51.78853535363315,0.0015468083222707207,83,1,0.07337098032164528,-0.09864867106671227
Month,0.0389594456548642,0.050800090037349754,35,17,0.039759943694948834,-0.002742445614785538
Day_Type,0.02420627242961803,0.0,3,50,0.004150920761228974,0.0021429860789794475
Week_of_Year,0.05407467500492686,0.08816154642915386,121,1,0.15022897392894125,-0.003238027021779999
Quarter,0.7222143297944692,0.012630947795370773,0,80,0.0,0.01171250067272922
Hour,0.09358774863602579,0.004803060941160009,1,64,0.0010477108626586293,-0.004169251617355485
Is_Open_Hour,0.01893218069626171,0.0016649489060143186,0,83,0.0,0.001896179368486628
Is_Close_Hour,0.07917228472285749,0.007008098376339644,0,80,0.0,-0.0038755962159484625
Day_of_Week,0.2819281537685951,0.00027899450614099486,8,34,0.004336865509101296,-0.007314988092730346
Is_Lunch_Time,0.25141796886085116,0.0,0,81,0.0,-0.006907557544764131
Time_Since_Open,0.09441936759806867,0.013518328702172067,0,82,0.0,-0.0042189196424260444
score,6.384044056354381,0.5024986912628817,153,1,0.12064792355536122,-0.03478527697052414
rating,10.563920940721513,0.0,0,81,0.0,-0.0447282523400645
SMA_3,41.29783780455502,0.054193741998163514,4,42,0.007038538800336086,-0.0881629528573491
SMA_6,41.944480549749436,0.05441124733643399,3,38,0.004726490969766897,-0.08884662307707458
SMA_12,43.18561821723891,0.0669223668451977,13,30,0.012881803965680397,-0.09016279793648607
SMA_5,41.64698025451502,0.0563903489134534,3,60,0.001533888420268372,-0.08856995990208816
SMA_10,42.847364617633296,0.05491941045652027,5,42,0.004054577836895901,-0.08981050820692285
SMA_20,44.49776666981281,0.04223364576397759,22,9,0.027069454819874477,-0.09150479540861056
EMA_3,41.341924492677435,0.061615755283818574,7,55,0.008817480003033477,-0.08820812519277865
EMA_6,41.96281557867178,0.052819364314049766,5,31,0.0039835319377728145,-0.08888720895162233
EMA_12,43.100725046437006,0.04457677217061917,16,34,0.02231089439872701,-0.09009473240434396
EMA_26,45.70168799830923,0.04609751272656193,32,14,0.17435359370668935,-0.09274408679054602
MACD,7.503693343590826,0.0026822563285138212,17,23,0.011130648497457173,0.03770707675255913
Signal_Line,8.324137598017844,0.015664629048121048,58,1,0.027716042288061103,0.03971188216331978
%K,1.8915896053938401,0.011333572068012554,15,22,0.026240142979077022,0.01894633863967954
%D,2.467525682105892,0.005211340864890612,4,44,0.004198937937008579,0.021631036083761046
CCI,3.392452047899308,0.005430905596039315,16,23,0.022868181562717874,0.025363615966174535
Return_1H,0.4628859351602647,0.0,0,75,0.0,0.00937156902183034
Return_3H,0.44989233137347295,0.0,11,24,0.027214746324848313,0.009239111698963853
Return_6H,1.6108054418465088,0.0,24,15,0.03294313245003701,0.01748038766050186
RSI_long,7.575123678027803,0.014375405858695567,5,44,0.0018351597388878997,0.03787930496713443
RSI_short,7.575123678027803,0.014512630588105147,0,78,0.0,0.03787930496713443
Middle_Band,44.49776666981281,0.04279397665435414,0,77,0.0,-0.09150479540861056
Upper_Band,48.93376135656401,0.07553929810548965,16,27,0.011588918575125022,-0.095915512026437
Lower_Band,39.57766149759572,0.08067586812617233,29,14,0.02915449977719582,-0.0863501829188138
BB_Width,14.983732543443303,0.016240290437675053,8,36,0.0037605280153956483,-0.053242892715218204
High_Low,6.172637029731186,0.004633674910682561,3,47,0.0014746350735959255,-0.034199688118803806
High_Close,1.9150490403475426,0.00419560955385978,12,28,0.026278772464046043,-0.019056460263641384
Low_Close,1.1750136687078316,0.009186722691548521,1,45,0.002820054085493995,-0.014927256949363255
True_Range,4.298977558724497,0.0,0,79,0.0,-0.0285498091696752
ATR,14.934099795727066,0.005722052301877278,21,18,0.02221509277491427,-0.053156602023122446
Volume_SMA_3,22.816511212485196,0.005822086311424002,10,38,0.007218115158498255,-0.06565968135508626
Volume_SMA_6,28.90346968374841,0.016531149012712687,34,13,0.020888266480705624,-0.07385638865011401
OBV,0.2638687890672807,0.02049470054445046,102,3,0.1454354266608898,-0.00720013472033898
MF_Multiplier,0.8743329070161375,0.0,0,79,0.0,0.012879409294455968
MF_Volume,0.5521882797045738,0.0017247519725847038,1,64,0.00040205037846467566,0.010235612865429289
CMF,15.689832603897305,0.012125093457360459,40,11,0.04670063385042815,0.054482488885071234
Volatility,9.668568935133804,0.0032035076080545455,2,49,0.002262055236031784,-0.0427948298468408
Return,0.4628859351602647,0.0,0,77,0.0,0.00937156902183034
Volume_change,0.9113583659868048,0.0,2,59,0.00483439630004338,0.013149247819995935
Lag_Mid_Price_1,41.40268299241273,0.041275035802271764,0,78,0.0,-0.08827645065443163
Lag_Mid_Price_2,41.41155755731426,0.03823122332123918,2,63,0.0016174766962899847,-0.08834629186220155
Lag_Mid_Price_3,41.851219344373376,0.04036090340362075,2,43,0.002544176233776198,-0.08873854553705485
Lag_Mid_Price_4,42.380685671276694,0.04225088124310705,1,63,0.0019879757641384278,-0.08933213799752515
Lag_Return_1,0.005722101838245567,0.0,3,49,0.0009222834741748429,-0.0010419989776710992
Lag_Return_2,0.30752956639166146,0.0,2,57,0.0016526084405039116,0.007638803314804932
Lag_Return_3,0.5655523214731997,0.0,5,57,0.0020077904389276015,0.010358758194461526
Lag_Return_4,0.849200905066273,0.0,0,76,0.0,0.012693022323006176
Return_1,0.4628859351602647,0.0,0,76,0.0,0.00937156902183034
Return_5,1.5965053990581508,0.0,4,39,0.0027757937927987406,0.01740259348234474
Return_10,1.9443361566100301,0.0,13,33,0.00972226533124331,0.019204378921406473
Rolling_Mean_5,41.64698025451502,0.055979738062419626,0,74,0.0,-0.08856995990208816
Rolling_Std_5,9.668568935133804,0.0032367065790381844,0,73,0.0,-0.0427948298468408
Lagged_Volatility,9.13193425720078,0.0007541950262306418,5,41,0.0024601641141109186,-0.04159148955883296
Hammer,0.018308672331763285,0.007369370496947969,0,65,0.0,-0.001865019032265991
Rolling_Skew,2.929342806545961,0.01204332029425803,53,4,0.045061094094820314,0.02356995301323206
Rolling_Kurt,2.1921749487041584,0.017554970315860396,50,8,0.04033669522815202,0.020392739280399752
Price_Z_Score,3.192145975644393,0.0017659462054488984,14,5,0.014168469142899261,0.024603952472801893
Conversion_Line,43.19139906302992,0.1987108487601461,8,27,0.015443679600366932,-0.09014683505229337
Base_Line,45.30624772085137,0.2906338393531738,36,1,0.09506697863477089,-0.09231649891050964
Leading_Span_A,52.517335582805124,0.16010370975704968,104,1,0.10647430135278,-0.09933269007240142
Leading_Span_B,59.157802296450235,0.3284491588521232,115,1,0.1982598184382089,-0.10534825141377269
Williams_%R,1.8923656726354294,0.011432928957961108,1,54,0.0017366235601649694,0.01894633915263455
High_Low_Ratio,7.6224699479718545,0.006055125224530444,5,59,0.0038305154246128285,-0.013187799527116795
Close_Open_Ratio,5.4898791346472615,0.0,3,52,0.00210841087560101,0.009696358884264455
Order_Imbalance,0.5639171167676572,0.0005922737246886189,6,40,0.00578745435573234,-0.010343623316746431
VPT,61.64745738291449,0.0954833754433897,121,1,0.25414317223901717,-0.10753625250121956
A/D_Line,3.4391849864725965,0.08533284540451125,100,2,0.16593317269822067,0.02558476969715784
Support_10,40.91931741827071,0.32288411637301473,26,12,0.027629018346934132,-0.087795371820377
Resistance_10,45.30565982387662,0.3469401546995552,25,9,0.02772630116398107,-0.09228644641270023
Support_Close_10,39.94886629591308,0.3285492855914871,7,40,0.00920706196971451,-0.08672780773011368
Resistance_Close_10,45.03683134708353,0.33107059474906686,21,22,0.03313272020900656,-0.09204152463928494
Support_20,40.33262492332726,0.3318051389162344,14,20,0.017083798374507898,-0.08715774607709648
Resistance_20,48.624188651850226,0.36458415292160473,22,20,0.043799853599391855,-0.09555921051224914
Support_Close_20,39.65488455675956,0.35012828994781464,14,26,0.027231144317864536,-0.08644309821391971
Resistance_Close_20,48.62015096137289,0.35346458174154693,54,3,0.08906280824768968,-0.09560544512916636
SMA5_Volume,33.68891809518196,0.007072756163160943,1,62,0.0004750784534036507,-0.07970188837867553
RSI_Volatility,1.3431275559060643,0.0,0,68,0.0,-0.015965956429162986
OBV_ROC,0.5304606056092867,0.005569786255157583,0,66,0.0,0.010032279107122122
ROC,2.2951746769359893,0.011743149060521318,21,16,0.009794193533568859,0.020864510352134324
UpMove,0.464639715085884,0.0,1,46,0.0012895638980485265,0.009389301286484297
DownMove,0.3796713145043646,0.0,3,56,0.0025543080092721676,-0.008487568323538142
+DM,0.02005910440109829,0.0,0,67,0.0,0.0019549890904286826
-DM,1.0110054996015363,0.0008746522317830685,1,61,0.00036089067520530974,-0.013849473972811666
+DI,7.499691704861734,0.0013656166907978218,17,25,0.013695076763911625,0.03768886152233286
-DI,6.217522653522887,0.0013658815206840647,23,16,0.013641449343387431,-0.03432520170442399
DX,1.994684824795358,0.003598189969710175,5,32,0.003906271890091612,0.01945520563727854
ADX,0.6817901967694772,0.01713957096886376,41,7,0.024067521725644584,0.011353127727980805
PSAR,40.21018678418886,0.015566694125757063,14,21,0.020152267182039545,-0.08699286800991501
Engulfing,0.05107183385626449,0.003116083629379318,0,74,0.0,0.0031133209413383156
Price_Channel_High,48.62015096137289,0.3525374981216163,0,75,0.0,-0.09560544512916636
Price_Channel_Low,39.65488455675956,0.34935929215656647,0,73,0.0,-0.08644309821391971
Price_Channel_Range,23.848083114229112,0.2028489373166269,46,10,0.0361071968218215,-0.06712151188102489
Hist_Volatility,15.425445855529468,0.029767400162926227,48,8,0.03312503427255961,-0.05401966608600972
Cumulative_Volume,15.567712257713605,0.5794264627113825,49,7,0.07672039832111667,0.054257074673131456
VWAP,22.371771198604385,0.5200567760837411,70,1,0.1697847082222238,-0.06518861586631175
Log_Cumulative_VP,5.256606554852198,0.5790452870432392,0,70,0.0,0.04829924978728428
Is_Holiday,16.022676594074554,0.008291720013399173,6,39,0.004488660153981903,0.05505578648808296
Is_Nearest_Holiday,2.9560348753584367,0.006604985037861333,14,26,0.013092154046187176,0.023676959906879347
RSI_MACD,7.308566553926838,0.0030332049480241707,18,17,0.015186955251512998,0.03721415105466974
ATR_VPT,2.0134282530129544,0.008165537093185238,42,4,0.049298636150695505,-0.01955305839751631
Decay_Factor,,0.0011622193905800327,0,70,0.0,
Price_Decayed,,0.0,0,71,0.0,
Momentum,2.398100293428838,0.009139325622119054,6,48,0.0034432997768210913,0.021326988745254738
Velocity,0.6110761566767163,0.0,2,45,0.004630432056506877,0.010767555396512307
Acceleration,0.25430891791983234,0.003000603255233658,1,54,0.0004543650405631487,0.006946475804810781
Log_Return,0.4798989128909763,0.0,0,69,0.0,0.00954223362831641
Pct_VWAP,8.501715106569124,0.08420619737136237,55,1,0.08738233036636113,-0.040130027640600474
Trading_Session_Closing,8.722176896421561e-05,0.016550710185689654,0,68,0.0,-0.00010106535046361387
Trading_Session_Middle,0.14882065253346796,0.0,0,67,0.0,-0.005314732537954114
Trading_Session_Opening,0.18458121097429106,0.0,0,69,0.0,0.005917276270338334
Spread_Change,0.0664423297163236,0.00017922567407180345,1,62,0.0004893720568988014,-0.0035504370521266537
