Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
True_Range,0.13759853103210626,0.0,0,0.0,-0.005109790727146901
ATR,3.7678507305584112,0.008234122447913661,99,0.05339952657951695,0.026722409548796122
Volume_SMA_3,3.6022895343758714,0.0,16,0.0158061810250869,-0.0261109928666734
Volume_SMA_6,2.2536116431694855,0.003371637787519921,53,0.046683316927959254,-0.020638339100948144
OBV,0.6620381574707613,0.03850975351499719,114,0.19220498701074437,0.011233877498604272
MF_Multiplier,6.333681992342396,0.017008931202160404,2,0.0006236110948551272,0.03461406496872499
MF_Volume,5.355416850759305,0.0,3,0.0008977585636635313,0.03183167790002983
CMF,10.072525208746542,0.0,60,0.026828560707689988,0.043635338263126044
Volatility,1.9573368648202123,0.009135459789643141,10,0.004499855619855976,-0.019252690605277678
Return,0.22225263744000864,0.0,0,0.0,0.006487796249706079
Volume_change,0.09963986553832105,0.0,1,0.0004266589822220955,-0.0043441246324498195
Lag_Mid_Price_1,8.874034271758827,0.05415261412586525,2,0.001371124049498238,-0.040878878530127505
Lag_Mid_Price_2,8.906691744783007,0.04855448699071019,0,0.0,-0.04099472580734087
Lag_Mid_Price_3,9.034801788296685,0.04504780500883143,6,0.016157383055791317,-0.04137548935230306
Lag_Mid_Price_4,9.202937114373896,0.0458047762939382,10,0.019755414449635876,-0.04177005562374614
Lag_Return_1,0.10742142994926408,0.0,2,0.0008336683743320518,0.004510490940206502
Lag_Return_2,0.4545842251875559,0.0,3,0.0016582144751233162,0.009278370446764939
Lag_Return_3,0.5454468656562136,0.008643851383061119,0,0.0,0.010163347468346906
Lag_Return_4,0.07255620288296187,0.003358492512163469,5,0.0013552549137290741,-0.003706954989296296
Return_1,0.22225263744000864,0.0,0,0.0,0.006487796249706079
Return_5,0.714677494446314,0.014587039486307463,8,0.0061433365178669265,0.011633418125146733
Return_10,0.7110341348216915,0.008180546454572557,34,0.024432959423049978,0.011603719870934892
Rolling_Mean_5,8.955375489522307,0.05365825748908848,0,0.0,-0.04115750635650528
Rolling_Std_5,1.9573368648202123,0.009178282674192406,0,0.0,-0.019252690605277678
Lagged_Volatility,1.1850424286098387,0.007669599192075216,15,0.007228968525221339,-0.014982373236289703
Hammer,2.186357696100591,0.009463602107682156,0,0.0,-0.020344918928458355
Rolling_Skew,6.7951459646367445,0.001551266581978794,82,0.03198937185143286,-0.035851147189852384
Rolling_Kurt,0.021629784467887134,0.015602630725253475,79,0.04044494161269501,0.0020197802155283995
Price_Z_Score,0.0004083595576516494,0.0,22,0.02082393647709518,-0.0002794947440651896
Conversion_Line,10.040137190547698,0.20475626656323143,5,0.008007978614295488,-0.043617013656472636
Base_Line,9.835844961665583,0.2876109352712468,68,0.05928006094428693,-0.04309853764272731
Leading_Span_A,8.384956557216148,0.1664219878430293,115,0.07966904994504183,-0.03986449631938527
Leading_Span_B,9.957010248114894,0.2757068914131169,219,0.21405030140601944,-0.04347262046094258
Williams_%R,4.234811166782377,0.015646358590877485,1,0.001003152517528313,0.028307691680964808
High_Low_Ratio,31.698041675626218,0.0,2,0.000936684868083622,0.007655141147555611
Close_Open_Ratio,11.1260743016376,0.0,4,0.0059027867048176055,0.02544342150520862
Order_Imbalance,8.231699820130647,0.0003688204085223745,16,0.02113944608002568,0.03945383755907983
VPT,30.976441580975546,0.05373369456494825,161,0.20712757284271047,-0.07639603564857822
A/D_Line,0.7850527682741617,0.07846134508964209,114,0.10558536432056966,0.01221187484093278
Support_10,10.158056981803883,0.29557999614376973,27,0.05352852736250968,-0.04384506056983106
Resistance_10,10.062406929770479,0.31969055556360026,36,0.07507327260233054,-0.04359679657378024
Support_Close_10,9.094477715807901,0.3069467075685455,19,0.023045873829209855,-0.04144032091916472
Resistance_Close_10,9.715221969560949,0.31042503258309595,30,0.08505257444977145,-0.04288036616520685
Support_20,10.578116950626546,0.30871772524848096,42,0.05878547692548025,-0.044756324559379834
Resistance_20,9.54221726339424,0.3105215485279884,46,0.038872027171646915,-0.042505758910124314
Support_Close_20,9.401419208999478,0.31252943534287625,51,0.05371104580976757,-0.042138250876533334
Resistance_Close_20,9.310830146855134,0.2951890076177117,19,0.013909159733181744,-0.04195615641342987
SMA5_Volume,12.78314899696011,0.0030459356681742378,8,0.006111488592657674,-0.04914287486252533
RSI_Volatility,0.37780600861145863,0.0,8,0.004658787875771486,-0.008462031478337906
