Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,7.068021471646836,0.028827205083444385,7,0.002266383848466205,-0.03650280895966418
High_BID,7.0364774281179345,0.038704365686050624,8,0.0053288752217440895,-0.03646799766624298
Low_BID,6.8982119683617364,0.030630819605854676,7,0.007757765179663207,-0.03611822074253013
Close_BID,6.892187291835623,0.033352772307877254,11,0.00718125445010236,-0.03605056316626509
Volume_BID,2.589956704178167,0.00022660384883876894,2,0.0008656200427652665,-0.022135205787868983
Open_ASK,7.005605022834649,0.03279117156431077,1,0.00027211644299460035,-0.03646587650909616
High_ASK,6.996716839242168,0.033421410092022485,3,0.002183175612115055,-0.036468416371594925
Low_ASK,6.881280817774432,0.023200634650211827,1,0.0025447503690606606,-0.03609697823249647
Close_ASK,6.860618748122973,0.02849666770106052,17,0.022284688472605403,-0.03602944411817066
Volume_ASK,5.148078976293056,0.0,12,0.007971050185885278,-0.031207652749347226
Mid_Price,6.856984812933811,0.03539641188024967,5,0.007930507902445049,-0.03604000536592533
Spread,1.1767732925125438,0.0,2,0.00030851514350782225,0.01492920980490453
Volume,3.7991263626525655,0.0013376417295940524,4,0.0033847303835003607,-0.026814502575177812
Open_Mid,7.045284163748712,0.02511617043818304,1,0.0027959583879865455,-0.03648435894901603
High_Mid,7.033004415182906,0.0383624466533945,3,0.004436521593905824,-0.03646820559282915
Low_Mid,6.8781236850972185,0.02904623122046779,6,0.007698599352409607,-0.036107602476299405
Close_Mid,6.856984812933811,0.033950320820690605,0,0.0,-0.03604000536592533
Unix_Diff_Until_Earnings,0.035020278526529995,0.0023309718115454015,195,0.12210331226991285,-0.002544356028920447
Month,0.5078075938184621,0.00020512628671109923,42,0.05055339494039039,0.009803586433918099
Day_Type,3.047822058234854,0.0,23,0.03716591089581414,0.0240190744298161
Week_of_Year,0.5429545003299,0.043561201512767767,122,0.1276175437855549,0.010139225588318368
Quarter,1.620833805212878,0.0,0,0.0,0.017516128355055116
Hour,0.939275901575401,0.0,1,0.00023655347925729555,-0.013333982128756361
Is_Open_Hour,0.3802599677094538,0.0028560580466048258,0,0.0,0.008486174199788366
Is_Close_Hour,0.6835624705285274,0.0,0,0.0,-0.01137746552558383
Day_of_Week,4.45558404512278,0.0,48,0.047133730968564574,-0.029038765727818827
Is_Lunch_Time,0.02433117223467736,0.0017232507532491947,0,0.0,-0.002146583872672636
Time_Since_Open,0.929470275690624,0.005463976656259639,0,0.0,-0.01326879013549842
score,19.26354059124536,0.4365765582159644,212,0.1537744493016598,-0.06029343811341903
rating,31.026137642012465,0.007028020177068051,2,0.006297273826138765,-0.07643213027040474
SMA_3,6.875998021023575,0.040297456774108786,12,0.01473674889020882,-0.036089437518548095
SMA_6,6.898577805752925,0.03706897876118265,5,0.005978881611319816,-0.036169873326092006
SMA_12,6.821507081173888,0.04064961553434454,21,0.04971189398052547,-0.035937076855802275
SMA_5,6.91535442013312,0.032887589058204325,3,0.0034585864868484748,-0.03615734328393572
SMA_10,6.905698464837053,0.04481740507416476,11,0.01647298717233747,-0.03611539244394635
SMA_20,6.672971508739608,0.042107227129292824,19,0.017325633188037263,-0.03552246455524788
EMA_3,6.864796845134501,0.04400006152113112,4,0.005910254512415321,-0.03607702518724665
EMA_6,6.8820709682865004,0.05036052320977835,15,0.025250519936864533,-0.03609353924142411
EMA_12,6.82579386287768,0.04222359075985982,4,0.010211747807958999,-0.035931959438688654
EMA_26,6.633180256111227,0.03481888405178646,12,0.019720053734029245,-0.03551952738885156
MACD,0.7994817442712818,0.003950943118299133,74,0.04157463538459884,-0.01230427800692091
Signal_Line,0.8639136258778938,0.005423878175724539,121,0.09913180347960171,-0.012790318412999824
%K,3.1300700679897573,0.005033535147129342,26,0.013086338210060134,0.024344503175996124
%D,1.9044912041065571,0.014251920936757756,31,0.017463635303654346,0.018984262952123743
CCI,0.09578137377280597,0.0032502555953328738,40,0.03285395553548092,-0.004259075690175251
Return_1H,0.09036150452118234,0.0,12,0.02887793374856052,-0.00413685705301603
Return_3H,0.009785208822195296,0.013609140014407162,17,0.02208136226658032,0.0013613413518158701
Return_6H,0.03981622414730595,0.0,27,0.014856723347151468,-0.0027460623202451018
RSI_long,0.33128939452939105,0.0038267157290725606,35,0.027884068191242808,0.007929262880205457
RSI_short,0.33128939452939105,0.003689832754249389,0,0.0,0.007929262880205457
Middle_Band,6.672971508739608,0.04206538090702283,0,0.0,-0.03552246455524788
Upper_Band,6.8656903925486334,0.0635201191811019,35,0.03352252610870817,-0.03610907866682567
Lower_Band,6.36016682281602,0.06620504795445181,50,0.041920304413423815,-0.03468383709555023
High_Low,0.7208310140520392,0.013472100036693968,8,0.005891811247797124,-0.011676916170529239
High_Close,1.302388335158635,0.005654370080610649,9,0.01162640209326018,-0.01570626288804533
Low_Close,0.053628691880112565,0.0,3,0.006169637773522896,-0.003193896955991704
True_Range,0.8245819964644776,0.018951601419246566,2,0.0008541260424177533,-0.012497320997141514
ATR,0.0030924642291047496,0.0032293328234047625,97,0.06037212590378348,0.0008877284391672902
Volume_SMA_3,2.599984491421066,0.005648825622346809,26,0.009250779189945825,-0.022186851030934207
Volume_SMA_6,2.86985662515903,0.004246850431256943,73,0.05294656588633905,-0.023321290656255655
OBV,0.35462580371931124,0.023431957737999776,105,0.1348602588814256,0.008198562120185215
MF_Multiplier,0.7761849657693791,0.01228035066997113,7,0.0029866722221107526,0.012123731913845859
MF_Volume,1.055628555212652,0.004992153158933421,6,0.0035553174026383026,0.014138182384670017
CMF,12.275661915690687,0.0005595122182096013,79,0.049658500462404415,0.04816168019285172
Volatility,7.798390581029111,0.0044788906209414225,12,0.0064153440571267616,-0.038404041546826306
Return,0.09036150452118234,0.0,0,0.0,-0.00413685705301603
Volume_change,0.4578301222047871,0.0,10,0.005286152886219542,-0.009311506115157187
Lag_Mid_Price_1,6.801214560654093,0.029788054426074684,3,0.0017647878750737052,-0.035882333318356
Lag_Mid_Price_2,6.962178966115285,0.023495455641057372,0,0.0,-0.0362972589429269
Lag_Mid_Price_3,6.928172848066975,0.027367011936051622,8,0.024429360974536296,-0.03628200475785803
Lag_Mid_Price_4,6.915933747717114,0.01876810971295817,7,0.005059905773229322,-0.03613851086179132
Lag_Return_1,0.3183835335062444,0.0,8,0.0041705332106041024,0.007765071403563084
Lag_Return_2,0.0037794127446059388,0.0,6,0.00365671232754438,-0.0008460548515896171
Lag_Return_3,0.11746308692099723,0.0,4,0.0015239222275550887,-0.004716617284758584
Lag_Return_4,0.005694391118326021,0.00263283197443287,8,0.005630865492432625,-0.0010384904718985233
Return_1,0.09036150452118234,0.0,0,0.0,-0.00413685705301603
Return_5,0.017386249502034566,0.004479761701236429,10,0.006308984024679616,-0.0018146048626661582
Return_10,0.46829968980882775,0.0,43,0.0455323889570565,-0.009417317215574261
Rolling_Mean_5,6.91535442013312,0.032996197948997885,0,0.0,-0.03615734328393572
Rolling_Std_5,7.798390581029111,0.004289235218751131,0,0.0,-0.038404041546826306
Lagged_Volatility,8.656502458262471,0.006231402172723222,19,0.009638401204672627,-0.04045738029213197
Hammer,0.0007687038877246336,0.0,0,0.0,-0.0003858857126033399
Rolling_Skew,8.31102164780259,0.004107513002579388,93,0.02978536988625132,-0.03964321766965284
Rolling_Kurt,0.5093087008107696,0.008244577539044062,89,0.040022057690913035,-0.009821151252608296
Price_Z_Score,0.023487503669785997,0.002930327830989121,24,0.023142863761612373,-0.0021092813462750826
Conversion_Line,7.665993777455277,0.1683005467619163,14,0.018900090961982138,-0.03812109609653902
Base_Line,7.798573231869303,0.25563229161265055,49,0.05507970874758197,-0.038367969016462666
Leading_Span_A,5.903111275283716,0.1398558127277949,103,0.06083995300193542,-0.03347741459401732
Leading_Span_B,7.156320425108472,0.22033179138026293,166,0.17304062284616653,-0.03680046983576446
Williams_%R,3.1306193583600215,0.004922345903036085,4,0.0021893688643988994,0.024344502532073875
High_Low_Ratio,-19.513393582467327,0.0,6,0.002497039716185744,-0.002606454205045239
Close_Open_Ratio,-16.289950277781376,0.007478569052835837,3,0.002929933118599832,0.00955845129679389
Order_Imbalance,13.682273585879411,0.0015784733609955914,18,0.024935342930907826,0.050839368492702874
VPT,15.361765075160683,0.04949535518134218,157,0.15647530033858606,-0.053912716463287325
A/D_Line,0.22650395771763263,0.06925758573419927,115,0.0781496321363394,0.006349343786183681
Support_10,7.098517629172706,0.2614941576192984,22,0.014116626810561998,-0.0366194287252668
Resistance_10,8.25444137504977,0.26471240698442,54,0.05040405340768387,-0.039556783397934225
Support_Close_10,6.371530954272649,0.2667008136326532,12,0.013608630244185314,-0.03468734319359612
Resistance_Close_10,8.060188346752172,0.27110220982875477,47,0.09436624860824872,-0.039065631689577884
