Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
EMA_12,51.63170232472865,0.07091604385286265,29,0.05785936844280391,-0.09843020501975763
EMA_26,53.5350869878451,0.08275365516430955,44,0.2016892105649463,-0.10020217545457477
MACD,2.852070628997105,0.012752386726871956,73,0.04610998176413363,0.023235109569721857
Signal_Line,1.471088045752768,0.011379774605322801,103,0.06928276572418934,0.016689466238691608
%K,18.93905642890855,0.020822102185708236,6,0.003699232861338444,0.059785674142545986
%D,17.325779936030518,0.008009780671527356,6,0.004987692811835683,0.057191129431117815
CCI,17.00155578323246,0.001963207673244316,15,0.019529426119857803,0.05665379070748244
Return_1H,1.3333241993389013,0.0,7,0.021348412130580207,0.015888992891562204
Return_3H,6.435426128748847,0.0,11,0.003495526159147076,0.03489047042335347
Return_6H,8.191534342181521,0.0002891818473311769,22,0.02679126367844311,0.039357672215164285
RSI_long,9.681604266291048,0.006431655906277367,42,0.023565203528436874,0.04278665698163753
RSI_short,9.681604266291048,0.006092603839659816,0,0.0,0.04278665698163753
Middle_Band,52.88710294493279,0.08042654660464588,0,0.0,-0.09956706850607766
Upper_Band,56.53085207905468,0.10838264378794737,15,0.009241036767673289,-0.10291490415097826
Lower_Band,48.62268607508055,0.10732377090267953,41,0.0466491470221031,-0.09551941427059901
High_Low,5.176539343790744,0.013710807008657344,4,0.002503548962483446,-0.03129284042341851
High_Close,0.004340073617139723,0.006862980726742851,9,0.011955791109606598,0.000896836604582063
Low_Close,0.5531007410423506,0.0,8,0.005317471007398669,-0.010232473973985634
True_Range,1.4447338337809195,0.0045847005117634065,0,0.0,-0.016536906251801042
ATR,5.958930089847172,0.006473975604345483,79,0.033839101626127924,-0.033566977230364614
Volume_SMA_3,15.14015872795905,0.006875397712820863,7,0.004003408308849287,-0.0534749565721917
Volume_SMA_6,16.369279781352088,0.011000312885718788,54,0.0509500239600445,-0.05558941519691274
OBV,0.2840399632954693,0.06973516917247236,182,0.3620068338816823,0.007364249860792427
MF_Multiplier,3.4343018170245823,0.0,2,0.0014155778040328255,0.025495491542871562
MF_Volume,4.6295173250296,0.0,1,6.843285681605135e-05,0.029597864909732152
CMF,10.566192151188785,0.0,54,0.03756010824016072,0.04468987069618535
Volatility,1.6230784499878348,0.006317662288086057,9,0.00498898111215016,-0.017537427737110534
Return,1.3333241993389013,0.0,0,0.0,0.015888992891562204
Volume_change,0.014445374528056599,0.0,3,0.0017893677000893943,0.0016551468669483427
Lag_Mid_Price_1,49.053372544613055,0.057810043035651626,2,0.0025764753244363124,-0.09594836915128147
Lag_Mid_Price_2,50.108715689018105,0.05936067782310839,2,0.0017083094705930195,-0.09693381155481617
Lag_Mid_Price_3,51.16434813039697,0.06381539890371335,6,0.008056526419279448,-0.09796785742067016
Lag_Mid_Price_4,51.73748244330706,0.06846225494192093,6,0.017945712216432885,-0.09848595428234308
Lag_Return_1,2.52829938550589,0.0,1,0.0006203787695849812,0.02187729937450822
Lag_Return_2,2.809035454224188,0.0,5,0.003020834548792363,0.02305931462127786
Lag_Return_3,0.8196385232085374,0.0,5,0.002519346813898452,0.012458366742639448
Lag_Return_4,1.3618458934894604,0.0007973056162189351,4,0.002557105475800031,0.016058001752950357
Return_1,1.3333241993389013,0.0,0,0.0,0.015888992891562204
Return_5,8.251627933492113,0.012581929623820542,14,0.006344817608334748,0.03950153615726393
Return_10,7.573363636433136,0.0009582281207225485,17,0.008945311308875164,0.03784571324870489
Rolling_Mean_5,50.11768104944176,0.06605546703286347,0,0.0,-0.09699140855613919
Rolling_Std_5,1.6230784499878348,0.006391501423833379,0,0.0,-0.017537427737110534
Lagged_Volatility,1.4305509129916938,0.0018558456365556086,2,0.0029221677363681447,-0.016453006838052175
Hammer,0.09923088081943507,0.002470060424623499,0,0.0,0.0043355102388886735
Rolling_Skew,0.3746600459633638,0.022911350114439122,92,0.0721416619118911,-0.008423372476830338
Rolling_Kurt,3.2846122547501335,0.008567200208043024,60,0.05634556718437298,0.024934270799183977
Price_Z_Score,17.344659353210535,0.0,21,0.047722652228000706,0.05722073630022706
Conversion_Line,53.095082260578955,0.20834355452626574,4,0.005364892172558253,-0.09976052592024587
Base_Line,55.45970538048962,0.32112098976278647,40,0.041249421606748694,-0.1019454930859851
Leading_Span_A,59.071689126118926,0.18484727245024657,95,0.08337859668774003,-0.10520113844770052
Leading_Span_B,57.20392831501205,0.37281870112314563,209,0.35389318065277764,-0.10354736836979939
Williams_%R,18.939515360070956,0.020765305517779442,0,0.0,0.05978567495381526
High_Low_Ratio,1.7782733431824498,0.0034069446693321126,5,0.0034770654590271376,-0.0066644878853665546
Close_Open_Ratio,-17.060755277816277,0.0005747665121045298,8,0.0076265373355112265,0.019612233791123757
Order_Imbalance,24.51933992300371,0.0021117358697491095,17,0.05047897107886306,0.06798787442534149
VPT,93.3137602199392,0.08459735715796168,237,0.2846981042794566,-0.13177668667115938
A/D_Line,0.7763713142421031,0.14565548857358523,229,0.5697882013374533,0.012037797068863654
Support_10,51.87422244703811,0.33527589639906386,16,0.03734452249272313,-0.09863369923135501
Resistance_10,54.15641834605036,0.36276798871845584,17,0.03217598802189156,-0.10074508541718075
Support_Close_10,50.99275552460724,0.36225156328837316,8,0.01862456306249104,-0.09780950345430028
Resistance_Close_10,54.28302988845188,0.3647710775251092,19,0.034033397311426905,-0.10090372142494708
Support_20,50.725623282581324,0.3698080290253398,50,0.08505478457812087,-0.09753421375773996
Resistance_20,56.40543498786623,0.389890586704124,49,0.05774107140026557,-0.10277918566004018
Support_Close_20,49.9016144346184,0.3902211497142769,19,0.02650425835780662,-0.09676773127785054
Resistance_Close_20,56.92534436506586,0.3784087611864424,30,0.03634219505273389,-0.10332555013951428
SMA5_Volume,43.090225171368935,0.01081484881028194,2,0.0016820147863452592,-0.08997321988847773
RSI_Volatility,0.14991928696158402,0.005773120142534394,10,0.008531109296141558,0.005323190012926915
