Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,23.94195748773285,0.02153478375687623,10,37,0.008304990432295767,-0.06713754510994718
High_BID,23.923586931722514,0.029923231394089145,4,40,0.01604678673463798,-0.06711417337508152
Low_BID,23.14458724918143,0.03222615178442534,7,24,0.00771193867102998,-0.06597414313575456
Close_BID,23.03339766099611,0.029421314845172075,19,16,0.016505227323470806,-0.06582825390525215
Volume_BID,13.653317594759649,0.0020002669451482102,16,28,0.024335365388859744,-0.050756177635598476
Open_ASK,23.90305995490379,0.025913032294809568,0,87,0.0,-0.06714203209214986
High_ASK,23.942497853245754,0.02554014594601539,2,63,0.0015119295069938097,-0.0671231848837266
Low_ASK,23.06112606812736,0.0271509325531738,4,60,0.0063370048790144465,-0.06595838198719406
Close_ASK,22.994889052761188,0.029828676398069076,5,44,0.004491809975733701,-0.06581130139844049
Volume_ASK,15.40104954684309,0.0014727138311254606,2,59,0.0030238523549611755,-0.05389198931690231
Mid_Price,22.972522519774596,0.03324115655943283,3,64,0.005352903383383845,-0.06581979052951681
Spread,0.6437184331427581,0.015503835559152801,7,50,0.0021539671066186632,0.011034743209165754
Volume,14.681387176555681,0.0,0,86,0.0,-0.05262073823438662
Open_Mid,23.95909853941153,0.021275881185354173,3,65,0.0037836521478484034,-0.06713984329704914
High_Mid,23.915308165913356,0.026427758616302643,0,87,0.0,-0.06711867865274712
Low_Mid,23.110158624096403,0.03217121707046,5,52,0.005279158279286916,-0.06596627429537705
Close_Mid,22.972522519774596,0.033495342780989645,0,86,0.0,-0.06581979052951681
Unix_Diff_Since_Earnings,16.506906868468374,0.0023111268653479566,88,3,0.053252396039592,0.05579083383986472
Unix_Diff_Until_Earnings,17.55678153101977,0.027217683012237037,96,3,0.07993363265713695,-0.05753598415344641
Month,0.19271146013712787,0.014597513714847743,18,27,0.020239052158908467,0.006023894635291072
Day_Type,1.1641447494609647,0.005304757191770149,4,44,0.011766016430358501,0.014838240131211933
Week_of_Year,0.24199407928973757,0.05543579664358145,109,6,0.12929515783383935,0.006766465423879708
Quarter,1.7953564135630822,0.0,0,83,0.0,0.01842438261519419
Hour,0.39701158833266775,0.0,3,57,0.0013875579491168075,-0.008589361526560424
Is_Open_Hour,0.008690404284144637,0.002463543713491667,0,85,0.0,0.0012825059529859573
Is_Close_Hour,5.7732586414823204e-05,0.0,0,85,0.0,-0.0001289256106247194
Day_of_Week,0.6100007574940183,0.006475885813512772,10,39,0.011888376215786027,-0.010740796202298952
Is_Lunch_Time,0.010590409316567921,0.013835580093146227,0,83,0.0,0.0014148800328257494
Time_Since_Open,0.4215107423554215,0.005523579253556399,0,84,0.0,-0.008933658299611125
score,5.183040940736919,0.4264515782653868,133,2,0.0862292653556876,-0.03129868368041855
rating,14.90472572451509,0.0,0,84,0.0,-0.053025505865662126
SMA_3,23.657742906723584,0.03907471184422073,4,56,0.003701441667166271,-0.06676170299849105
SMA_6,24.34000963690599,0.03556541634442123,8,26,0.01033958947814139,-0.06774361717788224
SMA_12,25.11660656174533,0.05979838094698109,24,14,0.026115845515813616,-0.06875340308646471
SMA_5,24.20825556109428,0.04650814211845389,2,48,0.002182856977823792,-0.06747738797037783
SMA_10,24.90607365399852,0.05335586931610159,12,50,0.010068383936473321,-0.06842300454280803
SMA_20,25.56650452290884,0.02781181764712448,20,25,0.015241900210174601,-0.06940138277130359
EMA_3,23.625047214576174,0.03517491307008003,4,62,0.0035043103473079494,-0.06666830665377432
EMA_6,24.2203711724757,0.035841324977346156,4,48,0.0032930158579567866,-0.06748887282421379
EMA_12,24.830125490373867,0.044308936197796855,5,47,0.004003688270744486,-0.06840183484143125
EMA_26,25.772304163026927,0.031022834226940965,10,42,0.009581756967034592,-0.06962693564662459
MACD,1.163260041754913,0.0009903790949170599,14,31,0.010252277536650192,0.014832885234593363
Signal_Line,0.6376708515515291,0.014971414608941025,69,5,0.041653918736516034,0.010982748166719958
%K,8.38138725102495,0.004268377070220319,9,43,0.004050550909200216,0.03979241955305923
%D,5.752992236726695,0.003673704236242248,12,36,0.006352245882288029,0.03296974816630538
CCI,4.445285605703573,0.007473379609661546,13,9,0.0073104672654244335,0.02898704900425475
Return_1H,1.495306308975823,0.0,2,60,0.000490182934167757,0.01681666063107201
Return_3H,2.67578077115782,0.00507076811189533,5,34,0.009716898517349581,0.02249323171894524
Return_6H,2.7679391611689197,0.0022493498718778593,10,23,0.008816033005365374,0.02287712320752666
RSI_long,6.734652489272587,0.008234583596922418,10,43,0.016760081645252264,0.03567501217008129
RSI_short,6.734652489272587,0.007844812206773133,0,81,0.0,0.03567501217008129
Middle_Band,25.56650452290884,0.027876669358720907,0,80,0.0,-0.06940138277130359
Upper_Band,25.437360701960813,0.06436609708382557,48,6,0.13708919163569466,-0.06914678025967191
Lower_Band,25.379960154371332,0.06907353280204998,16,35,0.014225428903170589,-0.06909724208789214
BB_Width,-8.45216911372941e-05,0.02161063603486313,37,12,0.03297846440446996,-3.957755475880731e-05
High_Low,5.2073070167871025,0.010806149512671448,2,66,0.0007960584876382339,-0.0313711754120618
High_Close,0.13198565527702533,0.0006705335386536504,2,55,0.0019334120486743083,-0.0049962272685135645
