Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
rating,16.588534437630532,0.0,0,84,0.0,-0.05593087541274144
SMA_3,18.51113333748072,0.04371589857759295,5,51,0.005758187914604387,-0.0590613801980453
SMA_6,19.061019807165174,0.030086678728227012,7,57,0.007296293337222539,-0.05991752512915127
SMA_12,19.591079436003316,0.04977661603562744,16,24,0.018199791824428546,-0.0607045616348465
SMA_5,18.943817049539277,0.04409578801124492,1,60,0.0021470293162223143,-0.05966016090187054
SMA_10,19.41182854269423,0.05681996481562357,6,37,0.010409489717485487,-0.06054501921025235
SMA_20,19.61847551596117,0.021238958296955435,14,41,0.011988933297282645,-0.06086189078112625
EMA_3,18.441752554329852,0.04052245047532965,3,24,0.0033019867447747413,-0.05898325183600761
EMA_6,18.912605374073447,0.036606138399665644,9,41,0.008885790939603996,-0.059680701146433535
EMA_12,19.30920834217554,0.043661110751390675,0,83,0.0,-0.060305991112464596
EMA_26,19.66785673254765,0.038136247108997656,8,42,0.007366359833990704,-0.0608928741382897
MACD,0.10125055040768319,0.0,14,37,0.013074554775452147,0.004376462792748725
Signal_Line,0.0008711456468270442,0.010489318966056205,75,4,0.05390291511876431,0.0004059386890453709
%K,6.467771748792329,0.0029991238766542416,9,43,0.007414506861667748,0.03496267854525925
%D,3.8815174537336508,0.005522897788655223,5,44,0.0015501658148654768,0.027079623528777574
CCI,2.6303209155880087,0.008810146020149068,21,20,0.029342336573852434,0.022301441656856547
Return_1H,0.8369100323806264,0.0,2,61,0.0015901553717557304,0.012581759469515674
Return_3H,2.2177740168018865,0.0032170095776873353,7,50,0.0025182248134595605,0.020478781608103347
Return_6H,2.1476254909456522,0.008388523067680342,4,31,0.006305696227888001,0.02015245559327017
RSI_long,4.241919703493818,0.006669804798367984,12,43,0.005946042903598617,0.02830767635466458
RSI_short,4.241919703493818,0.006775321550064328,0,79,0.0,0.02830767635466458
Middle_Band,19.61847551596117,0.021445260102048946,0,79,0.0,-0.06086189078112625
Upper_Band,19.09726846624194,0.060540775496628285,47,6,0.16506218327091574,-0.06003491746280787
Lower_Band,19.896122492702894,0.06803025200106072,22,7,0.026736695502634647,-0.06119850691262485
BB_Width,0.2389671512297149,0.008108524014331708,38,15,0.03714019718831107,0.006698146889277723
High_Low,5.724505396011501,0.0014032670075272424,4,48,0.004322436657179238,-0.032885968936682275
High_Close,0.6334013113070008,0.0,12,52,0.008107453607774961,-0.010946913439397576
Low_Close,1.307541060381777,0.0006002823980970629,5,47,0.0033225494261328392,-0.01572536151076065
True_Range,3.3051435047882576,0.013170282918499865,0,82,0.0,-0.02499564578205593
ATR,5.878488159671416,0.013615422512283981,13,33,0.014950290732552303,-0.0333395935752816
Volume_SMA_3,18.244017604256186,0.009402711725543966,10,27,0.006458903325437521,-0.05864527650854612
Volume_SMA_6,20.238882488909507,0.0072587459244009,67,10,0.06295692881007475,-0.061751577663607726
OBV,0.6563418854652272,0.023299630639134872,64,7,0.06118314598458221,-0.01129752761391467
MF_Multiplier,3.5467771784941613,3.917930785646284e-05,9,44,0.004687232770533988,0.02589456994380157
MF_Volume,2.120592376588292,0.0,2,60,0.0010176827444674677,0.020025218811419165
CMF,12.992073732277904,0.012120321958877245,51,14,0.02181613657389206,0.0495154006636902
Volatility,4.624713679959762,0.0007316510714898694,7,45,0.006558920631366494,-0.029568369042138443
Return,0.8369100323806264,0.0,0,80,0.0,0.012581759469515674
Volume_change,0.012680245162613266,0.0,2,64,0.001199841243908171,0.0015483531566111708
Lag_Mid_Price_1,18.440877285143713,0.0192761942629458,0,81,0.0,-0.05898916548640898
Lag_Mid_Price_2,18.99639156819333,0.0215541731142308,2,56,0.009502838353400354,-0.059840353631297916
Lag_Mid_Price_3,19.34088053478341,0.01515702605481728,0,82,0.0,-0.0603765433332093
Lag_Mid_Price_4,19.424828681462454,0.036881870853813004,2,46,0.01019856652015131,-0.06054597013077512
Lag_Return_1,1.2603990738895388,0.0018432530098437816,0,81,0.0,0.015439678473978091
Lag_Return_2,0.33736650353213493,0.00512738824131298,5,62,0.002322850100061505,0.007988661054816326
Lag_Return_3,0.016014958949159018,0.00574074658360213,7,46,0.008219298270166693,0.0017405950305605222
Lag_Return_4,0.4626337980486318,0.003870724564324801,2,59,0.0016720833238639346,0.009354837858628784
Return_1,0.8369100323806264,0.0,0,80,0.0,0.012581759469515674
Return_5,2.2714317065730727,0.004553811577536093,10,53,0.003519293106594581,0.020724920116407475
Return_10,0.9705954745825236,0.0,7,49,0.003907526505087532,0.01354923213777326
Rolling_Mean_5,18.943817049539277,0.04420709317004956,0,78,0.0,-0.05966016090187054
Rolling_Std_5,4.624713679959762,0.000563030294888911,0,78,0.0,-0.029568369042138443
Lagged_Volatility,4.156762986385655,0.001032462280619706,16,40,0.006094010066595242,-0.028036774302211853
Hammer,0.0005450951861186617,0.0011885796365773693,0,77,0.0,0.00032526824361411855
Rolling_Skew,3.9710706102345674,0.008948136444326904,69,5,0.04075450974151178,0.027398567021121423
Rolling_Kurt,12.775721610640602,0.014666925843578538,78,11,0.07371518684530678,0.04910310015145569
Price_Z_Score,3.2051279415958036,0.01272158780017163,22,13,0.053517599022523,0.02461654975755323
Conversion_Line,20.16730222999724,0.18025230670486958,17,26,0.016831194640561792,-0.061642369485355175
Base_Line,19.921615899079395,0.26255973941029254,26,25,0.018410775324615113,-0.06125910502142062
Leading_Span_A,18.420066620839062,0.13911118371851594,62,4,0.03515543633354423,-0.05892965869713862
Leading_Span_B,24.580655300921865,0.2510437900610447,109,3,0.08237582616192866,-0.06797604627351461
Williams_%R,6.470111050162932,0.0028608953628583844,6,62,0.0021186616473788805,0.034962679327424695
High_Low_Ratio,20.23960162889918,0.0,1,61,0.0004625078294187505,-0.015500086720653172
Close_Open_Ratio,2.277182793212165,0.002427794933541838,2,53,0.0014872671660982348,0.02132898032766839
Order_Imbalance,1.1820974211801925,0.0023179505943848877,18,30,0.01160769489496762,0.014952576984729404
VPT,19.952034010947457,0.0692194783676372,59,3,0.07966620348762204,-0.06133480141107839
A/D_Line,0.46616148674243046,0.04715099222444463,40,9,0.04315239014807141,0.009433979193012476
Support_10,19.265645095558284,0.276412347866692,18,18,0.0180101434856678,-0.06027538435915858
Resistance_10,20.889010498309894,0.29617171007401577,15,19,0.018713951956785557,-0.0627225108386682
Support_Close_10,18.43288410881911,0.3024564602985196,15,39,0.030018656989838337,-0.058925038138852415
Resistance_Close_10,20.17448833463513,0.30393450821735035,12,38,0.0250152333121194,-0.06165517560091871
Support_20,19.837626958618433,0.2733355766045833,32,19,0.03863591227881641,-0.06114794168278692
Resistance_20,20.64160490516027,0.2770751941868048,27,12,0.025556828636586905,-0.06235482235608192
Support_Close_20,19.193657035726037,0.28370624907981856,38,16,0.08999453488252925,-0.06012487576104064
Resistance_Close_20,19.711401796493718,0.2747052417269569,19,26,0.04205616440202116,-0.061019987359088645
SMA5_Volume,24.92558367780255,0.012618222112918076,15,34,0.006325461293836453,-0.06850544735805286
RSI_Volatility,1.5076577585632402,0.0,24,20,0.020212538813756727,-0.016889240287235374
OBV_ROC,2.4067193453280114,0.004614316900883653,3,51,0.002142447643875695,0.02133291263510273
ROC,0.6021879174940972,0.00953547010912792,20,23,0.010443417897017672,0.010672806221496245
UpMove,1.3905987429203193,0.0,2,52,0.0014098947604380204,0.01621735192534146
DownMove,1.2548142417696826,0.005942578129189968,1,56,0.0018038629572904822,-0.01540546401646381
+DM,0.2503410793972051,0.0,0,67,0.0,0.0068822330086923955
-DM,1.675809145372264,0.00517276648319176,3,65,0.004536925712502978,-0.0178028333764928
+DI,5.828605590839128,0.019444538785747367,33,8,0.03901814142973284,0.03318310185036344
-DI,1.8941372397413687,0.0038678490026586854,27,17,0.026616448345729276,-0.018922869805306775
DX,10.44400524858633,0.0070200535661957275,22,22,0.01549242775563833,0.04440808990064049
ADX,6.4853164684212725,0.008359878970298551,76,6,0.058481410355846905,0.03500390608999382
PSAR,20.28279542245919,0.011096595055184011,25,29,0.015333248770069835,-0.06183945492742282
Engulfing,0.10198178063290046,0.0,0,77,0.0,0.004392471219034633
Price_Channel_High,19.711401796493718,0.27049229707676004,0,72,0.0,-0.061019987359088645
Price_Channel_Low,19.193657035726037,0.2852154281504946,0,72,0.0,-0.06012487576104064
Price_Channel_Range,0.20674848977137955,0.18552898518466132,63,2,0.06877933103440123,-0.006245454841575793
Hist_Volatility,0.5136362602953962,0.02004581076484091,71,11,0.047573395260699154,-0.009861912655195315
Cumulative_Volume,3.7359535589052393,0.5244282949056078,81,1,0.1966182284625404,0.026533968362329574
VWAP,5.680931409253084,0.47434685189906123,54,13,0.12259719965588767,-0.03284766125791094
Log_Cumulative_VP,6.260827443707809,0.5248303116158493,0,71,0.0,0.02306553694222746
Is_Holiday,9.933008397985892,0.0038685803702807053,0,69,0.0,0.043308094045642065
