Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,27.963430053340492,0.045907538128824976,9,0.0060600646916333396,-0.07256623305576682
High_BID,28.209396778791557,0.04779832634130887,15,0.01199233877905027,-0.07293537163935326
Low_BID,27.74168435806424,0.05726120258861189,8,0.009878770107007525,-0.07228009623777965
Close_BID,27.753199025526783,0.050210123269206264,20,0.022283884953827004,-0.07230650649257875
Volume_BID,5.784467168990365,0.011493536935437865,7,0.005281013073335742,-0.03308398163667192
Open_ASK,27.945009620371383,0.05239928915936076,4,0.008222708503446616,-0.07253802950892663
High_ASK,28.22193790832844,0.04670804677120688,4,0.01369360682553872,-0.07293869208894854
Low_ASK,27.740681301244376,0.04895159149306916,4,0.004537187558188587,-0.07226265924624897
Close_ASK,27.75361584156001,0.05248748117208901,4,0.00841810164478466,-0.07230222817581555
Volume_ASK,11.32261555720974,0.008243382864620452,4,0.0030997626413486233,-0.0462590489116117
Mid_Price,27.75282605152064,0.04947455716332616,3,0.0049915922464524535,-0.07230438110184068
Spread,0.0020120656789047366,0.00548673806309008,0,0.0,-0.0004590541393554304
Volume,8.412681578355675,0.010122263364155115,0,0.0,-0.039883314521418356
Open_Mid,27.92500129495426,0.05229894282635339,0,0.0,-0.07255217105118383
High_Mid,28.257440613937,0.05007503187014306,12,0.03256784499783845,-0.07293703407603402
Low_Mid,27.73611491710535,0.052269753344887704,3,0.003630948584988719,-0.07227138343498218
Close_Mid,27.75282605152064,0.04887132832366148,0,0.0,-0.07230438110184068
Unix_Diff_Until_Earnings,20.24222325216527,0.0,282,0.206688942694448,-0.061795544231245
Month,0.01567444549141296,0.03726903672159643,52,0.054748520136982955,-0.0017353304338030284
Day_Type,1.821356707549962,0.0,8,0.0034537154814786365,-0.018570061889477074
Week_of_Year,0.13116185047792908,0.08060535455721074,182,0.26674679205277413,-0.004981263034096628
Quarter,1.5972953936415701,0.0,0,0.0,0.017388513559126295
Hour,0.4902695614499947,0.0,0,0.0,-0.009704437018058343
Is_Open_Hour,0.0009111759438232545,0.005110391231146982,0,0.0,0.00041701627924339846
Is_Close_Hour,0.29593986695236063,0.0,0,0.0,-0.0074864506896119565
Day_of_Week,-0.0004971235276973011,0.0,4,0.0026731220345253643,-0.00011497469540699967
Is_Lunch_Time,0.3309144670150658,0.011883460774926968,0,0.0,-0.007916399154055398
Time_Since_Open,0.5477419240136097,0.004987093271532572,0,0.0,-0.010188699255195388
score,33.276861189374266,0.47569338851261866,199,0.2671086835562597,-0.07912633223000398
rating,39.563114191568374,0.004645355044109012,2,0.0012457264014780673,-0.0862399424609066
SMA_3,27.887366814111072,0.057121657111245616,10,0.007335743099332789,-0.07249666068661398
SMA_6,28.620573523595603,0.06163640386369296,3,0.0014992962217568833,-0.07343024259646924
SMA_12,30.14739696890208,0.0712421345978842,10,0.009465828952686923,-0.07536419612038614
SMA_5,28.337556218140083,0.05081145804319176,6,0.012373630184478557,-0.07306651989781443
SMA_10,29.68864549481454,0.05877668752631582,8,0.011611456705128618,-0.07477428331615243
SMA_20,31.10247208670124,0.06816482946027902,21,0.017822084983002393,-0.07657377685848132
EMA_3,28.02870995209187,0.06149286751497374,11,0.02750894797905367,-0.07265979867807104
EMA_6,28.662645515207785,0.04851744534245683,3,0.003881192474495055,-0.0734915595269392
EMA_12,29.709975704887388,0.0669262815218199,7,0.01034714417632007,-0.07481166705664943
EMA_26,30.980888687294257,0.06584736639939548,53,0.1102487724666227,-0.07635282075370409
MACD,2.4358966680071874,0.01382432652171639,61,0.04827288341666861,0.021473922168972592
Signal_Line,0.6834594103411278,0.009525534286733528,137,0.09708051033377224,0.01137657864306263
%K,13.358540226182804,0.012559412652512147,12,0.009533587461381408,0.050237666063367215
%D,15.55291107076944,0.011318722058467179,7,0.003409885688870822,0.054196124063892626
CCI,8.846029863890728,0.005858851960709233,35,0.02108471045218443,0.04089721032963567
Return_1H,0.025003109748615176,0.0,4,0.005919577284243414,0.0021760981243303945
Return_3H,0.9542463662507766,0.003664592771609243,32,0.08106005537274004,0.013442309910083772
Return_6H,4.908691919758019,0.007097631080377642,12,0.0047350335241981446,0.030476466748979192
RSI_long,13.558789231467367,0.009705762371519322,23,0.009811523209129586,0.050609162136522556
