Datetime,Open_BID,High_BID,Low_BID,Close_BID,Open_ASK,High_ASK,Low_ASK,Close_ASK,Volume,Mid_Price,Spread,Hour,Month,Day_Type,score,rating,SMA_5,SMA_10,Volatility,Return,Volume_change,Lag_Close_1,Lag_Close_2,Lag_Close_3,Lag_Close_4,Lag_Close_5,Lag_Volume_1,Lag_Volume_2,Lag_Volume_3,Lag_Volume_4,Lag_Volume_5,Lag_Return_1,Lag_Return_2,Lag_Return_3,Lag_Return_4,Lag_Return_5,Support_10,Resistance_10,Support_Close_10,Resistance_Close_10,Support_20,Resistance_20,Support_Close_20,Resistance_Close_20,RSI
2024-10-07 13:30:35,224.977,224.977,224.907,224.907,225.043,225.043,224.983,224.983,50.0,224.945,0.0759999999999934,13,10,1,69.4285714285714,greed,224.95499999999998,224.97199999999998,0.029790938219193323,-0.00024444444444449154,0.25,225.0,224.945,224.965,224.92,225.005,40.0,60.0,70.00000000000001,60.0,60.0,0.00024450421214083917,-8.890271820061191e-05,0.0002000711364040786,-0.0003777693829026818,0.0,224.867,225.093,224.905,225.035,224.806,225.123,224.875,225.07,44.66666666666644
2024-10-07 13:30:36,224.936,224.937,224.917,224.917,225.014,225.023,225.014,225.023,30.000000000000004,224.97,0.10599999999999454,13,10,1,69.4285714285714,greed,224.965,224.9785,0.022638462844915847,0.00011113827824571487,-0.3999999999999999,224.945,225.0,224.945,224.965,224.92,50.0,40.0,60.0,70.00000000000001,60.0,-0.00024444444444449154,0.00024450421214083917,-8.890271820061191e-05,0.0002000711364040786,-0.0003777693829026818,224.887,225.093,224.92,225.035,224.817,225.123,224.875,225.07,51.06382978723498
2024-10-07 13:30:37,224.936,224.936,224.936,224.936,225.024,225.024,225.024,225.024,10.0,224.98000000000002,0.08799999999999386,13,10,1,69.4285714285714,greed,224.968,224.973,0.023611437905838282,4.4450371160742463e-05,-0.6666666666666667,224.97,224.945,225.0,224.945,224.965,30.000000000000004,50.0,40.0,60.0,70.00000000000001,0.00011113827824571487,-0.00024444444444449154,0.00024450421214083917,-8.890271820061191e-05,0.0002000711364040786,224.887,225.093,224.92,225.005,224.817,225.123,224.875,225.07,46.51162790698043
2024-10-07 13:30:38,224.937,224.937,224.636,224.766,225.003,225.003,224.864,224.894,30.000000000000004,224.82999999999998,0.12800000000001432,13,10,1,69.4285714285714,greed,224.945,224.9565,0.06726812023520748,-0.0006667259311939899,2.0000000000000004,224.98000000000002,224.97,224.945,225.0,224.945,10.0,30.000000000000004,50.0,40.0,60.0,4.4450371160742463e-05,0.00011113827824571487,-0.00024444444444449154,0.00024450421214083917,-8.890271820061191e-05,224.636,225.093,224.82999999999998,225.005,224.636,225.123,224.82999999999998,225.07,35.71428571428571
2024-10-07 13:30:39,224.717,224.896,224.717,224.896,224.893,224.944,224.893,224.944,50.0,224.92,0.04800000000000182,13,10,1,69.4285714285714,greed,224.929,224.948,0.060041652208911375,0.00040030245074063053,0.6666666666666665,224.82999999999998,224.98000000000002,224.97,224.945,225.0,30.000000000000004,10.0,30.000000000000004,50.0,40.0,-0.0006667259311939899,4.4450371160742463e-05,0.00011113827824571487,-0.00024444444444449154,0.00024450421214083917,224.636,225.093,224.82999999999998,225.005,224.636,225.123,224.82999999999998,225.07,48.34437086092695
2024-10-07 13:30:40,224.837,224.997,224.837,224.997,224.973,225.063,224.973,225.063,70.00000000000001,225.03,0.06599999999997408,13,10,1,69.4285714285714,greed,224.946,224.9505,0.07569676347096034,0.0004890627778766365,0.40000000000000036,224.92,224.82999999999998,224.98000000000002,224.97,224.945,50.0,30.000000000000004,10.0,30.000000000000004,50.0,0.00040030245074063053,-0.0006667259311939899,4.4450371160742463e-05,0.00011113827824571487,-0.00024444444444449154,224.636,225.093,224.82999999999998,225.03,224.636,225.123,224.82999999999998,225.05,57.57575757575663
2024-10-07 13:30:41,224.996,225.006,224.976,224.976,225.094,225.094,225.083,225.084,60.0,225.03,0.10800000000000409,13,10,1,69.4285714285714,greed,224.958,224.96149999999997,0.08467585251994904,0.0,-0.14285714285714302,225.03,224.92,224.82999999999998,224.98000000000002,224.97,70.00000000000001,50.0,30.000000000000004,10.0,30.000000000000004,0.0004890627778766365,0.00040030245074063053,-0.0006667259311939899,4.4450371160742463e-05,0.00011113827824571487,224.636,225.094,224.82999999999998,225.03,224.636,225.114,224.82999999999998,225.05,49.64028776978456
2024-10-07 13:30:42,225.006,225.037,224.937,224.937,225.084,225.084,225.063,225.063,70.00000000000001,225.0,0.12599999999997635,13,10,1,69.4285714285714,greed,224.962,224.965,0.08642916174521548,-0.00013331555792561733,0.16666666666666696,225.03,225.03,224.92,224.82999999999998,224.98000000000002,60.0,70.00000000000001,50.0,30.000000000000004,10.0,0.0,0.0004890627778766365,0.00040030245074063053,-0.0006667259311939899,4.4450371160742463e-05,224.636,225.094,224.82999999999998,225.03,224.636,225.114,224.82999999999998,225.05,50.36496350364924
2024-10-07 13:30:43,224.947,224.947,224.917,224.927,225.063,225.063,225.013,225.013,30.000000000000004,224.97,0.08600000000001273,13,10,1,69.4285714285714,greed,224.99,224.96749999999997,0.0463680924773063,-0.00013333333333331865,-0.5714285714285714,225.0,225.03,225.03,224.92,224.82999999999998,70.00000000000001,60.0,70.00000000000001,50.0,30.000000000000004,-0.00013331555792561733,0.0,0.0004890627778766365,0.00040030245074063053,-0.0006667259311939899,224.636,225.094,224.82999999999998,225.03,224.636,225.114,224.82999999999998,225.05,47.51773049645458
2024-10-07 13:30:44,224.937,224.937,224.917,224.937,225.003,225.053,225.003,225.053,40.0,224.995,0.11599999999998545,13,10,1,69.4285714285714,greed,225.00500000000002,224.967,0.025495097567696547,0.00011112592790163411,0.33333333333333326,224.97,225.0,225.03,225.03,224.92,30.000000000000004,70.00000000000001,60.0,70.00000000000001,50.0,-0.00013333333333331865,-0.00013331555792561733,0.0,0.0004890627778766365,0.00040030245074063053,224.636,225.094,224.82999999999998,225.03,224.636,225.104,224.82999999999998,225.035,49.31506849315143
2024-10-07 13:30:45,224.997,225.007,224.997,225.007,225.053,225.053,225.053,225.053,20.0,225.03,0.04599999999999227,13,10,1,69.4285714285714,greed,225.00500000000002,224.9755,0.025495097567696547,0.00015555901242247927,-0.5,224.995,224.97,225.0,225.03,225.03,40.0,30.000000000000004,70.00000000000001,60.0,70.00000000000001,0.00011112592790163411,-0.00013333333333331865,-0.00013331555792561733,0.0,0.0004890627778766365,224.636,225.094,224.82999999999998,225.03,224.636,225.094,224.82999999999998,225.035,58.08823529411722
2024-10-07 13:30:46,224.936,224.936,224.936,224.936,225.054,225.054,225.034,225.034,30.000000000000004,224.985,0.09799999999998477,13,10,1,69.4285714285714,greed,224.996,224.977,0.02219234102082897,-0.0001999733368883705,0.5000000000000002,225.03,224.995,224.97,225.0,225.03,20.0,40.0,30.000000000000004,70.00000000000001,60.0,0.00015555901242247927,0.00011112592790163411,-0.00013333333333331865,-0.00013331555792561733,0.0,224.636,225.094,224.82999999999998,225.03,224.636,225.094,224.82999999999998,225.035,51.47058823529467
2024-10-07 13:30:47,224.937,224.937,224.736,224.786,225.013,225.013,224.884,224.924,60.0,224.85500000000002,0.13800000000000523,13,10,1,69.4285714285714,greed,224.967,224.9645,0.06638900511363181,-0.000577816298864331,0.9999999999999998,224.985,225.03,224.995,224.97,225.0,30.000000000000004,20.0,40.0,30.000000000000004,70.00000000000001,-0.0001999733368883705,0.00015555901242247927,0.00011112592790163411,-0.00013333333333331865,-0.00013331555792561733,224.636,225.094,224.82999999999998,225.03,224.636,225.094,224.82999999999998,225.03,44.30379746835657
2024-10-07 13:30:48,224.877,224.877,224.877,224.877,224.923,224.923,224.923,224.923,10.0,224.9,0.04599999999999227,13,10,1,69.4285714285714,greed,224.95299999999997,224.97150000000002,0.07268080902119584,0.00020012897200416546,-0.8333333333333334,224.85500000000002,224.985,225.03,224.995,224.97,60.0,30.000000000000004,20.0,40.0,30.000000000000004,-0.000577816298864331,-0.0001999733368883705,0.00015555901242247927,0.00011112592790163411,-0.00013333333333331865,224.717,225.094,224.85500000000002,225.03,224.636,225.094,224.82999999999998,225.03,43.58974358974443
2024-10-07 13:30:49,224.747,224.747,224.706,224.707,224.883,224.883,224.784,224.793,40.0,224.75,0.08600000000001273,13,10,1,69.4285714285714,greed,224.904,224.9545,0.11019301248250185,-0.0006669630947088168,3.0,224.9,224.85500000000002,224.985,225.03,224.995,10.0,60.0,30.000000000000004,20.0,40.0,0.00020012897200416546,-0.000577816298864331,-0.0001999733368883705,0.00015555901242247927,0.00011112592790163411,224.706,225.094,224.75,225.03,224.636,225.094,224.75,225.03,38.85714285714397
2024-10-07 13:30:50,224.716,224.727,224.716,224.727,224.794,224.794,224.793,224.793,20.0,224.76,0.0660000000000025,13,10,1,69.4285714285714,greed,224.85,224.9275,0.09855201672193506,4.449388209115668e-05,-0.5,224.75,224.9,224.85500000000002,224.985,225.03,40.0,10.0,60.0,30.000000000000004,20.0,-0.0006669630947088168,0.00020012897200416546,-0.000577816298864331,-0.0001999733368883705,0.00015555901242247927,224.706,225.094,224.75,225.03,224.636,225.094,224.75,225.03,37.79069767441874
2024-10-07 13:30:51,224.786,224.817,224.786,224.787,224.844,224.863,224.843,224.843,40.0,224.815,0.055999999999983174,13,10,1,69.4285714285714,greed,224.81599999999997,224.906,0.06338375186081883,0.0002447054636056656,1.0,224.76,224.75,224.9,224.85500000000002,224.985,20.0,40.0,10.0,60.0,30.000000000000004,4.449388209115668e-05,-0.0006669630947088168,0.00020012897200416546,-0.000577816298864331,-0.0001999733368883705,224.706,225.084,224.75,225.03,224.636,225.094,224.75,225.03,40.883977900551656
2024-10-07 13:30:52,224.806,224.806,224.787,224.797,224.854,224.854,224.843,224.853,30.000000000000004,224.825,0.056000000000011596,13,10,1,69.4285714285714,greed,224.81,224.88850000000002,0.060104076400458006,4.448101772558388e-05,-0.2499999999999999,224.815,224.76,224.75,224.9,224.85500000000002,40.0,20.0,40.0,10.0,60.0,0.0002447054636056656,4.449388209115668e-05,-0.0006669630947088168,0.00020012897200416546,-0.000577816298864331,224.706,225.063,224.75,225.03,224.636,225.094,224.75,225.03,49.67320261437938
2024-10-07 13:30:53,224.756,224.767,224.756,224.766,224.854,224.873,224.854,224.864,30.000000000000004,224.815,0.09800000000001319,13,10,1,69.4285714285714,greed,224.79299999999998,224.873,0.035106979362349584,-4.447903925275387e-05,0.0,224.825,224.815,224.76,224.75,224.9,30.000000000000004,40.0,20.0,40.0,10.0,4.448101772558388e-05,0.0002447054636056656,4.449388209115668e-05,-0.0006669630947088168,0.00020012897200416546,224.706,225.054,224.75,225.03,224.636,225.094,224.75,225.03,42.335766423358116
2024-10-07 13:30:54,224.756,224.756,224.687,224.687,224.834,224.834,224.713,224.713,50.0,224.7,0.025999999999982037,13,10,1,69.4285714285714,greed,224.783,224.8435,0.052985847166450266,-0.0005115317038454359,0.6666666666666665,224.815,224.825,224.815,224.76,224.75,30.000000000000004,30.000000000000004,40.0,20.0,40.0,-4.447903925275387e-05,4.448101772558388e-05,0.0002447054636056656,4.449388209115668e-05,-0.0006669630947088168,224.687,225.054,224.7,225.03,224.636,225.094,224.7,225.03,26.086956521737164
2024-10-07 13:30:55,224.636,224.686,224.636,224.677,224.714,224.744,224.714,224.743,30.000000000000004,224.70999999999998,0.0660000000000025,13,10,1,69.4285714285714,greed,224.773,224.81150000000002,0.062309710318254406,4.4503782821392335e-05,-0.3999999999999999,224.7,224.815,224.825,224.815,224.76,50.0,30.000000000000004,30.000000000000004,40.0,20.0,-0.0005115317038454359,-4.447903925275387e-05,4.448101772558388e-05,0.0002447054636056656,4.449388209115668e-05,224.636,225.054,224.7,224.985,224.636,225.094,224.7,225.03,27.142857142854297
2024-10-07 13:30:56,224.636,224.636,224.636,224.636,224.744,224.744,224.704,224.704,20.0,224.67000000000002,0.06800000000001205,13,10,1,69.4285714285714,greed,224.74399999999997,224.78000000000003,0.0710105625941479,-0.00017800720929184166,-0.33333333333333337,224.70999999999998,224.7,224.815,224.825,224.815,30.000000000000004,50.0,30.000000000000004,30.000000000000004,40.0,4.4503782821392335e-05,-0.0005115317038454359,-4.447903925275387e-05,4.448101772558388e-05,0.0002447054636056656,224.636,225.013,224.67000000000002,224.9,224.636,225.094,224.67000000000002,225.03,26.76056338028029
2024-10-07 13:30:57,224.686,224.686,224.537,224.537,224.744,224.744,224.623,224.623,40.0,224.57999999999998,0.08599999999998431,13,10,1,69.4285714285714,greed,224.695,224.7525,0.08440971508024227,-0.00040058752837512923,1.0,224.67000000000002,224.70999999999998,224.7,224.815,224.825,20.0,30.000000000000004,50.0,30.000000000000004,30.000000000000004,-0.00017800720929184166,4.4503782821392335e-05,-0.0005115317038454359,-4.447903925275387e-05,4.448101772558388e-05,224.537,224.923,224.57999999999998,224.9,224.537,225.094,224.57999999999998,225.03,24.675324675322173
2024-10-07 13:30:58,224.476,224.527,224.466,224.466,224.584,224.584,224.544,224.544,80.0,224.505,0.07800000000000296,13,10,1,69.4285714285714,greed,224.63299999999998,224.71299999999997,0.08800568163427296,-0.0003339567192091053,1.0,224.57999999999998,224.67000000000002,224.70999999999998,224.7,224.815,40.0,20.0,30.000000000000004,50.0,30.000000000000004,-0.00040058752837512923,-0.00017800720929184166,4.4503782821392335e-05,-0.0005115317038454359,-4.447903925275387e-05,224.466,224.883,224.505,224.825,224.466,225.094,224.505,225.03,20.121951219509327
2024-10-07 13:30:59,224.466,224.466,224.457,224.466,224.534,224.554,224.483,224.534,60.0,224.5,0.06799999999998363,13,10,1,69.4285714285714,greed,224.593,224.68799999999996,0.09510520490437474,-2.2271218903746615e-05,-0.25,224.505,224.57999999999998,224.67000000000002,224.70999999999998,224.7,80.0,40.0,20.0,30.000000000000004,50.0,-0.0003339567192091053,-0.00040058752837512923,-0.00017800720929184166,4.4503782821392335e-05,-0.0005115317038454359,224.457,224.873,224.5,224.825,224.457,225.094,224.5,225.03,16.455696202528813
2024-10-07 13:31:00,224.466,224.637,224.466,224.637,224.564,224.673,224.564,224.673,90.0,224.655,0.036000000000001364,13,10,1,69.4285714285714,greed,224.58199999999997,224.6775,0.08020286777853905,0.0006904231625834978,0.5,224.5,224.505,224.57999999999998,224.67000000000002,224.70999999999998,60.0,80.0,40.0,20.0,30.000000000000004,-2.2271218903746615e-05,-0.0003339567192091053,-0.00040058752837512923,-0.00017800720929184166,4.4503782821392335e-05,224.457,224.873,224.5,224.825,224.457,225.094,224.5,225.03,31.666666666664923
2024-10-07 13:31:01,224.577,224.597,224.536,224.577,224.613,224.664,224.613,224.663,80.0,224.62,0.08600000000001273,13,10,1,69.4285714285714,greed,224.57199999999997,224.658,0.06879316826472492,-0.00015579444036406542,-0.11111111111111116,224.655,224.5,224.505,224.57999999999998,224.67000000000002,90.0,60.0,80.0,40.0,20.0,0.0006904231625834978,-2.2271218903746615e-05,-0.0003339567192091053,-0.00040058752837512923,-0.00017800720929184166,224.457,224.873,224.5,224.825,224.457,225.084,224.5,225.03,35.40372670807278
2024-10-07 13:31:02,224.547,224.547,224.526,224.526,224.613,224.613,224.574,224.574,60.0,224.55,0.04800000000000182,13,10,1,69.4285714285714,greed,224.56600000000003,224.63049999999998,0.06922788455454602,-0.0003116374321074922,-0.25,224.62,224.655,224.5,224.505,224.57999999999998,80.0,90.0,60.0,80.0,40.0,-0.00015579444036406542,0.0006904231625834978,-2.2271218903746615e-05,-0.0003339567192091053,-0.00040058752837512923,224.457,224.873,224.5,224.815,224.457,225.063,224.5,225.03,28.915662650601632
2024-10-07 13:31:03,224.487,224.547,224.487,224.547,224.563,224.653,224.563,224.653,50.0,224.6,0.10599999999999454,13,10,1,69.4285714285714,greed,224.58499999999998,224.609,0.060827625302170334,0.00022266755733690857,-0.16666666666666663,224.55,224.62,224.655,224.5,224.505,60.0,80.0,90.0,60.0,80.0,-0.0003116374321074922,-0.00015579444036406542,0.0006904231625834978,-2.2271218903746615e-05,-0.0003339567192091053,224.457,224.834,224.5,224.70999999999998,224.457,225.054,224.5,225.03,39.72602739725894
2024-10-07 13:31:04,224.546,224.607,224.546,224.556,224.624,224.684,224.624,224.684,60.0,224.62,0.1279999999999859,13,10,1,69.4285714285714,greed,224.609,224.60100000000003,0.038470768122119636,8.904719501345859e-05,0.19999999999999996,224.6,224.55,224.62,224.655,224.5,50.0,60.0,80.0,90.0,60.0,0.00022266755733690857,-0.0003116374321074922,-0.00015579444036406542,0.0006904231625834978,-2.2271218903746615e-05,224.457,224.744,224.5,224.70999999999998,224.457,225.054,224.5,225.03,40.540540540540846
2024-10-07 13:31:05,224.586,224.586,224.586,224.586,224.704,224.704,224.704,224.704,10.0,224.645,0.117999999999995,13,10,1,69.4285714285714,greed,224.60700000000003,224.5945,0.03563705936108496,0.00011129908289553292,-0.8333333333333334,224.62,224.6,224.55,224.62,224.655,60.0,50.0,60.0,80.0,90.0,8.904719501345859e-05,0.00022266755733690857,-0.0003116374321074922,-0.00015579444036406542,0.0006904231625834978,224.457,224.744,224.5,224.67000000000002,224.457,225.054,224.5,224.985,38.02816901408456
2024-10-07 13:31:06,224.587,224.676,224.587,224.657,224.673,224.744,224.673,224.743,50.0,224.7,0.08599999999998431,13,10,1,69.4285714285714,greed,224.623,224.5975,0.05540758070794453,0.0002448307329341315,4.0,224.645,224.62,224.6,224.55,224.62,10.0,60.0,50.0,60.0,80.0,0.00011129908289553292,8.904719501345859e-05,0.00022266755733690857,-0.0003116374321074922,-0.00015579444036406542,224.457,224.744,224.5,224.7,224.457,225.013,224.5,224.9,41.72185430463509
2024-10-07 13:31:07,224.676,224.677,224.676,224.677,224.744,224.744,224.723,224.723,20.0,224.7,0.04600000000002069,13,10,1,69.4285714285714,greed,224.65300000000002,224.60950000000003,0.045771169964437704,0.0,-0.6,224.7,224.645,224.62,224.6,224.55,50.0,10.0,60.0,50.0,60.0,0.0002448307329341315,0.00011129908289553292,8.904719501345859e-05,0.00022266755733690857,-0.0003116374321074922,224.457,224.744,224.5,224.7,224.457,224.923,224.5,224.9,42.28187919462972
2024-10-07 13:31:08,224.686,224.686,224.686,224.686,224.804,224.804,224.804,224.804,10.0,224.745,0.117999999999995,13,10,1,69.4285714285714,greed,224.68200000000002,224.6335,0.049573178230979544,0.00020026702269704266,-0.5,224.7,224.7,224.645,224.62,224.6,20.0,50.0,10.0,60.0,50.0,0.0,0.0002448307329341315,0.00011129908289553292,8.904719501345859e-05,0.00022266755733690857,224.457,224.804,224.5,224.745,224.457,224.883,224.5,224.825,53.333333333334735
2024-10-07 13:31:09,224.757,224.786,224.757,224.766,224.803,224.864,224.803,224.834,30.000000000000004,224.8,0.06800000000001205,13,10,1,69.4285714285714,greed,224.718,224.66349999999997,0.05794393842266775,0.0002447217958130299,2.0000000000000004,224.745,224.7,224.7,224.645,224.62,10.0,20.0,50.0,10.0,60.0,0.00020026702269704266,0.0,0.0002448307329341315,0.00011129908289553292,8.904719501345859e-05,224.466,224.864,224.55,224.8,224.457,224.873,224.5,224.825,56.250000000002466
