Datetime,Open_BID,High_BID,Low_BID,Close_BID,Open_ASK,High_ASK,Low_ASK,Close_ASK,Volume,Mid_Price,Spread,Hour,Month,Day_Type,score,rating,SMA_5,SMA_10,Volatility,Return,Volume_change,Lag_Close_1,Lag_Close_2,Lag_Close_3,Lag_Close_4,Lag_Close_5,Lag_Volume_1,Lag_Volume_2,Lag_Volume_3,Lag_Volume_4,Lag_Volume_5,Lag_Return_1,Lag_Return_2,Lag_Return_3,Lag_Return_4,Lag_Return_5,Support_10,Resistance_10,Support_Close_10,Resistance_Close_10,Support_20,Resistance_20,Support_Close_20,Resistance_Close_20,RSI,Higher
2024-10-07 13:59:00,225.116,225.157,224.996,225.026,225.144,225.194,225.033,225.074,1610.0,225.05,0.04800000000000182,13,10,1,69.4285714285714,greed,225.122,225.033,0.08004686127515745,-0.0004219502986962942,0.7692307692307692,225.14499999999998,225.03,225.22,225.165,224.85,910.0,1230.0,1520.0,1400.0,1270.0,0.0005110429720480703,-0.0008436195719740969,0.00024426531654575534,0.001400933955970629,-0.0003556662072645711,224.726,225.264,224.85,225.22,224.686,225.453,224.79500000000002,225.22,54.39560439560524,True
2024-10-07 14:00:00,225.016,225.226,224.997,225.157,225.074,225.264,225.033,225.203,1750.0,225.18,0.04599999999999227,14,10,1,69.4285714285714,greed,225.125,225.06300000000002,0.08231038816580051,0.0005776494112419428,0.08695652173913038,225.05,225.14499999999998,225.03,225.22,225.165,1610.0,910.0,1230.0,1520.0,1400.0,-0.0004219502986962942,0.0005110429720480703,-0.0008436195719740969,0.00024426531654575534,0.001400933955970629,224.726,225.264,224.85,225.22,224.686,225.453,224.79500000000002,225.22,48.923076923077865,True
2024-10-07 14:01:00,225.167,225.187,225.056,225.087,225.203,225.214,225.104,225.123,1540.0,225.105,0.036000000000001364,14,10,1,69.4285714285714,greed,225.102,225.07350000000002,0.06290866395023156,-0.00033306687982959104,-0.12,225.18,225.05,225.14499999999998,225.03,225.22,1750.0,1610.0,910.0,1230.0,1520.0,0.0005776494112419428,-0.0004219502986962942,0.0005110429720480703,-0.0008436195719740969,0.00024426531654575534,224.726,225.264,224.85,225.22,224.686,225.453,224.79500000000002,225.22,49.532710280373365,True
2024-10-07 14:02:00,225.087,225.257,225.057,225.236,225.133,225.293,225.093,225.264,1070.0001,225.25,0.02800000000002001,14,10,1,69.4285714285714,greed,225.14600000000002,225.09250000000003,0.07561415211456947,0.0006441438439839242,-0.30519474025974025,225.105,225.18,225.05,225.14499999999998,225.03,1540.0,1750.0,1610.0,910.0,1230.0,-0.00033306687982959104,0.0005776494112419428,-0.0004219502986962942,0.0005110429720480703,-0.0008436195719740969,224.726,225.293,224.85,225.25,224.726,225.453,224.85,225.25,55.62130177514787,True
2024-10-07 14:03:00,225.227,225.366,225.186,225.287,225.253,225.394,225.233,225.323,1440.0001,225.305,0.036000000000001364,14,10,1,69.4285714285714,greed,225.17799999999997,225.13000000000002,0.10371836867212315,0.0002441731409545955,0.34579436020613463,225.25,225.105,225.18,225.05,225.14499999999998,1070.0001,1540.0,1750.0,1610.0,910.0,0.0006441438439839242,-0.00033306687982959104,0.0005776494112419428,-0.0004219502986962942,0.0005110429720480703,224.726,225.394,224.85,225.305,224.726,225.453,224.85,225.305,58.357771260996905,False
2024-10-07 14:04:00,225.296,225.427,225.286,225.416,225.334,225.454,225.333,225.434,1470.0,225.425,0.018000000000000682,14,10,1,69.4285714285714,greed,225.25300000000001,225.1875,0.12199385230416646,0.0005326113490602413,0.02083326244213457,225.305,225.25,225.105,225.18,225.05,1440.0001,1070.0001,1540.0,1750.0,1610.0,0.0002441731409545955,0.0006441438439839242,-0.00033306687982959104,0.0005776494112419428,-0.0004219502986962942,224.836,225.454,225.03,225.425,224.726,225.454,224.85,225.425,66.17210682492626,False
2024-10-07 14:05:00,225.386,225.517,225.316,225.397,225.424,225.553,225.343,225.453,1360.0,225.425,0.056000000000011596,14,10,1,69.4285714285714,greed,225.302,225.2135,0.13395894893590873,0.0,-0.07482993197278909,225.425,225.305,225.25,225.105,225.18,1470.0,1440.0001,1070.0001,1540.0,1750.0,0.0005326113490602413,0.0002441731409545955,0.0006441438439839242,-0.00033306687982959104,0.0005776494112419428,224.897,225.553,225.03,225.425,224.726,225.553,224.85,225.425,63.57827476038377,False
2024-10-07 14:06:00,225.406,225.436,225.296,225.407,225.454,225.464,225.333,225.443,1350.0,225.425,0.036000000000001364,14,10,1,69.4285714285714,greed,225.36599999999999,225.234,0.08309632964225201,0.0,-0.007352941176470562,225.425,225.425,225.305,225.25,225.105,1360.0,1470.0,1440.0001,1070.0001,1540.0,0.0,0.0005326113490602413,0.0002441731409545955,0.0006441438439839242,-0.00033306687982959104,224.976,225.553,225.03,225.425,224.726,225.553,224.85,225.425,62.12624584717642,False
2024-10-07 14:07:00,225.416,225.456,225.327,225.346,225.444,225.474,225.363,225.384,1160.0,225.365,0.03799999999998249,14,10,1,69.4285714285714,greed,225.38899999999998,225.2675,0.053665631460130016,-0.0002661639126094739,-0.14074074074074072,225.425,225.425,225.425,225.305,225.25,1350.0,1360.0,1470.0,1440.0001,1070.0001,0.0,0.0,0.0005326113490602413,0.0002441731409545955,0.0006441438439839242,224.976,225.553,225.05,225.425,224.726,225.553,224.85,225.425,65.15679442508716,False
2024-10-07 14:08:00,225.346,225.347,225.147,225.197,225.374,225.383,225.183,225.223,1670.0,225.21,0.02600000000001046,14,10,1,69.4285714285714,greed,225.37000000000003,225.27400000000003,0.09313968005105443,-0.0006877731679719723,0.43965517241379315,225.365,225.425,225.425,225.425,225.305,1160.0,1350.0,1360.0,1470.0,1440.0001,-0.0002661639126094739,0.0,0.0,0.0005326113490602413,0.0002441731409545955,224.996,225.553,225.05,225.425,224.726,225.553,224.85,225.425,61.92052980132503,False
2024-10-07 14:09:00,225.176,225.216,225.026,225.126,225.224,225.244,225.063,225.164,1059.9999,225.14499999999998,0.03799999999998249,14,10,1,69.4285714285714,greed,225.31400000000002,225.2835,0.12905425215780242,-0.00028861951067904457,-0.36526952095808385,225.21,225.365,225.425,225.425,225.425,1670.0,1160.0,1350.0,1360.0,1470.0,-0.0006877731679719723,-0.0002661639126094739,0.0,0.0,0.0005326113490602413,224.997,225.553,225.105,225.425,224.726,225.553,224.85,225.425,49.20634920634881,False
2024-10-07 14:10:00,225.127,225.127,224.906,224.947,225.153,225.164,224.953,224.983,1490.0,224.965,0.036000000000001364,14,10,1,69.4285714285714,greed,225.22200000000004,225.262,0.18287974190707315,-0.0007994847764772883,0.40566050996797265,225.14499999999998,225.21,225.365,225.425,225.425,1059.9999,1670.0,1160.0,1350.0,1360.0,-0.00028861951067904457,-0.0006877731679719723,-0.0002661639126094739,0.0,0.0,224.906,225.553,224.965,225.425,224.726,225.553,224.85,225.425,40.794223826714905,True
2024-10-07 14:11:00,224.956,225.016,224.496,224.586,224.984,225.054,224.534,224.634,1550.0,224.61,0.0479999999999734,14,10,1,69.4285714285714,greed,225.05900000000003,225.2125,0.2890804386325198,-0.001578023248060778,0.04026845637583887,224.965,225.14499999999998,225.21,225.365,225.425,1490.0,1059.9999,1670.0,1160.0,1350.0,-0.0007994847764772883,-0.00028861951067904457,-0.0006877731679719723,-0.0002661639126094739,0.0,224.496,225.553,224.61,225.425,224.496,225.553,224.61,225.425,36.45161290322606,True
2024-10-07 14:12:00,224.596,224.696,224.436,224.526,224.634,224.734,224.454,224.564,1660.0,224.54500000000002,0.03799999999998249,14,10,1,69.4285714285714,greed,224.89500000000004,225.142,0.3042819416264186,-0.000289390499087272,0.07096774193548394,224.61,224.965,225.14499999999998,225.21,225.365,1550.0,1490.0,1059.9999,1670.0,1160.0,-0.001578023248060778,-0.0007994847764772883,-0.00028861951067904457,-0.0006877731679719723,-0.0002661639126094739,224.436,225.553,224.54500000000002,225.425,224.436,225.553,224.54500000000002,225.425,30.000000000001137,True
2024-10-07 14:13:00,224.527,224.627,224.486,224.617,224.583,224.684,224.524,224.653,1020.0,224.635,0.036000000000001364,14,10,1,69.4285714285714,greed,224.78000000000003,225.075,0.2610555496439953,0.00040081052795648553,-0.3855421686746988,224.54500000000002,224.61,224.965,225.14499999999998,225.21,1660.0,1550.0,1490.0,1059.9999,1670.0,-0.000289390499087272,-0.001578023248060778,-0.0007994847764772883,-0.00028861951067904457,-0.0006877731679719723,224.436,225.553,224.54500000000002,225.425,224.436,225.553,224.54500000000002,225.425,36.120401337792,True
2024-10-07 14:14:00,224.616,225.167,224.616,225.047,224.664,225.193,224.664,225.093,1360.0,225.07,0.04599999999999227,14,10,1,69.4285714285714,greed,224.76500000000001,225.0395,0.2357700150568936,0.0019364747256660486,0.33333333333333326,224.635,224.54500000000002,224.61,224.965,225.14499999999998,1020.0,1660.0,1550.0,1490.0,1059.9999,0.00040081052795648553,-0.000289390499087272,-0.001578023248060778,-0.0007994847764772883,-0.00028861951067904457,224.436,225.553,224.54500000000002,225.425,224.436,225.553,224.54500000000002,225.425,46.94444444444409,True
2024-10-07 14:15:00,225.047,225.127,224.916,224.966,225.113,225.164,224.943,224.994,1220.0,224.98000000000002,0.027999999999991587,14,10,1,69.4285714285714,greed,224.76800000000003,224.99499999999998,0.23902405736646887,-0.00039987559425946895,-0.1029411764705882,225.07,224.635,224.54500000000002,224.61,224.965,1360.0,1020.0,1660.0,1550.0,1490.0,0.0019364747256660486,0.00040081052795648553,-0.000289390499087272,-0.001578023248060778,-0.0007994847764772883,224.436,225.474,224.54500000000002,225.425,224.436,225.553,224.54500000000002,225.425,46.55647382920183,True
2024-10-07 14:16:00,224.966,225.176,224.966,225.086,225.004,225.214,225.003,225.134,1120.0,225.11,0.0479999999999734,14,10,1,69.4285714285714,greed,224.86800000000002,224.9635,0.26006249248967295,0.0005778291403679692,-0.08196721311475408,224.98000000000002,225.07,224.635,224.54500000000002,224.61,1220.0,1360.0,1020.0,1660.0,1550.0,-0.00039987559425946895,0.0019364747256660486,0.00040081052795648553,-0.000289390499087272,-0.001578023248060778,224.436,225.474,224.54500000000002,225.365,224.436,225.553,224.54500000000002,225.425,46.1111111111114,True
2024-10-07 14:17:00,225.096,225.196,225.036,225.186,225.134,225.224,225.084,225.224,1010.0,225.20499999999998,0.03799999999998249,14,10,1,69.4285714285714,greed,225.0,224.9475,0.21945956347343934,0.00042201590333612593,-0.0982142857142857,225.11,224.98000000000002,225.07,224.635,224.54500000000002,1120.0,1220.0,1360.0,1020.0,1660.0,0.0005778291403679692,-0.00039987559425946895,0.0019364747256660486,0.00040081052795648553,-0.000289390499087272,224.436,225.383,224.54500000000002,225.21,224.436,225.553,224.54500000000002,225.425,47.28260869565143,True
2024-10-07 14:18:00,225.197,225.257,225.146,225.147,225.223,225.303,225.183,225.193,1200.0,225.17000000000002,0.04600000000002069,14,10,1,69.4285714285714,greed,225.10699999999997,224.9435,0.08814760348391702,-0.0001554139561731338,0.18811881188118806,225.20499999999998,225.11,224.98000000000002,225.07,224.635,1010.0,1120.0,1220.0,1360.0,1020.0,0.00042201590333612593,0.0005778291403679692,-0.00039987559425946895,0.0019364747256660486,0.00040081052795648553,224.436,225.303,224.54500000000002,225.20499999999998,224.436,225.553,224.54500000000002,225.425,42.73504273504237,True
2024-10-07 14:19:00,225.086,225.247,225.076,225.247,225.124,225.274,225.113,225.263,810.0,225.255,0.015999999999991132,14,10,1,69.4285714285714,greed,225.144,224.9545,0.10579461233900016,0.00037749256117591834,-0.32499999999999996,225.17000000000002,225.20499999999998,225.11,224.98000000000002,225.07,1200.0,1010.0,1120.0,1220.0,1360.0,-0.0001554139561731338,0.00042201590333612593,0.0005778291403679692,-0.00039987559425946895,0.0019364747256660486,224.436,225.303,224.54500000000002,225.255,224.436,225.553,224.54500000000002,225.425,45.380434782607914,True
2024-10-07 14:20:00,225.256,225.277,225.156,225.197,225.284,225.314,225.204,225.253,990.0,225.225,0.055999999999983174,14,10,1,69.4285714285714,greed,225.19299999999998,224.98049999999998,0.05574495492834775,-0.00013318239328763415,0.22222222222222232,225.255,225.17000000000002,225.20499999999998,225.11,224.98000000000002,810.0,1200.0,1010.0,1120.0,1220.0,0.00037749256117591834,-0.0001554139561731338,0.00042201590333612593,0.0005778291403679692,-0.00039987559425946895,224.436,225.314,224.54500000000002,225.255,224.436,225.553,224.54500000000002,225.425,44.65240641711145,True
2024-10-07 14:21:00,225.196,225.347,225.186,225.267,225.244,225.384,225.214,225.303,960.0,225.285,0.036000000000001364,14,10,1,69.4285714285714,greed,225.22799999999998,225.048,0.044384682041957474,0.0002664002664003462,-0.030303030303030276,225.225,225.255,225.17000000000002,225.20499999999998,225.11,990.0,810.0,1200.0,1010.0,1120.0,-0.00013318239328763415,0.00037749256117591834,-0.0001554139561731338,0.00042201590333612593,0.0005778291403679692,224.436,225.384,224.54500000000002,225.285,224.436,225.553,224.54500000000002,225.425,47.860962566844435,True
2024-10-07 14:22:00,225.247,225.387,225.187,225.337,225.303,225.404,225.243,225.393,940.0,225.365,0.056000000000011596,14,10,1,69.4285714285714,greed,225.26000000000005,225.13000000000002,0.07245688373071858,0.00035510575493269414,-0.02083333333333337,225.285,225.225,225.255,225.17000000000002,225.20499999999998,960.0,990.0,810.0,1200.0,1010.0,0.0002664002664003462,-0.00013318239328763415,0.00037749256117591834,-0.0001554139561731338,0.00042201590333612593,224.486,225.404,224.635,225.365,224.436,225.553,224.54500000000002,225.425,54.31754874651845,True
2024-10-07 14:23:00,225.347,225.386,225.216,225.266,225.393,225.424,225.254,225.324,1140.0,225.29500000000002,0.058000000000021146,14,10,1,69.4285714285714,greed,225.285,225.196,0.05244044240821067,-0.00031060723714859684,0.2127659574468086,225.365,225.285,225.225,225.255,225.17000000000002,940.0,960.0,990.0,810.0,1200.0,0.00035510575493269414,0.0002664002664003462,-0.00013318239328763415,0.00037749256117591834,-0.0001554139561731338,224.616,225.424,224.98000000000002,225.365,224.436,225.553,224.54500000000002,225.425,54.166666666667986,False
2024-10-07 14:24:00,225.266,225.426,225.266,225.297,225.334,225.454,225.323,225.323,1260.0,225.31,0.02600000000001046,14,10,1,69.4285714285714,greed,225.296,225.21999999999997,0.0502991053595358,6.657937371001843e-05,0.10526315789473695,225.29500000000002,225.365,225.285,225.225,225.255,1140.0,940.0,960.0,990.0,810.0,-0.00031060723714859684,0.00035510575493269414,0.0002664002664003462,-0.00013318239328763415,0.00037749256117591834,224.916,225.454,224.98000000000002,225.365,224.436,225.553,224.54500000000002,225.425,60.55045871559727,True
2024-10-07 14:25:00,225.307,225.407,225.296,225.356,225.323,225.434,225.323,225.404,1110.0,225.38,0.04800000000000182,14,10,1,69.4285714285714,greed,225.327,225.26,0.04280770958567556,0.0003106830588965881,-0.11904761904761907,225.31,225.29500000000002,225.365,225.285,225.225,1260.0,1140.0,940.0,960.0,990.0,6.657937371001843e-05,-0.00031060723714859684,0.00035510575493269414,0.0002664002664003462,-0.00013318239328763415,224.966,225.454,225.11,225.38,224.436,225.474,224.54500000000002,225.425,78.51851851852096,False
2024-10-07 14:26:00,225.357,225.406,225.296,225.367,225.393,225.434,225.324,225.413,530.0,225.39,0.04600000000002069,14,10,1,69.4285714285714,greed,225.348,225.288,0.042807709585683404,4.436950927311223e-05,-0.5225225225225225,225.38,225.31,225.29500000000002,225.365,225.285,1110.0,1260.0,1140.0,940.0,960.0,0.0003106830588965881,6.657937371001843e-05,-0.00031060723714859684,0.00035510575493269414,0.0002664002664003462,225.036,225.454,225.17000000000002,225.39,224.436,225.474,224.54500000000002,225.39,82.62548262548538,False
2024-10-07 14:27:00,225.397,225.517,225.366,225.476,225.423,225.544,225.403,225.504,760.0,225.49,0.027999999999991587,14,10,1,69.4285714285714,greed,225.373,225.3165,0.07758865896491382,0.0004436754070722415,0.4339622641509433,225.39,225.38,225.31,225.29500000000002,225.365,530.0,1110.0,1260.0,1140.0,940.0,4.436950927311223e-05,0.0003106830588965881,6.657937371001843e-05,-0.00031060723714859684,0.00035510575493269414,225.076,225.544,225.17000000000002,225.49,224.436,225.544,224.54500000000002,225.49,82.75862068965856,False
2024-10-07 14:28:00,225.476,225.497,225.226,225.256,225.494,225.523,225.263,225.294,970.0,225.275,0.038000000000010914,14,10,1,69.4285714285714,greed,225.369,225.327,0.08294576541315574,-0.0009534790899817791,0.2763157894736843,225.49,225.39,225.38,225.31,225.29500000000002,760.0,530.0,1110.0,1260.0,1140.0,0.0004436754070722415,4.436950927311223e-05,0.0003106830588965881,6.657937371001843e-05,-0.00031060723714859684,225.076,225.544,225.225,225.49,224.436,225.544,224.54500000000002,225.49,59.44700460829643,True
2024-10-07 14:29:00,225.267,225.337,225.216,225.297,225.293,225.384,225.243,225.333,740.0,225.315,0.036000000000001364,14,10,1,69.4285714285714,greed,225.36999999999998,225.333,0.08208227579675467,0.0001775607590721595,-0.23711340206185572,225.275,225.49,225.39,225.38,225.31,970.0,760.0,530.0,1110.0,1260.0,-0.0009534790899817791,0.0004436754070722415,4.436950927311223e-05,0.0003106830588965881,6.657937371001843e-05,225.156,225.544,225.225,225.49,224.436,225.544,224.54500000000002,225.49,66.18357487922745,True
2024-10-07 14:30:00,225.296,225.367,225.226,225.246,225.354,225.394,225.254,225.304,1200.0,225.275,0.057999999999992724,14,10,1,69.4285714285714,greed,225.349,225.33800000000002,0.09174693455355802,-0.00017752923684610789,0.6216216216216217,225.315,225.275,225.49,225.39,225.38,740.0,970.0,760.0,530.0,1110.0,0.0001775607590721595,-0.0009534790899817791,0.0004436754070722415,4.436950927311223e-05,0.0003106830588965881,225.186,225.544,225.275,225.49,224.436,225.544,224.54500000000002,225.49,58.73015873015916,True
2024-10-07 14:31:00,225.246,225.327,225.226,225.266,225.294,225.364,225.253,225.304,1030.0,225.285,0.038000000000010914,14,10,1,69.4285714285714,greed,225.32800000000003,225.33800000000002,0.0920326029186212,4.439018976798437e-05,-0.14166666666666672,225.275,225.315,225.275,225.49,225.39,1200.0,740.0,970.0,760.0,530.0,-0.00017752923684610789,0.0001775607590721595,-0.0009534790899817791,0.0004436754070722415,4.436950927311223e-05,225.187,225.544,225.275,225.49,224.436,225.544,224.54500000000002,225.49,54.65116279069879,True
2024-10-07 14:32:00,225.236,225.257,225.156,225.177,225.264,225.303,225.203,225.223,1250.0,225.2,0.04600000000002069,14,10,1,69.4285714285714,greed,225.26999999999998,225.32149999999996,0.042426406870949514,-0.0003772998646159875,0.21359223300970864,225.285,225.275,225.315,225.275,225.49,1030.0,1200.0,740.0,970.0,760.0,4.439018976798437e-05,-0.00017752923684610789,0.0001775607590721595,-0.0009534790899817791,0.0004436754070722415,225.156,225.544,225.2,225.49,224.486,225.544,224.635,225.49,51.64835164835021,True
2024-10-07 14:33:00,225.197,225.327,225.176,225.306,225.223,225.373,225.213,225.344,910.0,225.325,0.03799999999998249,14,10,1,69.4285714285714,greed,225.28000000000003,225.3245,0.04924428900876664,0.000555062166962772,-0.272,225.2,225.285,225.275,225.315,225.275,1250.0,1030.0,1200.0,740.0,970.0,-0.0003772998646159875,4.439018976798437e-05,-0.00017752923684610789,0.0001775607590721595,-0.0009534790899817791,225.156,225.544,225.2,225.49,224.616,225.544,224.98000000000002,225.49,53.68421052631547,True
2024-10-07 14:34:00,225.307,225.417,225.306,225.367,225.353,225.473,225.334,225.403,740.0,225.385,0.036000000000001364,14,10,1,69.4285714285714,greed,225.294,225.33200000000002,0.06804410334465494,0.0002662820370575858,-0.18681318681318682,225.325,225.2,225.285,225.275,225.315,910.0,1250.0,1030.0,1200.0,740.0,0.000555062166962772,-0.0003772998646159875,4.439018976798437e-05,-0.00017752923684610789,0.0001775607590721595,225.156,225.544,225.2,225.49,224.916,225.544,224.98000000000002,225.49,58.16326530612236,True
2024-10-07 14:35:00,225.376,225.457,225.316,225.446,225.414,225.494,225.353,225.484,690.0,225.465,0.038000000000010914,14,10,1,69.4285714285714,greed,225.33199999999997,225.34049999999996,0.10022474744281944,0.0003549481997471293,-0.06756756756756754,225.385,225.325,225.2,225.285,225.275,740.0,910.0,1250.0,1030.0,1200.0,0.0002662820370575858,0.000555062166962772,-0.0003772998646159875,4.439018976798437e-05,-0.00017752923684610789,225.156,225.544,225.2,225.49,224.966,225.544,225.11,225.49,59.000000000000334,True
2024-10-07 14:36:00,225.446,225.596,225.426,225.527,225.494,225.634,225.483,225.573,700.0,225.55,0.04600000000002069,14,10,1,69.4285714285714,greed,225.385,225.3565,0.13365066404614337,0.00037699864724016763,0.01449275362318847,225.465,225.385,225.325,225.2,225.285,690.0,740.0,910.0,1250.0,1030.0,0.0003549481997471293,0.0002662820370575858,0.000555062166962772,-0.0003772998646159875,4.439018976798437e-05,225.156,225.634,225.2,225.55,225.036,225.634,225.17000000000002,225.55,59.203980099502644,True
2024-10-07 14:37:00,225.537,225.677,225.496,225.547,225.573,225.704,225.534,225.593,1000.0,225.57,0.04599999999999227,14,10,1,69.4285714285714,greed,225.459,225.3645,0.10496427963821184,8.867213478147562e-05,0.4285714285714286,225.55,225.465,225.385,225.325,225.2,700.0,690.0,740.0,910.0,1250.0,0.00037699864724016763,0.0003549481997471293,0.0002662820370575858,0.000555062166962772,-0.0003772998646159875,225.156,225.704,225.2,225.57,225.076,225.704,225.17000000000002,225.57,64.39790575916135,True
2024-10-07 14:38:00,225.557,225.557,225.496,225.536,225.593,225.593,225.533,225.574,1010.0,225.555,0.038000000000010914,14,10,1,69.4285714285714,greed,225.50500000000002,225.3925,0.0786606636125373,-6.649820454840416e-05,0.010000000000000009,225.57,225.55,225.465,225.385,225.325,1000.0,700.0,690.0,740.0,910.0,8.867213478147562e-05,0.00037699864724016763,0.0003549481997471293,0.0002662820370575858,0.000555062166962772,225.156,225.704,225.2,225.57,225.076,225.704,225.2,225.57,62.8272251308905,False
