Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Middle_Band,45.563182180395856,0.03956845845628121,0,79,0.0,-0.09257306627402784
Upper_Band,49.895791073800936,0.07978634135843654,23,22,0.019358552364656202,-0.09681450624882615
Lower_Band,40.77210046843055,0.08125608135714524,31,16,0.06389420727462825,-0.08757974521238054
BB_Width,13.949775116480987,0.015464566258212464,11,38,0.008259689661907474,-0.0513803080842159
High_Low,6.417635754567624,0.00852914171696817,7,35,0.0040079288358982,-0.03487461411631898
High_Close,2.0177986533484624,0.0034358313159170706,3,42,0.002206960465788356,-0.019561063722733252
Low_Close,0.9819126366817408,0.0047924423300387264,3,48,0.005830730995567481,-0.01364870868150092
True_Range,4.272671525154028,0.0,0,80,0.0,-0.028461399460383063
ATR,13.24353875482278,0.003219251431304304,12,29,0.014417465901592706,-0.05005606646197691
Volume_SMA_3,20.89748587277604,0.005219608718845414,8,30,0.004233430416868656,-0.06283766039096816
Volume_SMA_6,26.14937506867137,0.013035943906065661,37,11,0.028074238005980082,-0.07027096141973743
OBV,0.6703378791027029,0.016140789502352426,101,4,0.14989108697456288,-0.011375799729206548
MF_Multiplier,0.562822027007312,0.0,0,80,0.0,0.010332706089357657
MF_Volume,0.6833507180599223,0.0035975482764376565,1,58,0.002167267887489257,0.011385310236880386
CMF,13.479317427632303,0.013009921028698468,54,9,0.039664377411961015,0.050504633922534126
Volatility,10.435037442968127,0.014333589143712633,6,43,0.0033400887183455542,-0.04445080032888882
Return,0.24350317312540848,0.0,0,79,0.0,0.0067966683326208255
Volume_change,0.49005186183946287,0.0,1,57,0.0002660917618566721,0.009641483743795476
Lag_Mid_Price_1,42.2922298941492,0.04369771647728826,2,59,0.0030788626601783832,-0.08925998177090833
Lag_Mid_Price_2,42.47997694705738,0.038064609157747675,4,53,0.0026760902545443976,-0.08940816001326546
Lag_Mid_Price_3,42.895166091263604,0.037429886894648545,1,48,0.0012535714029373113,-0.08984235059105572
Lag_Mid_Price_4,43.28428626896895,0.040812588063883215,3,49,0.0015532633763693333,-0.09026160101443637
Lag_Return_1,0.009101774574873295,0.0,9,42,0.0018619073700341976,0.0013140700116363035
Lag_Return_2,0.2813906806472489,0.0,5,55,0.0007997746629655,0.007306284397806007
Lag_Return_3,0.26796116766032047,0.0,6,63,0.0017618841224524122,0.007129817802011829
Lag_Return_4,1.3727906293727428,0.0,6,46,0.002573288779180282,0.016136126131495843
Return_1,0.24350317312540848,0.0,0,69,0.0,0.0067966683326208255
Return_5,1.565882254245306,0.0,7,50,0.0038648502642265772,0.017233291762924097
Return_10,2.1229439830594106,0.0,6,35,0.0043051491903383235,0.02006482435338164
Rolling_Mean_5,42.69168888904119,0.05641700853738585,0,69,0.0,-0.08960995023886653
Rolling_Std_5,10.435037442968127,0.014258018339903478,0,72,0.0,-0.04445080032888882
Lagged_Volatility,10.655654742723776,0.0,11,32,0.005043398745047289,-0.04491642909044913
Hammer,0.23066206248884139,0.0,0,71,0.0,-0.006615280748519581
Rolling_Skew,6.002101273535728,0.005713310106627789,54,9,0.0372077807507965,0.03372544496807528
Rolling_Kurt,2.3708821358299748,0.016280441371115062,43,14,0.04062297161055388,0.0212060368273157
Price_Z_Score,3.0052420893906766,0.0,24,6,0.03200206968325714,0.023870953572354026
Conversion_Line,44.38502739498593,0.1987294352249409,7,28,0.010744894745656881,-0.09137823472755002
Base_Line,46.74311383408818,0.29464474809669206,27,7,0.05212125195394667,-0.09376867614545148
Leading_Span_A,54.80325481908155,0.16572503293508456,87,1,0.09724365734620763,-0.10141779005641638
Leading_Span_B,61.46197415720405,0.32945308620050295,103,1,0.2527101641016828,-0.10735004704366702
Williams_%R,1.73370100656251,0.012073583038185731,4,61,0.002057791120057242,0.018129929644501885
High_Low_Ratio,25.98161026090857,0.0,1,60,0.0002987224305830658,-0.012536128707438365
Close_Open_Ratio,4.048292916146517,0.001085485879022574,4,55,0.004486158015808584,0.009549424225000713
Order_Imbalance,0.31592363308137356,0.0,2,54,0.0015304515013811028,-0.007741428164813158
VPT,56.874951946103764,0.095718813144271,122,1,0.21152572314887957,-0.10332811729405478
A/D_Line,2.5065504857993797,0.084336663167069,93,1,0.12126957811445653,0.021827690398479455
Support_10,42.300931065033794,0.3273657385946085,39,11,0.06508329066577336,-0.08924641402823852
Resistance_10,46.215410641406685,0.33646393456982704,10,36,0.011139812450737198,-0.0932234058181578
Support_Close_10,41.18515268289845,0.32617423905353937,13,38,0.009993730448042219,-0.08804278063254856
Resistance_Close_10,46.05064553451175,0.3367136068074683,21,18,0.037615947339412925,-0.0930627715273431
Support_20,41.348307266918916,0.33031276420624023,25,23,0.03644993050220921,-0.08820644519815346
Resistance_20,49.4926965215434,0.3573776682082328,19,22,0.030952224173573212,-0.09642339701452207
Support_Close_20,40.757801921680354,0.34564485981349713,30,13,0.037824501278910815,-0.08759104797120187
Resistance_Close_20,49.52584455881371,0.34872493244977654,40,8,0.06126758672080841,-0.09649969755867005
SMA5_Volume,33.081400493368356,0.005161010657324994,2,52,0.0007312692639245287,-0.07897664482414157
RSI_Volatility,1.458968801696863,0.0,4,44,0.0035224281105740787,-0.016642060002158843
OBV_ROC,0.1707853165719475,0.0,6,27,0.018781773668613288,0.005692095185736434
ROC,2.3230201656613008,0.0,10,23,0.013695542038076183,0.020988649128995007
UpMove,0.3184585230111323,0.0,11,30,0.019040479315493568,0.007772599488280463
DownMove,0.3069453400663017,0.0,2,43,0.001100052839300871,-0.007630820050863463
+DM,0.023207356107252733,0.0,3,64,0.004906308034170967,0.00209149102089512
-DM,0.9312619544071138,0.0,1,62,0.00106447334298182,-0.013290578904275208
+DI,8.209412904661374,0.005959058427544406,21,25,0.014860670536848388,0.039432679657802616
-DI,5.628837478057325,0.004008328948163609,20,15,0.013382517173349253,-0.0326643536217448
DX,3.7101703018186205,0.0,12,32,0.008203053411347633,0.026516935914052908
ADX,1.7322738763551782,0.012646878536431982,38,13,0.021409410651838195,0.018126058945098222
PSAR,41.46199787848383,0.015250090227547863,11,36,0.018572743993637786,-0.08834943859726963
Engulfing,0.00012199053235221677,0.010621583332450113,0,75,0.0,-0.00015657323092455044
Price_Channel_High,49.52584455881371,0.3457279633235526,0,76,0.0,-0.09649969755867005
Price_Channel_Low,40.757801921680354,0.3419222821270871,0,77,0.0,-0.08759104797120187
Price_Channel_Range,22.5253962505974,0.20528385994416243,49,5,0.047436204969756465,-0.06523131069868526
Hist_Volatility,15.17795395906735,0.025520805161771243,24,16,0.014039762768949079,-0.053582630639695594
Cumulative_Volume,13.077515772575248,0.5786980131898967,70,1,0.1954516353164182,0.049738271747509444
VWAP,19.872743870141772,0.5196472532974246,75,5,0.10500597522661932,-0.06133445590565145
Log_Cumulative_VP,8.439085658145347,0.5785708344703524,0,76,0.0,0.04402187060650986
Is_Holiday,15.640199002917218,0.0030061651013830737,3,39,0.002479009931906498,0.054391529336498934
Is_Nearest_Holiday,3.4176516150978857,0.003956923630961784,9,28,0.008417606847197496,0.025455303562921472
RSI_MACD,9.560989799093573,0.0024309514606275506,18,26,0.015328254888613273,0.04255082828185497
ATR_VPT,2.013428984074847,0.010498813276427432,52,6,0.09653708728369231,-0.01952346070777189
Decay_Factor,,0.0,0,70,0.0,
Price_Decayed,,0.0,0,72,0.0,
Momentum,2.6067409600881803,0.0,1,64,0.0009760963862221157,0.022232827126819288
Velocity,0.3411633437307361,0.0,1,58,0.004872280205824923,0.008044906369761406
Acceleration,0.08019151276880679,0.0,3,53,0.003312025905068441,0.0039004420752792868
Log_Return,0.2543600282922611,0.0,0,74,0.0,0.00694652621393832
Pct_VWAP,9.50602267373234,0.07844891482863425,49,1,0.05408406440060356,-0.04243188653824603
Trading_Session_Closing,0.057204352735555956,0.0,0,74,0.0,0.0032943897385848686
Trading_Session_Middle,0.27520483114225786,0.011133861091853658,0,77,0.0,-0.007224732675240375
Trading_Session_Opening,0.11238708136348234,0.0026380523436302372,0,78,0.0,0.004617622005753219
Spread_Change,0.08711974653906958,0.0008279337082723881,2,50,0.0010352076902057858,0.004065134649181346
Spread_Change_SMA_5,0.3588643695188485,0.03339832440918755,7,47,0.004207687290322403,0.00825350717414608
Order_Book_Imbalance,0.2622674382795552,0.007365615730316799,2,37,0.0012090761168534357,0.007053982948140636
Breakout_Support,,0.0017685342333375598,0,73,0.0,
Breakout_Resistance,,0.004251274783729775,0,73,0.0,
Mean_Reversion,0.39067472552916455,0.0006702550488266734,0,75,0.0,-0.008609186857938766
PCA_1,13.040907801637054,0.5805482408873939,47,8,0.13900467827268537,0.049681681060757654
PCA_2,46.074356310650735,0.0,6,37,0.007405509480160735,-0.09308780032478126
PCA_3,14.046352272244215,0.00973225062548333,0,71,0.0,-0.051552881307628695
PCA_4,12.156939016621898,0.012653172683111169,10,33,0.010985035564729056,-0.04796944412214721
PCA_5,41.7857491471415,0.07804239919237621,86,3,0.1240657609292324,0.08868554890333868
AutoEnc_1,12.69295251266696,0.351079393798557,15,15,0.03423570896629933,0.04898081748000038
AutoEnc_2,14.025209568888641,0.4165087027039833,26,20,0.04997664946721149,0.05150894618686763
AutoEnc_3,,0.011768779092389048,0,70,0.0,
AutoEnc_4,11.70156550544341,0.22782741879209167,20,24,0.05974404358732894,0.047071313978266804
AutoEnc_5,13.739340060820806,0.24648459310313542,29,17,0.0981572310797028,0.05098253840266409
AutoEnc_6,16.815701594667996,0.039323730514887245,3,33,0.002691343254620666,0.056401831092188104
AutoEnc_7,17.61917145550679,0.04816377158057916,4,59,0.001973353561802446,0.05772210144301937
AutoEnc_8,,0.0,0,68,0.0,
AutoEnc_9,,0.010070833067368223,0,68,0.0,
AutoEnc_10,11.924844661672775,0.26085690304810605,6,34,0.006481009790161124,0.047516098899983206
RSI_short_scaled,7.412990362924118,0.014851202483093351,1,65,0.002117098248813981,0.03747530821556211
MACD_scaled,8.615712342178105,9.064933440150469e-05,5,45,0.014889798511996382,0.04039656890966015
ATR_scaled,13.240379970197978,0.002945628408725698,1,62,0.002624858962670186,-0.0500560642701231
VPT_scaled,56.88036563435635,0.09570300936400655,15,31,0.024669737692381562,-0.1033281172820466
RSI_short_scaled^2,0.04664360189852468,0.009903506363302172,8,52,0.006086775033720416,0.0029663777877306785
RSI_short_scaled MACD_scaled,0.18996453145649797,0.0,9,29,0.007059794577905037,0.005998268963195663
RSI_short_scaled ATR_scaled,6.66803430445341,0.0,22,12,0.014379242053010785,-0.035545028644293986
RSI_short_scaled VPT_scaled,4.497836363776976,0.007360565391097529,10,26,0.006639393811721974,-0.029199164768752617
MACD_scaled^2,0.04095678654554483,0.0,27,14,0.021370317267100744,0.0027893506545249025
MACD_scaled ATR_scaled,29.271730085757675,0.00854416941979741,66,2,0.05858419271200441,-0.07431474170817509
MACD_scaled VPT_scaled,9.320907985488484,0.009315968395909646,27,19,0.0325951129483482,-0.0420144117992205
ATR_scaled^2,11.94230822637888,0.011148056210080526,12,18,0.007514629219418251,0.04754696367195521
ATR_scaled VPT_scaled,16.296492804445645,0.026838138645014498,40,10,0.033790231421398156,0.05551731210722721
VPT_scaled^2,52.93277002751787,0.09502176085452274,51,10,0.11059586874541565,0.09971034776336474
