Datetime,Open,High,Low,Close,Volume
2024-10-07 13:30:00,224.516,224.586,224.436,224.436,96.0
2024-10-07 13:30:01,224.407,224.436,224.336,224.336,143.99999999999997
2024-10-07 13:30:02,224.317,224.487,224.317,224.427,120.0
2024-10-07 13:30:03,224.486,224.556,224.456,224.486,131.99999999999997
2024-10-07 13:30:04,224.557,224.716,224.557,224.716,48.0
2024-10-07 13:30:05,224.657,224.676,224.416,224.516,60.0
2024-10-07 13:30:06,224.497,224.567,224.497,224.567,36.0
2024-10-07 13:30:07,224.656,224.756,224.656,224.687,84.00000000000001
2024-10-07 13:30:08,224.676,224.677,224.616,224.616,84.00000000000001
2024-10-07 13:30:09,224.647,224.737,224.647,224.707,84.00000000000001
2024-10-07 13:30:10,224.726,224.747,224.627,224.627,96.0
2024-10-07 13:30:11,224.677,224.677,224.596,224.637,84.00000000000001
2024-10-07 13:30:12,224.647,224.676,224.647,224.647,36.0
2024-10-07 13:30:13,224.726,224.776,224.717,224.717,48.0
2024-10-07 13:30:14,224.717,224.797,224.717,224.797,36.0
2024-10-07 13:30:15,224.806,224.886,224.806,224.886,36.0
2024-10-07 13:30:16,224.886,224.907,224.837,224.837,84.00000000000001
2024-10-07 13:30:17,224.827,224.847,224.817,224.846,84.00000000000001
2024-10-07 13:30:18,224.847,224.856,224.846,224.846,84.00000000000001
2024-10-07 13:30:19,224.887,225.047,224.887,225.047,60.0
2024-10-07 13:30:20,225.047,225.047,224.966,224.966,72.0
2024-10-07 13:30:21,224.957,224.957,224.917,224.917,48.0
2024-10-07 13:30:22,224.957,224.986,224.957,224.986,36.0
2024-10-07 13:30:23,225.017,225.017,224.987,224.997,60.0
2024-10-07 13:30:24,224.986,224.986,224.916,224.916,60.0
2024-10-07 13:30:25,224.867,224.916,224.867,224.867,36.0
2024-10-07 13:30:26,224.926,225.006,224.926,224.986,36.0
2024-10-07 13:30:27,224.957,224.957,224.957,224.957,12.0
2024-10-07 13:30:28,224.957,224.957,224.947,224.947,24.0
2024-10-07 13:30:29,224.937,224.986,224.937,224.946,72.0
2024-10-07 13:30:30,224.966,224.966,224.887,224.896,72.0
2024-10-07 13:30:31,224.927,224.937,224.896,224.937,84.00000000000001
2024-10-07 13:30:32,224.937,224.937,224.897,224.897,72.0
2024-10-07 13:30:34,224.997,225.017,224.956,224.956,48.0
2024-10-07 13:30:35,224.977,224.977,224.907,224.907,60.0
2024-10-07 13:30:36,224.936,224.937,224.917,224.917,36.0
2024-10-07 13:30:37,224.936,224.936,224.936,224.936,12.0
2024-10-07 13:30:38,224.937,224.937,224.636,224.766,36.0
2024-10-07 13:30:39,224.717,224.896,224.717,224.896,60.0
2024-10-07 13:30:40,224.837,224.997,224.837,224.997,84.00000000000001
2024-10-07 13:30:41,224.996,225.006,224.976,224.976,72.0
2024-10-07 13:30:42,225.006,225.037,224.937,224.937,84.00000000000001
2024-10-07 13:30:43,224.947,224.947,224.917,224.927,36.0
2024-10-07 13:30:44,224.937,224.937,224.917,224.937,48.0
2024-10-07 13:30:45,224.997,225.007,224.997,225.007,24.0
2024-10-07 13:30:46,224.936,224.936,224.936,224.936,36.0
2024-10-07 13:30:47,224.937,224.937,224.736,224.786,72.0
2024-10-07 13:30:48,224.877,224.877,224.877,224.877,12.0
2024-10-07 13:30:49,224.747,224.747,224.706,224.707,48.0
2024-10-07 13:30:50,224.716,224.727,224.716,224.727,24.0
2024-10-07 13:30:51,224.786,224.817,224.786,224.787,48.0
2024-10-07 13:30:52,224.806,224.806,224.787,224.797,36.0
2024-10-07 13:30:53,224.756,224.767,224.756,224.766,36.0
2024-10-07 13:30:54,224.756,224.756,224.687,224.687,60.0
2024-10-07 13:30:55,224.636,224.686,224.636,224.677,36.0
2024-10-07 13:30:56,224.636,224.636,224.636,224.636,24.0
2024-10-07 13:30:57,224.686,224.686,224.537,224.537,48.0
2024-10-07 13:30:58,224.476,224.527,224.466,224.466,96.0
2024-10-07 13:30:59,224.466,224.466,224.457,224.466,72.0
2024-10-07 13:31:00,224.466,224.637,224.466,224.637,108.0
2024-10-07 13:31:01,224.577,224.597,224.536,224.577,96.0
2024-10-07 13:31:02,224.547,224.547,224.526,224.526,72.0
2024-10-07 13:31:03,224.487,224.547,224.487,224.547,60.0
2024-10-07 13:31:04,224.546,224.607,224.546,224.556,72.0
2024-10-07 13:31:05,224.586,224.586,224.586,224.586,12.0
2024-10-07 13:31:06,224.587,224.676,224.587,224.657,60.0
2024-10-07 13:31:07,224.676,224.677,224.676,224.677,24.0
2024-10-07 13:31:08,224.686,224.686,224.686,224.686,12.0
2024-10-07 13:31:09,224.757,224.786,224.757,224.766,36.0
2024-10-07 13:31:11,224.787,224.796,224.766,224.766,48.0
2024-10-07 13:31:12,224.767,224.776,224.767,224.776,36.0
2024-10-07 13:31:13,224.807,224.807,224.777,224.777,36.0
2024-10-07 13:31:14,224.756,224.756,224.747,224.747,24.0
2024-10-07 13:31:15,224.756,224.846,224.756,224.846,48.0
2024-10-07 13:31:16,224.927,224.957,224.907,224.907,60.0
2024-10-07 13:31:17,224.866,224.866,224.827,224.827,24.0
2024-10-07 13:31:19,224.826,224.826,224.796,224.796,24.0
2024-10-07 13:31:20,224.797,224.797,224.797,224.797,12.0
2024-10-07 13:31:21,224.807,224.807,224.807,224.807,12.0
2024-10-07 13:31:22,224.807,224.807,224.807,224.807,12.0
2024-10-07 13:31:24,224.867,224.887,224.867,224.887,36.0
2024-10-07 13:31:25,224.887,224.887,224.836,224.836,24.0
2024-10-07 13:31:26,224.836,224.836,224.807,224.807,36.0
2024-10-07 13:31:27,224.816,224.816,224.816,224.816,12.0
2024-10-07 13:31:28,224.797,224.816,224.797,224.816,36.0
2024-10-07 13:31:29,224.817,224.817,224.817,224.817,12.0
2024-10-07 13:31:30,224.837,224.837,224.837,224.837,12.0
2024-10-07 13:31:31,224.807,224.807,224.807,224.807,12.0
2024-10-07 13:31:32,224.737,224.746,224.737,224.737,36.0
2024-10-07 13:31:34,224.736,224.776,224.736,224.776,36.0
2024-10-07 13:31:35,224.767,224.817,224.767,224.817,36.0
2024-10-07 13:31:36,224.756,224.797,224.756,224.797,36.0
2024-10-07 13:31:37,224.827,224.867,224.796,224.866,84.00000000000001
2024-10-07 13:31:38,224.867,224.867,224.867,224.867,24.0
2024-10-07 13:31:39,224.857,224.877,224.816,224.877,48.0
2024-10-07 13:31:40,224.836,224.836,224.826,224.826,24.0
2024-10-07 13:31:42,224.877,224.877,224.877,224.877,12.0
2024-10-07 13:31:43,224.827,224.827,224.826,224.826,24.0
2024-10-07 13:31:44,224.807,224.837,224.807,224.837,24.0
2024-10-07 13:31:45,224.837,224.837,224.797,224.797,24.0
2024-10-07 13:31:46,224.797,224.797,224.797,224.797,36.0
2024-10-07 13:31:47,224.716,224.727,224.716,224.727,60.0
2024-10-07 13:31:48,224.786,224.816,224.786,224.816,36.0
2024-10-07 13:31:49,224.867,224.896,224.867,224.887,60.0
2024-10-07 13:31:50,224.946,224.946,224.887,224.887,36.0
2024-10-07 13:31:51,224.906,224.936,224.906,224.936,36.0
2024-10-07 13:31:52,224.906,224.907,224.897,224.897,36.0
2024-10-07 13:31:53,224.956,224.956,224.936,224.936,24.0
2024-10-07 13:31:54,224.916,224.916,224.916,224.916,12.0
2024-10-07 13:31:55,224.927,224.927,224.916,224.916,24.0
2024-10-07 13:31:56,224.916,224.916,224.836,224.836,36.0
2024-10-07 13:31:59,224.837,224.837,224.837,224.837,12.0
2024-10-07 13:32:00,224.867,224.867,224.867,224.867,12.0
2024-10-07 13:32:01,224.866,224.866,224.866,224.866,24.0
2024-10-07 13:32:02,224.867,224.867,224.807,224.816,36.0
2024-10-07 13:32:03,224.806,224.867,224.806,224.867,24.0
2024-10-07 13:32:04,224.787,224.787,224.787,224.787,12.0
2024-10-07 13:32:05,224.787,224.856,224.787,224.826,60.0
2024-10-07 13:32:06,224.827,224.876,224.827,224.876,36.0
2024-10-07 13:32:08,224.826,224.827,224.826,224.827,24.0
2024-10-07 13:32:09,224.817,224.817,224.797,224.797,36.0
2024-10-07 13:32:10,224.797,224.797,224.746,224.746,96.0
2024-10-07 13:32:11,224.747,224.747,224.747,224.747,24.0
2024-10-07 13:32:13,224.757,224.766,224.757,224.766,24.0
2024-10-07 13:32:14,224.757,224.757,224.706,224.706,48.0
2024-10-07 13:32:15,224.706,224.747,224.706,224.747,48.0
2024-10-07 13:32:16,224.717,224.717,224.717,224.717,12.0
2024-10-07 13:32:17,224.726,224.736,224.717,224.736,36.0
2024-10-07 13:32:18,224.717,224.717,224.657,224.657,36.0
2024-10-07 13:32:19,224.656,224.656,224.656,224.656,24.0
2024-10-07 13:32:20,224.667,224.667,224.606,224.606,36.0
2024-10-07 13:32:22,224.607,224.607,224.607,224.607,12.0
2024-10-07 13:32:23,224.587,224.617,224.577,224.617,36.0
2024-10-07 13:32:24,224.587,224.617,224.587,224.596,48.0
2024-10-07 13:32:25,224.627,224.627,224.607,224.607,36.0
2024-10-07 13:32:26,224.636,224.687,224.607,224.687,48.0
2024-10-07 13:32:27,224.687,224.726,224.687,224.726,24.0
2024-10-07 13:32:28,224.776,224.787,224.776,224.787,24.0
2024-10-07 13:32:29,224.786,224.787,224.746,224.746,36.0
2024-10-07 13:32:30,224.736,224.736,224.727,224.727,36.0
2024-10-07 13:32:31,224.747,224.756,224.747,224.756,24.0
2024-10-07 13:32:32,224.817,224.817,224.817,224.817,12.0
2024-10-07 13:32:33,224.817,224.817,224.817,224.817,24.0
2024-10-07 13:32:34,224.787,224.787,224.746,224.746,36.0
2024-10-07 13:32:35,224.776,224.777,224.776,224.777,24.0
2024-10-07 13:32:36,224.737,224.767,224.737,224.767,24.0
2024-10-07 13:32:38,224.776,224.776,224.747,224.747,24.0
2024-10-07 13:32:39,224.746,224.746,224.737,224.737,24.0
2024-10-07 13:32:41,224.726,224.726,224.687,224.707,48.0
2024-10-07 13:32:42,224.706,224.766,224.706,224.766,24.0
2024-10-07 13:32:43,224.797,224.797,224.797,224.797,12.0
2024-10-07 13:32:44,224.837,224.837,224.817,224.817,24.0
2024-10-07 13:32:45,224.786,224.786,224.746,224.746,60.0
2024-10-07 13:32:46,224.747,224.747,224.747,224.747,12.0
2024-10-07 13:32:48,224.746,224.766,224.746,224.766,24.0
2024-10-07 13:32:49,224.806,224.806,224.797,224.797,24.0
2024-10-07 13:32:50,224.816,224.836,224.816,224.836,24.0
2024-10-07 13:32:51,224.837,224.916,224.837,224.916,48.0
2024-10-07 13:32:52,224.936,224.936,224.927,224.927,24.0
2024-10-07 13:32:53,224.867,224.867,224.867,224.867,12.0
2024-10-07 13:32:54,224.847,224.847,224.837,224.837,24.0
2024-10-07 13:32:55,224.826,224.826,224.776,224.776,36.0
2024-10-07 13:32:56,224.766,224.766,224.766,224.766,12.0
2024-10-07 13:32:57,224.786,224.786,224.786,224.786,12.0
2024-10-07 13:32:59,224.826,224.826,224.786,224.786,24.0
2024-10-07 13:33:00,224.777,224.777,224.777,224.777,12.0
2024-10-07 13:33:01,224.777,224.777,224.777,224.777,12.0
2024-10-07 13:33:02,224.776,224.776,224.776,224.776,12.0
2024-10-07 13:33:03,224.777,224.827,224.777,224.786,36.0
2024-10-07 13:33:04,224.807,224.807,224.807,224.807,24.0
