Datetime,Open,High,Low,Close,Volume
2024-10-07 18:00:00,223.847,223.916,223.806,223.806,1104.0
2024-10-07 18:01:00,223.806,223.836,223.717,223.766,1116.0001
2024-10-07 18:02:00,223.757,223.837,223.737,223.766,936.0
2024-10-07 18:03:00,223.757,223.807,223.756,223.756,684.0
2024-10-07 18:04:00,223.756,223.777,223.647,223.676,864.0
2024-10-07 18:05:00,223.687,223.736,223.646,223.667,900.0
2024-10-07 18:06:00,223.687,223.687,223.596,223.616,900.0
2024-10-07 18:07:00,223.597,223.646,223.536,223.617,696.0
2024-10-07 18:08:00,223.597,223.617,223.576,223.607,636.0
2024-10-07 18:09:00,223.606,223.617,223.586,223.586,528.0
2024-10-07 18:10:00,223.586,223.587,223.546,223.546,960.0
2024-10-07 18:11:00,223.567,223.697,223.536,223.667,588.0
2024-10-07 18:12:00,223.676,223.737,223.656,223.697,780.0
2024-10-07 18:13:00,223.696,223.737,223.686,223.716,576.0
2024-10-07 18:14:00,223.686,223.687,223.636,223.676,744.0
2024-10-07 18:15:00,223.656,223.687,223.636,223.687,744.0
2024-10-07 18:16:00,223.687,223.727,223.637,223.646,804.0
2024-10-07 18:17:00,223.646,223.717,223.636,223.656,516.0
2024-10-07 18:18:00,223.677,223.767,223.656,223.757,540.0
2024-10-07 18:19:00,223.757,223.857,223.756,223.857,468.0
2024-10-07 18:20:00,223.847,223.887,223.846,223.846,348.0
2024-10-07 18:21:00,223.856,223.907,223.846,223.887,456.0
2024-10-07 18:22:00,223.887,223.966,223.887,223.946,444.0
2024-10-07 18:23:00,223.966,223.966,223.637,223.777,1452.0
2024-10-07 18:24:00,223.776,223.837,223.757,223.776,540.0
2024-10-07 18:25:00,223.797,223.816,223.716,223.757,576.0
2024-10-07 18:26:00,223.746,223.877,223.746,223.876,600.0
2024-10-07 18:27:00,223.876,223.887,223.786,223.837,564.0
2024-10-07 18:28:00,223.857,223.857,223.786,223.826,384.0
2024-10-07 18:29:00,223.846,223.886,223.647,223.706,840.0
2024-10-07 18:30:00,223.716,223.717,223.056,223.547,4211.9999
2024-10-07 18:31:00,223.546,223.626,223.296,223.317,1764.0001
2024-10-07 18:32:00,223.326,223.326,223.117,223.207,1500.0
2024-10-07 18:33:00,223.197,223.227,222.916,223.007,2003.9999
2024-10-07 18:34:00,223.007,223.147,222.956,222.986,2256.0
2024-10-07 18:35:00,222.976,223.026,222.806,222.807,1559.9999
2024-10-07 18:36:00,222.816,223.097,222.756,223.047,1559.9999
2024-10-07 18:37:00,223.067,223.147,223.027,223.067,1920.0
2024-10-07 18:38:00,223.057,223.317,223.056,223.116,1488.0
2024-10-07 18:39:00,223.107,223.127,222.956,222.957,1260.0
2024-10-07 18:40:00,222.926,223.146,222.926,223.086,1272.0
2024-10-07 18:41:00,223.097,223.267,223.097,223.176,1296.0
2024-10-07 18:42:00,223.176,223.216,223.096,223.167,1404.0
2024-10-07 18:43:00,223.157,223.307,223.146,223.246,1704.0
2024-10-07 18:44:00,223.247,223.286,223.036,223.047,1824.0
2024-10-07 18:45:00,223.056,223.126,222.996,223.097,1980.0
2024-10-07 18:46:00,223.096,223.096,222.836,222.866,2688.0
2024-10-07 18:47:00,222.856,222.856,222.637,222.686,2160.0001
2024-10-07 18:48:00,222.677,222.706,222.366,222.427,2171.9999
2024-10-07 18:49:00,222.416,222.516,222.306,222.487,2088.0001
2024-10-07 18:50:00,222.487,222.547,222.346,222.446,2003.9999
2024-10-07 18:51:00,222.427,222.427,222.236,222.266,2076.0
2024-10-07 18:52:00,222.267,222.517,222.246,222.416,2292.0001
2024-10-07 18:53:00,222.407,222.467,222.216,222.296,2124.0001
2024-10-07 18:54:00,222.297,222.346,222.216,222.277,2220.0
2024-10-07 18:55:00,222.277,222.417,222.276,222.377,2016.0
2024-10-07 18:56:00,222.377,222.526,222.326,222.526,1332.0
2024-10-07 18:57:00,222.487,222.507,222.406,222.447,1488.0
2024-10-07 18:58:00,222.427,222.516,222.356,222.487,1872.0
2024-10-07 18:59:00,222.456,222.477,222.226,222.317,2267.9999
2024-10-07 19:00:00,222.287,222.386,222.216,222.337,2579.9999
2024-10-07 19:01:00,222.347,222.467,222.307,222.366,1620.0
2024-10-07 19:02:00,222.377,222.487,222.367,222.397,1464.0
2024-10-07 19:03:00,222.377,222.517,222.346,222.417,1260.0
2024-10-07 19:04:00,222.427,222.497,222.426,222.446,1140.0
2024-10-07 19:05:00,222.446,222.647,222.416,222.636,1248.0
2024-10-07 19:06:00,222.647,222.727,222.606,222.656,1392.0
