Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Open_BID,25.310868857304097,0.02722610699187067,10,48,0.008643298889845599,-0.06907314053206193
High_BID,25.38120511080408,0.029185906047515697,12,54,0.012446346719479461,-0.06911869248005686
Low_BID,24.67620921262067,0.03627639918166814,9,33,0.0042936767831166095,-0.06815654468090315
Close_BID,24.481971294002484,0.028698918834902498,4,18,0.0074624733389747335,-0.06788084676354345
Volume_BID,10.879415350395572,0.0013093841569975506,6,36,0.008379376603782716,-0.045321226350839794
Open_ASK,25.380527478855047,0.02916669202866662,1,70,0.0023291537569191103,-0.06909207254147276
High_ASK,25.414784683959788,0.027300256206150397,1,70,0.0015369606256284587,-0.06913140739173862
Low_ASK,24.66410459176382,0.027266567431393218,0,87,0.0,-0.06814377673994443
Close_ASK,24.44213929416617,0.031116658470775382,7,60,0.003977697780493489,-0.0678615669327769
Volume_ASK,12.889249151145792,0.0,2,69,0.0011493803375936876,-0.04932152293929981
Mid_Price,24.467949739849356,0.027097947776384634,3,66,0.004787260410699489,-0.06787122429339831
Spread,0.8408552581663623,0.00025772013342284517,4,68,0.0011506217973245203,0.012613844998668355
Volume,12.000856878069172,0.0023887165897811258,1,66,0.004362903970404996,-0.04759034681381458
Open_Mid,25.393441147936464,0.027937039148383525,0,87,0.0,-0.06908266387457918
High_Mid,25.374372616697606,0.026679593341705665,9,37,0.06032744999286525,-0.0691250534116179
Low_Mid,24.69074671730768,0.03471274930730406,3,54,0.0018603129790435284,-0.068150177117424
Close_Mid,24.467949739849356,0.026519255074224368,0,86,0.0,-0.06787122429339831
Unix_Diff_Since_Earnings,17.79962163703364,0.0,115,3,0.07341442998575244,0.05793756565469721
Unix_Diff_Until_Earnings,18.564402047395443,0.025793490861755197,83,1,0.08905309908244359,-0.059160164930972314
Month,0.020042162338243286,0.02442593375957358,18,27,0.02274702721965769,0.001999744497879874
Day_Type,2.841783044013438,0.0046704100357712885,9,40,0.01835605062894315,0.023182199700386263
Week_of_Year,0.050796940446267445,0.05381219395400061,90,6,0.1019132517615585,0.0030993864470474364
