Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,0.18947154363565807,0.02071227816691934,3,0.0009578510920483296,-0.0062745196640143774
High_BID,0.21237882593795804,0.0068362811338786855,6,0.0064694954212743145,-0.006565407745092955
Low_BID,0.17010503321894085,0.01932160396571536,4,0.006790997633076925,-0.005980236021851937
Close_BID,0.2273069949003814,0.008735780331780685,14,0.012021277074367573,-0.006124232486692804
Volume_BID,0.03653118031218002,0.0,21,0.010853412203747189,-0.0026154260089654713
Open_ASK,0.19317011014671273,0.019024083948182557,0,0.0,-0.006256938396896672
High_ASK,0.2239039760802059,0.010965495792718327,3,0.0018774911412875422,-0.0065822740294372295
Low_ASK,0.17191772881537054,0.018537538729902048,6,0.0072827227861953754,-0.005972948292333413
Close_ASK,0.20183889195723137,0.010024588841441417,5,0.009525323814624155,-0.006137743134418394
Volume_ASK,0.15531806072553683,0.0,13,0.004620416861198802,-0.005460534604921463
Mid_Price,0.20091379759118994,0.006507967544232107,9,0.005350676361935044,-0.006130983069844831
Spread,0.6530077966908434,0.0,8,0.002895060745576978,-0.011118844715383602
Volume,0.08599227818423862,0.002236850800035217,8,0.005823938856852001,-0.004064293807608976
Open_Mid,0.22092227199722322,0.02625054321428144,1,0.009817956930386902,-0.006265730672431857
High_Mid,0.23605841626020835,0.014000922905539115,5,0.008361503784293033,-0.006573839975718698
Low_Mid,0.20840485077384946,0.019193561054271058,9,0.01846872361371975,-0.005976586962399111
Close_Mid,0.20091379759118994,0.005145955090054777,0,0.0,-0.006130983069844831
Unix_Diff_Until_Earnings,0.5458884868238454,0.006380019312276719,130,0.06222966006694607,0.01016498573244462
Month,0.37398133651332754,0.009444014724378835,14,0.007454780173141327,0.008414405685471138
Day_Type,1.0635840697171461,0.0,17,0.00987788714935037,-0.014191785579896532
Week_of_Year,0.3676872344504923,0.02013381927117952,47,0.05195646344672535,0.008344523886989919
Quarter,0.5997126653071582,0.0,0,0.0,0.010653667188307736
Hour,0.3159666505387744,0.0,9,0.0023912819991967673,-0.007649201184676713
Is_Open_Hour,0.12303961945804301,0.007569457485877784,0,0.0,-0.004827409422432538
Is_Close_Hour,0.1410819967095882,0.005036889599827177,0,0.0,-0.00516921697271755
Day_of_Week,5.824050363676745,0.009552672547749275,54,0.04919344817263078,-0.03319524497146631
Is_Lunch_Time,0.06371018871617229,0.0021100400854883183,1,0.0008275011237130443,-0.0034735787339741364
Time_Since_Open,0.3819325976828499,0.005884313313721412,0,0.0,-0.008506939640938072
score,1.3385512045916204,0.23647378890096804,174,0.10051355104701745,-0.015923667595302504
rating,4.924589671082213,0.00742201090974115,1,0.00042854204261583704,-0.030524651037012518
SMA_3,0.21219367265163142,0.02577771132826734,15,0.031941146790179405,-0.006305473963092112
