Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Lagged_Volatility,5.061603953971429,0.008838427701387763,11,0.007890415346773306,-0.030944399098164155
Hammer,1.1342777888345597,0.0,0,0.0,-0.014655465598480077
Rolling_Skew,3.429499391629932,0.006636969897661382,75,0.0433178722436249,-0.025477539338620403
Rolling_Kurt,3.317694982779593,0.007241733973312625,63,0.03529109226953617,0.025059470662392336
Price_Z_Score,0.11985068198800224,0.0,17,0.0407390340958439,-0.004764298383335586
Conversion_Line,14.842294883011478,0.20331139501117823,9,0.004962885771768866,-0.0528961015495959
Base_Line,14.60818894832052,0.3026393042738773,62,0.06103796414984672,-0.052515498125416116
Leading_Span_A,12.150479686181987,0.16049659732083832,103,0.08346777262975631,-0.04793939790274848
Leading_Span_B,14.223011596263138,0.2930336058666514,220,0.250619428535856,-0.05182929682040083
Williams_%R,0.6456307054330397,0.0071348267401034615,4,0.0016118920305939666,0.011054473485330618
High_Low_Ratio,4.2699931026203926,0.0,2,0.0020883639641138584,0.008978421364703948
Close_Open_Ratio,24.28442709404398,0.0,3,0.002002636196546351,0.01747961194486969
Order_Imbalance,10.0688648425972,0.0,29,0.02615874415866862,0.04362740554780942
VPT,67.99528794692142,0.05629412449731919,175,0.22701983345892554,-0.11273650038339156
A/D_Line,4.329953138916986,0.09037470216891452,151,0.17556429775392404,0.028630857201704885
Support_10,14.224339839059077,0.29122425840146104,17,0.015615266029235,-0.05182849267080414
Resistance_10,15.25007058814729,0.31687087876646425,17,0.015877673461793074,-0.05364617881467737
Support_Close_10,13.239890380443937,0.30712589365462306,22,0.02326670937787501,-0.05002091983462975
Resistance_Close_10,14.985723359832463,0.32175036108970123,19,0.08600390044855233,-0.05322917532377858
Support_20,13.695721421205334,0.30092379634365507,52,0.05264805975964466,-0.05082641224964135
Resistance_20,15.477922725379127,0.3267482220067699,50,0.03752608635934385,-0.054047098477724376
Support_Close_20,12.488069485095851,0.3198835128256061,53,0.0754661224693651,-0.048573871420742876
Resistance_Close_20,15.21436260326138,0.3130595536501588,15,0.02039302170799653,-0.05360766155915164
SMA5_Volume,14.35556608276706,0.0011945223285816375,9,0.0057298063328501654,-0.05206511234561617
RSI_Volatility,2.495334767634475,0.0,18,0.011081504149951042,-0.021734517246287055
