Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,25.494992954031538,0.049782057546784,6,0.00417471154687855,-0.06938406883736903
High_BID,25.720705832602302,0.058084131683284745,6,0.006886844404417487,-0.0696579086068283
Low_BID,25.287834987926615,0.04989535313344784,2,0.0028497699959934048,-0.06902650893078999
Close_BID,25.31617807776959,0.04696723744981601,18,0.014655181026632666,-0.06908174630201103
Volume_BID,5.066128094591449,0.010024434822566208,8,0.004935435276924639,-0.030965903751209112
Open_ASK,25.527530157736717,0.05527525382666365,2,0.0012209356803052835,-0.06934356563875266
High_ASK,25.75417727291149,0.0584419473431359,2,0.0017731068239443424,-0.0696500620840208
Low_ASK,25.288490741969934,0.048924126372911436,2,0.0017165957821760277,-0.0689975507215479
Close_ASK,25.307660257838652,0.05275158449784345,6,0.01602715816694417,-0.06906378105143784
Volume_ASK,7.176445728826138,0.006599394742732967,3,0.003984786014211569,-0.036832927267676396
Mid_Price,25.31152280022751,0.045856221456831436,4,0.0033847016872158896,-0.0690727724375586
Spread,0.5983671442324148,0.0011479792965662927,2,0.002082956467466826,0.010645247781212674
Volume,6.133570839379511,0.008120517888603906,0,0.0,-0.03406334954160428
Open_Mid,25.539608308164098,0.04901951567784346,2,0.0003748384388992784,-0.06936385424259406
High_Mid,25.742434857351547,0.06072855457379367,1,0.0016076673721219638,-0.06965398808272383
Low_Mid,25.287072545433066,0.04722819275488788,2,0.0010039394281316965,-0.06901203393799449
Close_Mid,25.31152280022751,0.04631072699986993,0,0.0,-0.0690727724375586
Unix_Diff_Until_Earnings,13.804758984692775,0.0,245,0.1350306832703198,-0.051066588661342394
Month,0.7274139985828968,0.02637773163209367,42,0.045988659541747474,-0.011739973540898063
Day_Type,0.01681652536819583,0.002929222088881911,7,0.004642945866305911,0.0017876658312161453
Week_of_Year,0.7810562811403322,0.08192901838776745,194,0.2897704628519574,-0.012158308159996523
Quarter,0.20534715676262108,0.00411303141640329,0,0.0,0.006229973689187318
Hour,0.026565568928349926,0.0,1,0.00030310398186125066,-0.002298874612506552
Is_Open_Hour,0.0075695514033541356,0.015448916570633298,0,0.0,0.0011979093396803364
Is_Close_Hour,0.10864271532755153,0.0,0,0.0,-0.004536203152383678
Day_of_Week,4.665192748418368,0.0,23,0.05850511158075971,0.029713289804931264
Is_Lunch_Time,0.1359357293954752,0.0,0,0.0,0.005073893335065804
Time_Since_Open,0.027802570239443592,1.217207523218633e-05,0,0.0,-0.0023121189010453236
score,30.726165082141975,0.46386985493731125,149,0.20735653874473486,-0.07606171293588204
rating,39.6872849041997,0.0,0,0.0,-0.0863735498060123
SMA_3,25.63083022287093,0.04999527635097345,1,0.0005741704265769538,-0.06946642009179982
SMA_6,25.928848359634163,0.052299809028546695,9,0.006182774515509498,-0.06987778624145902
SMA_12,25.9821150894641,0.05866948508168468,5,0.006487638822524359,-0.07000687408249107
SMA_5,25.784261298314668,0.054420501652329145,6,0.012368873985773344,-0.06974933003285244
SMA_10,26.02096938732879,0.05245156874137469,10,0.012875935816475321,-0.07001811125205037
SMA_20,26.202429614215667,0.04507294349852997,24,0.022633852188995416,-0.07031708953232929
EMA_3,25.55465425295195,0.0570395544865161,17,0.02574352955309507,-0.0694198366207246
EMA_6,25.801705732594222,0.05095385637067995,5,0.0032043688149079653,-0.06973269545443728
EMA_12,25.99737301532733,0.05252866812585455,7,0.007152971734602531,-0.07005030385436362
EMA_26,26.38230646682159,0.05510609394340915,48,0.04900011510585254,-0.07052881823922874
MACD,0.007349368057707356,0.008373588311507696,75,0.049954193628857446,0.0011799215511807404
Signal_Line,4.395010342636722e-05,0.007849514177278749,122,0.08213856875016216,-9.836328901613456e-05
%K,3.016609239436976,0.008244393683032758,8,0.012813927802505055,0.023902843591429246
%D,3.4711392565305075,0.00541178664603148,15,0.013595210167808435,0.025635574700643815
CCI,1.3561359392049543,0.009998042985574163,20,0.023124182954551927,0.016024355277039604
Return_1H,0.2302234316839072,0.005376940199207203,8,0.02166909726971867,0.0066031108740940425
Return_3H,0.6395097810876421,0.002043563682598837,20,0.035914063639495106,0.01100475192379946
Return_6H,0.6561757155255575,0.0005224013302798092,21,0.03106486299668356,0.011147217080043959
RSI_long,5.589050380060384,0.003367726830433515,32,0.016402636987845158,0.03252509034201623
RSI_short,5.589050380060384,0.0032149167476724916,0,0.0,0.03252509034201623
Middle_Band,26.202429614215667,0.045242869075498904,0,0.0,-0.07031708953232929
Upper_Band,29.27799359743659,0.09417069962352254,36,0.03135120391223016,-0.07422648201580273
Lower_Band,23.04690313881769,0.08716642569981281,40,0.0598854081346758,-0.06591943285714541
High_Low,2.292950692521397,0.0,2,0.0008548861385548719,-0.020829643902857242
High_Close,1.2448889773523382,0.0033869657429270728,3,0.002740775542724942,-0.015351535120856852
Low_Close,0.5518262848209631,0.004801680326306457,15,0.022717588612648686,-0.010221616234076691
True_Range,1.9273773846616327,0.0,2,0.004419725520145023,-0.019105875996970667
ATR,1.2113787843149844,0.016098635884669754,105,0.07994480834768737,-0.01515484396810507
Volume_SMA_3,5.931295554226137,0.0,10,0.005115675524610233,-0.03350295801579861
Volume_SMA_6,5.008206082705718,0.009722650606519334,60,0.030072464525539834,-0.030790645222872115
OBV,1.0042125323891866,0.04173785729362467,152,0.3105110022491636,0.013825182238711875
MF_Multiplier,0.4614901342859467,0.0069769531756178615,12,0.026793010681021648,0.009348690496250533
MF_Volume,1.0212948546276324,0.005586288487521296,4,0.0031813691127580064,0.013906395543131111
CMF,12.618872408642654,0.0,55,0.04425883736681255,0.048828764077562425
Volatility,11.870218048698199,0.0088140795858902,12,0.007595546866927529,-0.04736140212463624
Return,0.2302234316839072,0.005347114435757971,0,0.0,0.0066031108740940425
Volume_change,0.5574448342132595,0.0,6,0.007913749938098373,-0.010274526914752613
Lag_Mid_Price_1,25.546997336459103,0.05019598626211996,3,0.002272203160461268,-0.06937428774357457
Lag_Mid_Price_2,25.8891673066184,0.04051885913869491,8,0.013047470093861861,-0.06985855842451372
Lag_Mid_Price_3,25.900851011492705,0.03726833047676714,4,0.0062065096739877985,-0.06990131635542518
Lag_Mid_Price_4,26.197258327230287,0.0499143114249625,5,0.004530436690955865,-0.07025755030435477
Lag_Return_1,0.6694159856154704,0.0,8,0.00979148815223386,0.011259098652217858
Lag_Return_2,0.01201459804331286,0.0036889767950629704,1,0.000555027284350214,0.0015084753653904492
Lag_Return_3,0.49888486134223203,0.0,11,0.00744534949271812,0.009719926970519488
Lag_Return_4,0.0230743308574787,0.0,3,0.0011987333543768562,0.002090492874318617
Return_1,0.2302234316839072,0.0062027457202040726,0,0.0,0.0066031108740940425
Return_5,0.9891383088569494,0.007897008219221124,12,0.017355105189069357,0.013685778325534415
Return_10,0.052700153146097835,0.0010083029044383185,41,0.03830628890366,0.003159193132711735
Rolling_Mean_5,25.784261298314668,0.05428569608609268,0,0.0,-0.06974933003285244
Rolling_Std_5,11.870218048698199,0.009115342335089371,0,0.0,-0.04736140212463624
Lagged_Volatility,9.618621034540453,0.007421912966938171,6,0.005202157056655927,-0.04264283022878956
Hammer,0.4894432750084355,0.0035306813548767746,0,0.0,-0.009627691793866688
Rolling_Skew,3.366801333257945,0.012883354266995273,92,0.04352767126800027,-0.02524370137757259
Rolling_Kurt,2.169293431315233,0.010510919125817919,70,0.03514364377399936,0.02026792600874483
Price_Z_Score,1.249422961423743,0.003153348283353452,13,0.014760386032410946,0.015381079098238715
Conversion_Line,27.008935258113052,0.18979041033498167,12,0.032666031630619555,-0.07131177313544868
Base_Line,28.04987747860981,0.3018429582513795,88,0.10494888686901088,-0.0726985396627029
Leading_Span_A,26.648234562191313,0.1834671277359794,147,0.1238143959503107,-0.07083512702891426
Leading_Span_B,28.079618306284125,0.3091725584893048,191,0.19749541882796864,-0.07275444726185398
Williams_%R,3.0176169933810653,0.008070848308805445,4,0.02055300100768939,0.023902844384508626
High_Low_Ratio,-0.7066634205556317,0.0,6,0.002894311570236856,-0.0023342813340700985
Close_Open_Ratio,-15.959237146738667,0.0,2,0.0006868288230500664,0.00772902206066739
Order_Imbalance,6.114476279856028,0.0,13,0.012420884820868979,0.03401036332972751
VPT,65.10594913402022,0.052922377568534795,145,0.23459353495063803,-0.1103541317586263
A/D_Line,1.8682711133394674,0.09408400574973297,159,0.1910486423898031,0.018869334264767446
Support_10,25.61002067564688,0.30864523701863056,19,0.022816943823524186,-0.06946250478851468
Resistance_10,28.126858962260503,0.30743278563204335,16,0.020370403937265292,-0.0728054681800181
Support_Close_10,24.328668678601787,0.3128026384893301,8,0.018607516751822283,-0.06773055352231694
Resistance_Close_10,27.976654425896232,0.3160892442305261,14,0.05801524744431621,-0.07257899688643121
Support_20,25.401365387792602,0.3191083627209761,51,0.04169757464227542,-0.06914814286701443
Resistance_20,29.033801938045432,0.3346325898585816,40,0.048265278882325506,-0.07394903439117684
Support_Close_20,23.98342908722354,0.3354518476366226,67,0.09717451954316013,-0.06728873966638105
Resistance_Close_20,28.84943140799526,0.32628397688700406,26,0.04653493094152738,-0.07371636108229751
SMA5_Volume,22.473282701578704,0.007759946571571641,2,0.002281640175774391,-0.06509783501772404
RSI_Volatility,4.275169698560816,5.3701403322392594e-05,19,0.029754675797499845,-0.028444783979509225
