Datetime,Open,High,Low,Close,Volume
26.01.2017 14:00:00.000,121.680,122.430,121.660,122.022,14475.131
26.01.2017 15:00:00.000,122.029,122.114,121.640,121.820,24129.8866
26.01.2017 16:00:00.000,121.821,121.922,121.600,121.821,21491.2014
26.01.2017 17:00:00.000,121.822,122.002,121.640,121.891,16556.2706
26.01.2017 18:00:00.000,121.892,121.990,121.850,121.984,15036.2501
26.01.2017 19:00:00.000,121.980,122.110,121.890,121.940,13571.27
26.01.2017 20:00:00.000,121.940,122.050,121.870,121.930,15960.2842
26.01.2017 21:00:00.000,121.890,121.890,121.890,121.890,16.58
27.01.2017 14:00:00.000,122.060,122.320,121.850,122.160,16172.9488
27.01.2017 15:00:00.000,122.180,122.262,121.940,121.980,21085.2509
27.01.2017 16:00:00.000,121.981,122.051,121.920,121.980,16158.72
27.01.2017 17:00:00.000,121.980,122.090,121.870,121.960,12473.5003
27.01.2017 18:00:00.000,121.962,122.000,121.760,121.780,13380.3501
27.01.2017 19:00:00.000,121.771,121.810,121.600,121.740,12021.1802
27.01.2017 20:00:00.000,121.740,121.962,121.670,121.690,10260.7298
27.01.2017 21:00:00.000,121.690,121.690,121.690,121.690,11.9
30.01.2017 14:00:00.000,120.930,121.350,120.650,120.950,22991.7126
30.01.2017 15:00:00.000,120.960,121.181,120.910,121.130,30049.3317
30.01.2017 16:00:00.000,121.130,121.290,121.040,121.253,19343.5478
30.01.2017 17:00:00.000,121.252,121.280,121.120,121.170,16600.1625
30.01.2017 18:00:00.000,121.170,121.250,121.101,121.161,15330.9669
30.01.2017 19:00:00.000,121.162,121.260,121.125,121.250,14019.9747
30.01.2017 20:00:00.000,121.250,121.600,121.090,121.570,20896.1372
30.01.2017 21:00:00.000,121.569,121.569,121.550,121.550,13.99
31.01.2017 14:00:00.000,121.080,121.382,120.842,121.151,19343.2732
31.01.2017 15:00:00.000,121.153,121.170,120.710,120.920,29837.8239
31.01.2017 16:00:00.000,120.921,121.220,120.900,121.120,27394.5522
31.01.2017 17:00:00.000,121.120,121.214,121.010,121.111,17752.1305
31.01.2017 18:00:00.000,121.120,121.160,120.640,120.674,18711.216
31.01.2017 19:00:00.000,120.672,121.082,120.620,121.061,18168.3636
31.01.2017 20:00:00.000,121.070,121.320,121.020,121.260,23029.2149
31.01.2017 21:00:00.000,121.260,121.290,121.260,121.290,10.1
01.02.2017 14:00:00.000,127.070,128.260,127.060,128.103,22557.6458
01.02.2017 15:00:00.000,128.110,128.430,127.660,128.163,27895.7996
01.02.2017 16:00:00.000,128.160,128.468,127.851,128.312,23536.4552
01.02.2017 17:00:00.000,128.320,129.481,128.310,129.210,21641.1629
01.02.2017 18:00:00.000,129.210,129.420,128.920,129.034,22261.2858
01.02.2017 19:00:00.000,129.014,130.112,128.992,129.983,25257.2842
01.02.2017 20:00:00.000,129.984,130.480,128.780,128.785,25964.3059
01.02.2017 21:00:00.000,128.730,128.730,128.730,128.730,35.84
02.02.2017 14:00:00.000,127.900,129.380,127.890,128.750,18009.6092
02.02.2017 15:00:00.000,128.700,128.811,128.260,128.680,25898.6912
02.02.2017 16:00:00.000,128.680,128.722,127.943,128.000,23003.7231
02.02.2017 17:00:00.000,128.003,128.452,127.780,128.270,21838.8615
02.02.2017 18:00:00.000,128.270,128.344,128.033,128.244,18616.2872
02.02.2017 19:00:00.000,128.240,128.247,127.890,128.204,18343.401
02.02.2017 20:00:00.000,128.200,128.540,128.130,128.510,20782.3048
02.02.2017 21:00:00.000,128.486,128.496,128.486,128.496,14.2
03.02.2017 14:00:00.000,128.308,129.090,128.163,129.011,16424.1352
03.02.2017 15:00:00.000,129.019,129.180,128.670,128.700,25388.8283
03.02.2017 16:00:00.000,128.700,128.910,128.344,128.421,18177.763
03.02.2017 17:00:00.000,128.422,128.590,128.370,128.440,13639.7524
03.02.2017 18:00:00.000,128.440,128.502,128.342,128.450,13588.666
03.02.2017 19:00:00.000,128.450,128.691,128.450,128.680,13215.7097
03.02.2017 20:00:00.000,128.680,129.056,128.646,129.048,16076.8147
03.02.2017 21:00:00.000,129.057,129.068,129.043,129.068,10.694
06.02.2017 14:00:00.000,128.916,130.109,128.906,130.109,14633.007
06.02.2017 15:00:00.000,130.110,130.460,129.976,130.110,24985.0101
06.02.2017 16:00:00.000,130.107,130.262,129.890,130.031,19314.3959
06.02.2017 17:00:00.000,130.030,130.434,130.010,130.423,15783.947
06.02.2017 18:00:00.000,130.420,130.490,130.090,130.171,19827.4345
06.02.2017 19:00:00.000,130.170,130.341,130.048,130.290,17257.1507
06.02.2017 20:00:00.000,130.290,130.360,130.090,130.310,15719.3689
06.02.2017 21:00:00.000,130.286,130.286,130.276,130.286,20.1
07.02.2017 14:00:00.000,130.496,131.130,130.455,131.061,12451.4904
07.02.2017 15:00:00.000,131.060,131.990,131.060,131.850,24570.4269
07.02.2017 16:00:00.000,131.844,131.990,131.760,131.840,20688.3869
07.02.2017 17:00:00.000,131.840,132.080,131.504,131.505,20639.7991
07.02.2017 18:00:00.000,131.504,132.034,131.430,131.750,18882.2708
07.02.2017 19:00:00.000,131.750,131.793,131.165,131.400,18950.8762
07.02.2017 20:00:00.000,131.400,131.620,131.390,131.505,17818.7046
07.02.2017 21:00:00.000,131.506,131.506,131.506,131.506,0.12
08.02.2017 14:00:00.000,131.298,131.780,131.217,131.341,15520.03
08.02.2017 15:00:00.000,131.337,131.611,131.217,131.473,21409.9751
