Datetime,Open_BID,High_BID,Low_BID,Close_BID,Open_ASK,High_ASK,Low_ASK,Close_ASK,Volume,Mid_Price,Spread,Hour,Month,Day_Type,Unix_Diff_Until_Earnings,score,rating,SMA_5,SMA_10,Volatility,Return,Volume_change,Lag_Close_1,Lag_Close_2,Lag_Close_3,Lag_Close_4,Lag_Close_5,Lag_Volume_1,Lag_Volume_2,Lag_Volume_3,Lag_Volume_4,Lag_Volume_5,Lag_Return_1,Lag_Return_2,Lag_Return_3,Lag_Return_4,Lag_Return_5,Support_10,Resistance_10,Support_Close_10,Resistance_Close_10,Support_20,Resistance_20,Support_Close_20,Resistance_Close_20,RSI,Higher
2024-09-25 16:52:00,0.25630121356705615,0.2515657620041729,0.2795291709314256,0.2572048342113398,0.25795419214426474,0.2517241379310349,0.2790673893036093,0.2562248166132868,0.10304449648711944,0.2567148760330582,0.027999999999991587,16,9,0,3658080,0.0,3,0.25076939403587417,0.24770487186707868,0.025549076401547077,0.5680265659530699,0.12121859141552377,0.2530991735537178,0.25,0.24121900826446208,0.2396694214876014,0.2438016528925644,0.1358313817330211,0.1451990632318501,0.14285714285714285,0.1920374707259953,0.17096018735362997,0.5673416579753245,0.5748870501943143,0.5652859325070099,0.5577425607207289,0.5680292240488719,0.2740174672489104,0.23082706766917482,0.2586399108138231,0.22758990874933005,0.27549116452639666,0.24784482758620285,0.25979843225083954,0.24865735767991382,0.4459687148449132,1.0
2024-09-25 16:53:00,0.2572347266881039,0.2557411273486423,0.28157625383828133,0.2614399338911255,0.25909420665353977,0.2549634273772199,0.28213518764699685,0.26232048765368177,0.09601873536299765,0.26188016528925573,0.04599999999999227,16,9,0,3658020,0.0,3,0.2553326965934417,0.24973246972683683,0.026677217443625653,0.57008186713584,0.15201619668683794,0.2567148760330582,0.2530991735537178,0.25,0.24121900826446208,0.2396694214876014,0.10304449648711944,0.1358313817330211,0.1451990632318501,0.14285714285714285,0.1920374707259953,0.5680265659530699,0.5673416579753245,0.5748870501943143,0.5652859325070099,0.5577425607207289,0.2740174672489104,0.23415682062298515,0.2586399108138231,0.23295759527643511,0.27549116452639666,0.24784482758620285,0.25979843225083954,0.24865735767991382,0.5423149301597998,0.0
2024-09-25 16:54:00,0.2624209106939084,0.25678496868475875,0.28761514841351143,0.26236958991839643,0.2642760907866091,0.25600835945663647,0.287248184885982,0.26139063952887653,0.07962529274004684,0.2618801652892593,0.027999999999991587,16,9,0,3657960,0.0,3,0.2595776292051397,0.251422134609971,0.01750266194462529,0.5632283840618034,0.1363310145552965,0.26188016528925573,0.2567148760330582,0.2530991735537178,0.25,0.24121900826446208,0.09601873536299765,0.10304449648711944,0.1358313817330211,0.1451990632318501,0.14285714285714285,0.57008186713584,0.5680265659530699,0.5673416579753245,0.5748870501943143,0.5652859325070099,0.2740174672489104,0.23523093447905552,0.2586399108138231,0.23295759527643867,0.27549116452639666,0.2456896551724128,0.25979843225083954,0.2395273899033299,0.4981072974519313,0.0
2024-09-25 16:55:00,0.2645991079763519,0.25668058455114817,0.28659160696008357,0.26040698274971774,0.2641724531039493,0.2549634273772199,0.28520298599038796,0.25818782932120854,0.09601873536299765,0.25929752066115697,0.015999999999991132,16,9,0,3657900,0.0,3,0.26148784888039955,0.2523232892143028,0.011739367547714407,0.5598024011569449,0.19276904569910236,0.2618801652892593,0.26188016528925573,0.2567148760330582,0.2530991735537178,0.25,0.07962529274004684,0.09601873536299765,0.10304449648711944,0.1358313817330211,0.1451990632318501,0.5632283840618034,0.57008186713584,0.5680265659530699,0.5673416579753245,0.5748870501943143,0.2740174672489104,0.23523093447905552,0.2586399108138231,0.23295759527643867,0.27549116452639666,0.24019396551723915,0.25979843225083954,0.2395273899033299,0.5386675262205075,0.0
2024-09-25 16:56:00,0.2614873975728642,0.25469728601252584,0.2845445240532243,0.26040698274971774,0.26209969945071876,0.25391849529780686,0.2841803865425909,0.2602541584874487,0.06791569086651054,0.2603305785123986,0.036000000000001364,16,9,0,3657840,0.0,3,0.2629735752944953,0.2545198535623747,0.0058182466957642665,0.5645989289333724,0.11738051569748621,0.25929752066115697,0.2618801652892593,0.26188016528925573,0.2567148760330582,0.2530991735537178,0.09601873536299765,0.07962529274004684,0.09601873536299765,0.10304449648711944,0.1358313817330211,0.5598024011569449,0.5632283840618034,0.57008186713584,0.5680265659530699,0.5673416579753245,0.2740174672489104,0.23523093447905552,0.2586399108138231,0.23295759527643867,0.27549116452639666,0.24019396551723915,0.25979843225083954,0.2395273899033299,0.534654393430931,0.0
2024-09-25 16:57:00,0.2614873975728642,0.2536534446764058,0.2845445240532243,0.25937403160830286,0.2641724531039493,0.2528735632183903,0.2832600470395725,0.25818782932120854,0.07728337236533958,0.25878099173553437,0.02600000000001046,16,9,0,3657780,0.0,3,0.26339806855566295,0.2561531962827388,0.0031502829022355162,0.5611726577862587,0.18166060782317872,0.2603305785123986,0.25929752066115697,0.2618801652892593,0.26188016528925573,0.2567148760330582,0.06791569086651054,0.09601873536299765,0.07962529274004684,0.09601873536299765,0.10304449648711944,0.5645989289333724,0.5598024011569449,0.5632283840618034,0.57008186713584,0.5680265659530699,0.27838427947598277,0.23523093447905552,0.2586399108138231,0.23295759527643867,0.27549116452639666,0.2359913793103452,0.25979843225083954,0.23308270676691834,0.643425175900117,1.0
2024-09-25 16:58:00,0.26045016077170047,0.25260960334028937,0.2835209825997964,0.2613366387769851,0.26209969945071876,0.25182863113897724,0.28213518764699685,0.26035747494576,0.0702576112412178,0.26084710743801764,0.02800000000002001,16,9,0,3657720,0.0,3,0.26318582192507733,0.2584624049563544,0.002403681509127841,0.5659695344968686,0.14980692485418381,0.25878099173553437,0.2603305785123986,0.25929752066115697,0.2618801652892593,0.26188016528925573,0.07728337236533958,0.06791569086651054,0.09601873536299765,0.07962529274004684,0.09601873536299765,0.5611726577862587,0.5645989289333724,0.5598024011569449,0.5632283840618034,0.57008186713584,0.27947598253275174,0.23523093447905552,0.2603121516164997,0.23295759527643867,0.27549116452639666,0.2327586206896548,0.25979843225083954,0.2325456498388867,0.6358005154405632,0.0
2024-09-25 16:59:00,0.2624209106939084,0.2557411273486423,0.2814738996929371,0.256171883069932,0.26220333713338206,0.25600835945663647,0.2811125881992034,0.2562248166132868,0.12646370023419204,0.25619834710743916,0.03799999999998249,16,9,0,3657660,0.0,3,0.2620184654568618,0.2600957476767114,0.004561404499307663,0.5570613417738657,0.27344344746768856,0.26084710743801764,0.25878099173553437,0.2603305785123986,0.25929752066115697,0.2618801652892593,0.0702576112412178,0.07728337236533958,0.06791569086651054,0.09601873536299765,0.07962529274004684,0.5659695344968686,0.5611726577862587,0.5645989289333724,0.5598024011569449,0.5632283840618034,0.27947598253275174,0.23523093447905552,0.26978818283166106,0.23295759527643867,0.27549116452639666,0.2327586206896548,0.25979843225083954,0.2325456498388867,0.5393588642220775,0.0
2024-09-25 17:00:00,0.25733845036821634,0.24843423799582354,0.23039918116683822,0.23241400681747493,0.26002694579749175,0.2486938349007346,0.2310052152571842,0.23452836036780766,0.31381733021077285,0.23347107438016224,0.058000000000021146,17,9,0,3657600,0.0,3,0.25671229969224285,0.2582934384680371,0.040993142647388056,0.5330723907770747,0.41351364451553485,0.25619834710743916,0.26084710743801764,0.25878099173553437,0.2603305785123986,0.25929752066115697,0.12646370023419204,0.0702576112412178,0.07728337236533958,0.06791569086651054,0.09601873536299765,0.5570613417738657,0.5659695344968686,0.5611726577862587,0.5645989289333724,0.5598024011569449,0.24574235807860134,0.23523093447905552,0.2519509476031203,0.23295759527643867,0.24706398858522505,0.2327586206896548,0.2530795072788372,0.2325456498388867,0.4289438893159172,0.0
2024-09-25 17:01:00,0.23234104346022022,0.24739039665970353,0.25793244626407485,0.25410598078710933,0.23422116281480143,0.24973876698014763,0.2586154003476864,0.2531253228639301,0.28337236533957844,0.25361570247933685,0.027999999999991587,17,9,0,3657540,0.0,3,0.2553326965934417,0.25834976063080717,0.03893190426989263,0.589983628502284,0.1431531941441082,0.23347107438016224,0.25619834710743916,0.26084710743801764,0.25878099173553437,0.2603305785123986,0.31381733021077285,0.12646370023419204,0.0702576112412178,0.07728337236533958,0.06791569086651054,0.5330723907770747,0.5570613417738657,0.5659695344968686,0.5611726577862587,0.5645989289333724,0.24574235807860134,0.23523093447905552,0.2519509476031203,0.23295759527643867,0.24706398858522505,0.2327586206896548,0.2530795072788372,0.2325456498388867,0.5519174373460469,0.0
