Datetime,Open,High,Low,Close,Adj Close,Volume,Higher
2024-09-05 09:30:00-04:00,222.5,223.5200042724609,222.3600006103516,223.3800048828125,223.3800048828125,3127006,True
2024-09-05 09:35:00-04:00,223.3800048828125,224.3300018310547,223.22999572753903,223.88999938964844,223.88999938964844,1374424,False
2024-09-05 09:40:00-04:00,223.88999938964844,224.0498962402344,222.82699584960935,223.13499450683597,223.13499450683597,692372,False
2024-09-05 09:45:00-04:00,223.1499938964844,223.5800018310547,222.8800048828125,223.3000030517578,223.3000030517578,542085,False
2024-09-05 09:50:00-04:00,223.30999755859372,224.27999877929688,223.3000030517578,224.22830200195312,224.22830200195312,596585,False
2024-09-05 09:55:00-04:00,224.2100067138672,224.8500061035156,224.19500732421875,224.7100067138672,224.7100067138672,823251,False
2024-09-05 10:00:00-04:00,224.7100067138672,225.22999572753903,224.7100067138672,224.7700042724609,224.7700042724609,1015771,False
2024-09-05 10:05:00-04:00,224.97000122070312,225.07000732421875,224.32009887695312,224.32009887695312,224.32009887695312,506972,False
2024-09-05 10:10:00-04:00,224.32000732421875,224.4394073486328,223.8800048828125,224.22000122070312,224.22000122070312,467491,False
2024-09-05 10:15:00-04:00,224.2350006103516,224.5800018310547,224.01010131835935,224.30999755859372,224.30999755859372,373866,False
2024-09-05 10:20:00-04:00,224.30499267578125,225.2749938964844,224.30499267578125,225.2749938964844,225.2749938964844,557694,False
2024-09-05 10:25:00-04:00,225.2899932861328,225.47999572753903,224.97000122070312,225.05999755859372,225.05999755859372,626791,False
2024-09-05 10:30:00-04:00,225.0800018310547,225.38999938964844,224.69000244140625,225.0299072265625,225.0299072265625,384986,False
2024-09-05 10:35:00-04:00,225.0200042724609,225.3000030517578,224.94000244140625,225.25999450683597,225.25999450683597,355052,False
2024-09-05 10:40:00-04:00,225.25,225.25,224.6100006103516,224.66000366210935,224.66000366210935,362254,False
2024-09-05 10:45:00-04:00,224.6300048828125,224.71240234375,223.94000244140625,224.08999633789065,224.08999633789065,375073,False
2024-09-05 10:50:00-04:00,224.0800018310547,224.14739990234372,223.8300018310547,224.05999755859372,224.05999755859372,342001,False
2024-09-05 10:55:00-04:00,224.0399932861328,224.1199951171875,223.6300048828125,223.6999969482422,223.6999969482422,365314,False
2024-09-05 11:00:00-04:00,223.6999969482422,223.82000732421875,222.9850006103516,223.5814971923828,223.5814971923828,556148,False
2024-09-05 11:05:00-04:00,223.58999633789065,223.8000030517578,223.4199981689453,223.6499938964844,223.6499938964844,376647,False
2024-09-05 11:10:00-04:00,223.6450042724609,223.8000030517578,223.47000122070312,223.6199951171875,223.6199951171875,325665,False
2024-09-05 11:15:00-04:00,223.6300048828125,223.8699951171875,223.25,223.3000030517578,223.3000030517578,292333,False
2024-09-05 11:20:00-04:00,223.30499267578125,223.44000244140625,222.7801055908203,223.05999755859372,223.05999755859372,416754,False
2024-09-05 11:25:00-04:00,223.05499267578125,223.08999633789065,222.3800048828125,222.47999572753903,222.47999572753903,458502,False
2024-09-05 11:30:00-04:00,222.4600067138672,222.6499938964844,222.0,222.33999633789065,222.33999633789065,495327,True
2024-09-05 11:35:00-04:00,222.3314971923828,222.5500030517578,222.30999755859372,222.47999572753903,222.47999572753903,215004,False
2024-09-05 11:40:00-04:00,222.3000030517578,222.5030059814453,222.25,222.30999755859372,222.30999755859372,299858,False
2024-09-05 11:45:00-04:00,222.33999633789065,222.4199981689453,221.99009704589844,222.1699981689453,222.1699981689453,289005,False
2024-09-05 11:50:00-04:00,222.19000244140625,222.6300048828125,221.97999572753903,222.22000122070312,222.22000122070312,295729,False
2024-09-05 11:55:00-04:00,222.22999572753903,222.31500244140625,221.88999938964844,221.97000122070312,221.97000122070312,260820,False
2024-09-05 12:00:00-04:00,221.97999572753903,222.5200042724609,221.95620727539065,222.3950042724609,222.3950042724609,247802,False
2024-09-05 12:05:00-04:00,222.38999938964844,222.7400054931641,222.32000732421875,222.6699981689453,222.6699981689453,194839,False
2024-09-05 12:10:00-04:00,222.6699981689453,222.67999267578125,222.1000061035156,222.2100067138672,222.2100067138672,203186,False
2024-09-05 12:15:00-04:00,222.21499633789065,222.3300018310547,221.97999572753903,222.28500366210935,222.28500366210935,251755,False
2024-09-05 12:20:00-04:00,222.2700042724609,222.58999633789065,222.22000122070312,222.5249938964844,222.5249938964844,224573,False
2024-09-05 12:25:00-04:00,222.5200042724609,222.8195953369141,222.5,222.79519653320312,222.79519653320312,194010,False
2024-09-05 12:30:00-04:00,222.7899932861328,222.9499969482422,222.66000366210935,222.6842041015625,222.6842041015625,213997,False
2024-09-05 12:35:00-04:00,222.6699981689453,222.7550048828125,222.625,222.6999969482422,222.6999969482422,122398,False
2024-09-05 12:40:00-04:00,222.7250061035156,223.1499938964844,222.69000244140625,223.0500030517578,223.0500030517578,250498,False
2024-09-05 12:45:00-04:00,223.08999633789065,223.1000061035156,222.75,222.75999450683597,222.75999450683597,303158,False
2024-09-05 12:50:00-04:00,222.75,222.97000122070312,222.6999969482422,222.8000030517578,222.8000030517578,232241,False
2024-09-05 12:55:00-04:00,222.8249969482422,223.13499450683597,222.79660034179688,222.8249969482422,222.8249969482422,192387,False
2024-09-05 13:00:00-04:00,222.8350067138672,222.9850006103516,222.7100982666016,222.7949981689453,222.7949981689453,174746,False
2024-09-05 13:05:00-04:00,222.7899932861328,222.7899932861328,222.5,222.6100006103516,222.6100006103516,215146,False
2024-09-05 13:10:00-04:00,222.60989379882807,222.9095001220703,222.6009979248047,222.85499572753903,222.85499572753903,203443,False
2024-09-05 13:15:00-04:00,222.85499572753903,222.8999938964844,222.58999633789065,222.88999938964844,222.88999938964844,196368,False
2024-09-05 13:20:00-04:00,222.88999938964844,222.94000244140625,222.77999877929688,222.91000366210935,222.91000366210935,142157,False
2024-09-05 13:25:00-04:00,222.90499877929688,222.92999267578125,222.33999633789065,222.38999938964844,222.38999938964844,178774,False
2024-09-05 13:30:00-04:00,222.397705078125,222.64990234375,222.37420654296875,222.59500122070312,222.59500122070312,202283,True
2024-09-05 13:35:00-04:00,222.6000061035156,223.05499267578125,222.58009338378903,222.8300018310547,222.8300018310547,240823,False
2024-09-05 13:40:00-04:00,222.8300018310547,223.2700042724609,222.8300018310547,223.2400054931641,223.2400054931641,285284,False
2024-09-05 13:45:00-04:00,223.2400054931641,223.72999572753903,223.22999572753903,223.5970001220703,223.5970001220703,286924,False
2024-09-05 13:50:00-04:00,223.6100006103516,223.6499938964844,223.3800048828125,223.42999267578125,223.42999267578125,161512,False
2024-09-05 13:55:00-04:00,223.42999267578125,223.63999938964844,223.3500061035156,223.60009765625,223.60009765625,259251,False
2024-09-05 14:00:00-04:00,223.6300048828125,223.75,223.33999633789065,223.52999877929688,223.52999877929688,242843,False
2024-09-05 14:05:00-04:00,223.5,223.67999267578125,223.4499969482422,223.5500030517578,223.5500030517578,170878,False
2024-09-05 14:10:00-04:00,223.55999755859372,223.6999969482422,223.3000030517578,223.32000732421875,223.32000732421875,231424,False
2024-09-05 14:15:00-04:00,223.3000030517578,223.7100067138672,223.2700042724609,223.5800018310547,223.5800018310547,258926,False
2024-09-05 14:20:00-04:00,223.5800018310547,223.6499938964844,223.3000946044922,223.375,223.375,194256,False
2024-09-05 14:25:00-04:00,223.3699951171875,223.4149932861328,223.1699981689453,223.33059692382807,223.33059692382807,255608,False
2024-09-05 14:30:00-04:00,223.33999633789065,223.6199951171875,223.3300018310547,223.55999755859372,223.55999755859372,142157,False
2024-09-05 14:35:00-04:00,223.5500030517578,223.8000030517578,223.47999572753903,223.68020629882807,223.68020629882807,228225,False
2024-09-05 14:40:00-04:00,223.68499755859372,223.69500732421875,223.4600067138672,223.52999877929688,223.52999877929688,182747,False
2024-09-05 14:45:00-04:00,223.52999877929688,223.67999267578125,223.44000244140625,223.6499938964844,223.6499938964844,182053,False
2024-09-05 14:50:00-04:00,223.63999938964844,223.8999938964844,223.3509979248047,223.4951019287109,223.4951019287109,266268,False
2024-09-05 14:55:00-04:00,223.4900054931641,223.5500030517578,223.28050231933597,223.32000732421875,223.32000732421875,174683,False
2024-09-05 15:00:00-04:00,223.3300018310547,223.3932037353516,223.07000732421875,223.33999633789065,223.33999633789065,197360,False
2024-09-05 15:05:00-04:00,223.33099365234372,223.3800048828125,223.08999633789065,223.13999938964844,223.13999938964844,162881,False
2024-09-05 15:10:00-04:00,223.139892578125,223.2449951171875,223.0200042724609,223.0399932861328,223.0399932861328,146867,False
2024-09-05 15:15:00-04:00,223.0475006103516,223.06500244140625,222.1100006103516,222.6649932861328,222.6649932861328,407264,False
2024-09-05 15:20:00-04:00,222.66000366210935,222.7899932861328,222.47999572753903,222.74009704589844,222.74009704589844,219632,False
