Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
+DM,0.004849118034918834,0.0,1,60,0.001103127319657792,0.000958796857069899
-DM,0.7994138137329193,0.0027749387684905535,2,64,0.0009262668460121815,-0.012295425339573285
+DI,7.275844589481889,0.01996885416124705,33,14,0.03834277601094638,0.03707262835714076
-DI,2.382327039851444,0.008779606872136858,35,18,0.02708860269463162,-0.02123078439406978
DX,9.116900813599147,0.009278318195823365,24,23,0.01768743130196832,0.04149174987637849
ADX,8.607389886461872,0.010217292459802962,81,5,0.04728333159874806,0.040320078245288826
PSAR,20.905317152615474,0.015556673009919919,15,22,0.01174469980093525,-0.06275771151094034
Engulfing,0.1391577534976175,0.0,0,70,0.0,-0.005130368677782826
Price_Channel_High,20.121471802568536,0.27312944519389526,0,71,0.0,-0.061541197054481245
Price_Channel_Low,19.710651607460996,0.27062362509829874,0,70,0.0,-0.06098022006879944
Price_Channel_Range,0.07293332446153145,0.18577667985644108,48,3,0.05386799708111974,-0.003781756070196707
Hist_Volatility,0.028025838782709808,0.027661436730858302,64,7,0.04950254288494979,-0.002272914001871129
Cumulative_Volume,2.9753941255404874,0.5234862108981979,33,3,0.0646977410498203,0.023759953852161786
VWAP,4.755768506442716,0.4744396000222333,58,12,0.15288996974585906,-0.030074673161404775
Log_Cumulative_VP,7.542963552974619,0.5236737225017918,0,68,0.0,0.020566911558749013
Is_Holiday,11.532856993090029,0.0,2,48,0.0017999191463483367,0.046654177333039115
Is_Nearest_Holiday,0.16697069597034028,0.0024458618814382493,9,40,0.00927602448971975,0.0056196719233412296
RSI_MACD,1.4521464640179664,0.0,16,33,0.011458470530140992,0.01657048378859116
ATR_VPT,1.0080908416681735,0.0,24,16,0.024924534272816167,-0.01381951517950597
Decay_Factor,,0.0,0,67,0.0,
Price_Decayed,,0.0,0,67,0.0,
Momentum,1.6888011351727314,0.0005513259481648713,7,32,0.0027783217095319838,0.0178696304302548
Velocity,0.6951745333886679,0.0,0,69,0.0,0.011466042726237191
Acceleration,0.07818188140436436,0.0030956784928029,2,43,0.0038872173398416727,-0.00384543031086082
Log_Return,0.5080721603956927,0.0,0,68,0.0,0.009802493114221988
Pct_VWAP,5.29867925105681,0.04118545948257557,54,1,0.08386443173903871,-0.03164071815403702
Trading_Session_Closing,0.30728107322038156,0.0034400578272233417,0,71,0.0,-0.007622980541782454
Trading_Session_Middle,0.17214048528077597,0.0,0,76,0.0,-0.005707029951736331
Trading_Session_Opening,1.0149389547012317,0.0010281467228303587,0,75,0.0,0.013853643482434563
Spread_Change,1.290422159590475,0.007037039129100142,1,64,0.0002466238961675242,0.01562109938561207
Spread_Change_SMA_5,4.888214536309417,0.027649840369490475,27,28,0.02280803772740655,0.03039247962306746
Order_Book_Imbalance,0.021719730608853842,0.0009171832360745924,32,16,0.030237930977551498,0.0020268800516980434
Breakout_Support,,0.0007259453393644311,0,76,0.0,
Breakout_Resistance,,0.006353068218712954,0,75,0.0,
Mean_Reversion,0.0024503932647573353,0.003076313974409439,0,74,0.0,0.0006820085982326418
PCA_1,2.9765703839157727,0.5218107815122925,29,24,0.0592255116590637,0.023721386974902003
PCA_2,21.276437009373538,0.0014877264116082145,1,60,0.0004546636291894271,-0.06330999283197514
PCA_3,9.602774292753919,0.0,6,38,0.0031812039383002284,-0.04257890825443411
PCA_4,3.831297070424639,0.0052768868258346036,19,28,0.01459658283930566,-0.026909794891058603
PCA_5,17.6410587420375,0.08447164529854834,84,4,0.07762017606569648,0.05766786808316127
AutoEnc_1,,0.004559233529000117,0,72,0.0,
AutoEnc_2,0.8409075286556295,0.0,0,74,0.0,0.01261057657393394
AutoEnc_3,,0.007210636022530581,0,73,0.0,
AutoEnc_4,31.578475785765455,0.013273658717309011,6,34,0.011198091928894453,-0.07704956077434488
AutoEnc_5,,0.0,0,73,0.0,
AutoEnc_6,,0.005121644399708858,0,72,0.0,
AutoEnc_7,2.9867991510254703,0.2715646356879091,6,40,0.006950152034202669,0.023738562019667953
AutoEnc_8,2.944820740709684,0.08459082360150405,6,38,0.005832146540981497,0.023551423978886987
AutoEnc_9,2.59909291725277,0.0810080353744198,33,20,0.04732300560863829,0.02221619003996267
AutoEnc_10,4.824917037682287,0.012467154355519039,20,30,0.020546291709198816,-0.030110925146413337
RSI_short_scaled,4.118699828513006,0.013239590784117183,0,69,0.0,0.02790014232228355
MACD_scaled,0.15517982055731883,0.0,7,50,0.007997078243531882,0.005417598565404802
ATR_scaled,3.711838828817116,0.009257039998431082,6,48,0.0060775311204253986,-0.0264870678876008
VPT_scaled,18.23450601541269,0.06949699677105703,10,42,0.01905439996184091,-0.05863064438267429
RSI_short_scaled^2,0.8482284102211104,0.0047361316930971675,15,27,0.010837216083416795,0.012663501058908011
RSI_short_scaled MACD_scaled,4.140869172117974,0.0,29,17,0.017939745188145628,0.027974776083418362
RSI_short_scaled ATR_scaled,19.940883602355477,0.0,44,13,0.026112095054848822,-0.06129871047467361
RSI_short_scaled VPT_scaled,1.7160780426804636,0.004188459348232865,25,25,0.014190377111625303,-0.018013338506975174
MACD_scaled^2,3.473573609041254,0.0,17,22,0.015380877967338488,0.02562382540729402
MACD_scaled ATR_scaled,20.615077264966573,0.003290410423974821,61,13,0.04133040535972367,-0.06232222682190525
MACD_scaled VPT_scaled,0.18695889089536216,0.0,28,19,0.02136573431061597,-0.00594648636599171
ATR_scaled^2,6.811745508095274,0.008949308092215391,21,20,0.008353795328767906,0.035870434389146055
ATR_scaled VPT_scaled,3.8258259646128976,0.021118869739993773,29,19,0.017203096933547095,0.026890452537777776
VPT_scaled^2,15.666716600899893,0.06885446478690627,53,12,0.11223149323119688,0.05435655866726563
