Datetime,Open,High,Low,Close,Volume
2024-10-07 13:30:00,224.594,225.123,224.373,224.534,2890.0001
2024-10-07 13:31:00,224.564,225.004,224.563,224.933,1570.0001
2024-10-07 13:32:00,224.933,224.984,224.613,224.894,1320.0001
2024-10-07 13:33:00,224.853,224.893,224.314,224.694,1630.0
2024-10-07 13:34:00,224.684,224.734,224.374,224.473,1870.0
2024-10-07 13:35:00,224.434,224.704,224.313,224.614,1800.0
2024-10-07 13:36:00,224.584,224.614,224.133,224.144,2020.0
2024-10-07 13:37:00,224.144,224.394,224.073,224.294,1420.0
2024-10-07 13:38:00,224.293,224.633,224.244,224.463,1500.0
2024-10-07 13:39:00,224.494,224.944,224.494,224.943,1700.0
2024-10-07 13:40:00,224.913,225.104,224.763,225.023,1610.0
2024-10-07 13:41:00,224.994,225.054,224.873,225.053,1150.0
2024-10-07 13:42:00,225.044,225.054,224.704,224.824,1270.0
2024-10-07 13:43:00,224.853,225.004,224.794,224.884,1100.0
2024-10-07 13:44:00,224.874,225.033,224.833,224.883,1230.0
2024-10-07 13:45:00,224.864,224.963,224.803,224.914,1309.9999
2024-10-07 13:46:00,224.924,225.374,224.913,225.254,1470.0
2024-10-07 13:47:00,225.254,225.453,225.133,225.134,1690.0001
2024-10-07 13:48:00,225.163,225.204,224.983,225.084,1370.0
2024-10-07 13:49:00,225.073,225.174,225.033,225.043,1330.0
2024-10-07 13:50:00,225.033,225.034,224.854,224.914,1200.0
2024-10-07 13:51:00,224.904,225.094,224.873,225.023,1410.0
2024-10-07 13:52:00,225.023,225.154,225.023,225.073,1080.0
2024-10-07 13:53:00,225.073,225.084,224.893,224.953,1230.0
2024-10-07 13:54:00,224.963,225.014,224.773,224.874,1270.0
2024-10-07 13:55:00,224.894,225.244,224.893,225.194,1400.0
2024-10-07 13:56:00,225.193,225.264,224.963,225.243,1520.0
2024-10-07 13:57:00,225.203,225.224,225.053,225.053,1230.0
2024-10-07 13:58:00,225.063,225.204,225.014,225.164,910.0
2024-10-07 13:59:00,225.144,225.194,225.033,225.074,1610.0
2024-10-07 14:00:00,225.074,225.264,225.033,225.203,1750.0
2024-10-07 14:01:00,225.203,225.214,225.104,225.123,1540.0
2024-10-07 14:02:00,225.133,225.293,225.093,225.264,1070.0001
2024-10-07 14:03:00,225.253,225.394,225.233,225.323,1440.0001
2024-10-07 14:04:00,225.334,225.454,225.333,225.434,1470.0
2024-10-07 14:05:00,225.424,225.553,225.343,225.453,1360.0
2024-10-07 14:06:00,225.454,225.464,225.333,225.443,1350.0
2024-10-07 14:07:00,225.444,225.474,225.363,225.384,1160.0
2024-10-07 14:08:00,225.374,225.383,225.183,225.223,1670.0
2024-10-07 14:09:00,225.224,225.244,225.063,225.164,1059.9999
2024-10-07 14:10:00,225.153,225.164,224.953,224.983,1490.0
2024-10-07 14:11:00,224.984,225.054,224.534,224.634,1550.0
2024-10-07 14:12:00,224.634,224.734,224.454,224.564,1660.0
2024-10-07 14:13:00,224.583,224.684,224.524,224.653,1020.0
2024-10-07 14:14:00,224.664,225.193,224.664,225.093,1360.0
2024-10-07 14:15:00,225.113,225.164,224.943,224.994,1220.0
2024-10-07 14:16:00,225.004,225.214,225.003,225.134,1120.0
2024-10-07 14:17:00,225.134,225.224,225.084,225.224,1010.0
2024-10-07 14:18:00,225.223,225.303,225.183,225.193,1200.0
2024-10-07 14:19:00,225.124,225.274,225.113,225.263,810.0
2024-10-07 14:20:00,225.284,225.314,225.204,225.253,990.0
2024-10-07 14:21:00,225.244,225.384,225.214,225.303,960.0
2024-10-07 14:22:00,225.303,225.404,225.243,225.393,940.0
2024-10-07 14:23:00,225.393,225.424,225.254,225.324,1140.0
2024-10-07 14:24:00,225.334,225.454,225.323,225.323,1260.0
2024-10-07 14:25:00,225.323,225.434,225.323,225.404,1110.0
2024-10-07 14:26:00,225.393,225.434,225.324,225.413,530.0
2024-10-07 14:27:00,225.423,225.544,225.403,225.504,760.0
2024-10-07 14:28:00,225.494,225.523,225.263,225.294,970.0
2024-10-07 14:29:00,225.293,225.384,225.243,225.333,740.0
2024-10-07 14:30:00,225.354,225.394,225.254,225.304,1200.0
2024-10-07 14:31:00,225.294,225.364,225.253,225.304,1030.0
2024-10-07 14:32:00,225.264,225.303,225.203,225.223,1250.0
2024-10-07 14:33:00,225.223,225.373,225.213,225.344,910.0
2024-10-07 14:34:00,225.353,225.473,225.334,225.403,740.0
2024-10-07 14:35:00,225.414,225.494,225.353,225.484,690.0
2024-10-07 14:36:00,225.494,225.634,225.483,225.573,700.0
2024-10-07 14:37:00,225.573,225.704,225.534,225.593,1000.0
2024-10-07 14:38:00,225.593,225.593,225.533,225.574,1010.0
2024-10-07 14:39:00,225.573,225.644,225.533,225.604,1050.0
2024-10-07 14:40:00,225.604,225.613,225.403,225.563,1580.0
2024-10-07 14:41:00,225.553,225.604,225.433,225.594,1120.0
2024-10-07 14:42:00,225.604,225.624,225.503,225.614,810.0
2024-10-07 14:43:00,225.613,225.693,225.484,225.533,1210.0
2024-10-07 14:44:00,225.533,225.554,225.363,225.423,1000.0
2024-10-07 14:45:00,225.424,225.534,225.423,225.514,880.0
2024-10-07 14:46:00,225.514,225.514,225.303,225.303,960.0
2024-10-07 14:47:00,225.293,225.293,225.164,225.204,970.0
2024-10-07 14:48:00,225.224,225.303,225.193,225.253,930.0
2024-10-07 14:49:00,225.263,225.324,225.203,225.233,740.0
2024-10-07 14:50:00,225.223,225.233,225.123,225.173,730.0
2024-10-07 14:51:00,225.174,225.274,225.153,225.274,840.0
2024-10-07 14:52:00,225.274,225.283,225.063,225.124,1360.0
2024-10-07 14:53:00,225.113,225.154,225.073,225.094,1120.0
2024-10-07 14:54:00,225.104,225.173,225.054,225.173,730.0
2024-10-07 14:55:00,225.163,225.324,225.163,225.303,990.0
2024-10-07 14:56:00,225.314,225.424,225.304,225.393,910.0
2024-10-07 14:57:00,225.404,225.444,225.344,225.384,730.0
2024-10-07 14:58:00,225.403,225.494,225.393,225.424,780.0
2024-10-07 14:59:00,225.424,225.463,225.323,225.323,690.0
2024-10-07 15:00:00,225.324,225.324,225.093,225.173,1410.0
2024-10-07 15:01:00,225.174,225.183,224.933,225.033,810.0
2024-10-07 15:02:00,225.023,225.023,224.753,224.873,1110.0
2024-10-07 15:03:00,224.853,224.884,224.693,224.693,1090.0
2024-10-07 15:04:00,224.693,224.764,224.623,224.764,1110.0
2024-10-07 15:05:00,224.784,224.853,224.664,224.704,850.0
2024-10-07 15:06:00,224.694,224.703,224.543,224.593,700.0
2024-10-07 15:07:00,224.593,224.684,224.494,224.653,1170.0
2024-10-07 15:08:00,224.643,224.734,224.563,224.733,880.0
2024-10-07 15:09:00,224.714,224.754,224.573,224.683,790.0
2024-10-07 15:10:00,224.693,224.734,224.623,224.663,660.0
2024-10-07 15:11:00,224.654,224.893,224.654,224.854,1000.0
2024-10-07 15:12:00,224.843,224.934,224.824,224.904,770.0
2024-10-07 15:13:00,224.894,225.004,224.893,224.964,650.0
2024-10-07 15:14:00,224.943,225.014,224.924,224.933,550.0
2024-10-07 15:15:00,224.973,224.984,224.843,224.943,910.0
2024-10-07 15:16:00,224.934,224.943,224.863,224.924,900.0
2024-10-07 15:17:00,224.903,224.954,224.883,224.913,560.0
2024-10-07 15:18:00,224.914,225.133,224.914,225.133,910.0
2024-10-07 15:19:00,225.123,225.144,225.033,225.074,870.0
2024-10-07 15:20:00,225.073,225.114,225.043,225.063,390.0
2024-10-07 15:21:00,225.043,225.063,224.953,224.993,750.0
2024-10-07 15:22:00,224.993,225.114,224.993,225.104,500.0
2024-10-07 15:23:00,225.123,225.154,225.063,225.113,820.0
2024-10-07 15:24:00,225.083,225.084,225.014,225.053,880.0
2024-10-07 15:25:00,225.033,225.054,224.953,224.983,760.0
2024-10-07 15:26:00,224.983,225.024,224.943,224.953,710.0
2024-10-07 15:27:00,224.944,225.084,224.893,225.043,730.0
2024-10-07 15:28:00,225.044,225.114,225.043,225.073,1040.0
2024-10-07 15:29:00,225.083,225.113,225.003,225.093,910.0
2024-10-07 15:30:00,225.104,225.144,225.034,225.083,880.0
2024-10-07 15:31:00,225.073,225.123,225.023,225.044,650.0
2024-10-07 15:32:00,225.054,225.153,225.053,225.153,710.0
2024-10-07 15:33:00,225.143,225.223,225.084,225.223,790.0
2024-10-07 15:34:00,225.223,225.294,225.204,225.263,620.0
2024-10-07 15:35:00,225.273,225.274,225.044,225.123,760.0
2024-10-07 15:36:00,225.153,225.164,224.974,224.974,630.0
2024-10-07 15:37:00,224.953,225.023,224.943,224.944,690.0
2024-10-07 15:38:00,224.953,224.994,224.764,224.794,850.0
2024-10-07 15:39:00,224.803,224.874,224.793,224.854,610.0
2024-10-07 15:40:00,224.873,225.004,224.863,225.004,470.0
2024-10-07 15:41:00,225.004,225.054,224.953,224.964,540.0
2024-10-07 15:42:00,224.963,225.024,224.944,224.994,620.0
2024-10-07 15:43:00,224.984,224.994,224.813,224.854,900.0
2024-10-07 15:44:00,224.833,224.924,224.824,224.853,770.0
2024-10-07 15:45:00,224.863,224.904,224.843,224.864,750.0
2024-10-07 15:46:00,224.863,224.894,224.814,224.853,670.0
2024-10-07 15:47:00,224.844,224.934,224.833,224.914,770.0
2024-10-07 15:48:00,224.914,224.923,224.763,224.794,850.0
2024-10-07 15:49:00,224.773,224.834,224.764,224.813,460.0
2024-10-07 15:50:00,224.813,224.833,224.724,224.783,650.0
2024-10-07 15:51:00,224.794,224.854,224.743,224.854,450.0
2024-10-07 15:52:00,224.843,224.843,224.753,224.804,470.0
2024-10-07 15:53:00,224.814,224.834,224.753,224.813,810.0
2024-10-07 15:54:00,224.784,224.953,224.783,224.934,620.0
2024-10-07 15:55:00,224.943,224.954,224.813,224.834,770.0
2024-10-07 15:56:00,224.824,224.904,224.793,224.893,580.0
2024-10-07 15:57:00,224.883,224.963,224.863,224.954,620.0
2024-10-07 15:58:00,224.954,224.984,224.893,224.914,610.0
2024-10-07 15:59:00,224.923,224.934,224.883,224.913,560.0
2024-10-07 16:00:00,224.904,224.943,224.863,224.943,990.0
2024-10-07 16:01:00,224.933,224.934,224.833,224.883,1000.0
2024-10-07 16:02:00,224.893,224.924,224.773,224.823,1070.0001
2024-10-07 16:03:00,224.814,224.814,224.744,224.744,560.0
