Datetime,Open_BID,High_BID,Low_BID,Close_BID,Volume_BID,Open_ASK,High_ASK,Low_ASK,Close_ASK,Volume_ASK,Mid_Price,Spread,Volume,Open_Mid,High_Mid,Low_Mid,Close_Mid,Unix_Diff_Until_Earnings,Month,Day_Type,Week_of_Year,Quarter,Hour,Is_Open_Hour,Is_Close_Hour,Day_of_Week,Is_Lunch_Time,Time_Since_Open,score,rating,SMA_3,SMA_6,SMA_12,SMA_5,SMA_10,SMA_20,EMA_3,EMA_6,EMA_12,EMA_26,MACD,Signal_Line,%K,%D,CCI,Return_1H,Return_3H,Return_6H,RSI_long,RSI_short,Middle_Band,Upper_Band,Lower_Band,High_Low,High_Close,Low_Close,True_Range,ATR,Volume_SMA_3,Volume_SMA_6,OBV,MF_Multiplier,MF_Volume,CMF,Volatility,Return,Volume_change,Lag_Mid_Price_1,Lag_Mid_Price_2,Lag_Mid_Price_3,Lag_Mid_Price_4,Lag_Return_1,Lag_Return_2,Lag_Return_3,Lag_Return_4,Return_1,Return_5,Return_10,Rolling_Mean_5,Rolling_Std_5,Lagged_Volatility,Hammer,Rolling_Skew,Rolling_Kurt,Price_Z_Score,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Williams_%R,High_Low_Ratio,Close_Open_Ratio,Order_Imbalance,VPT,A/D_Line,Support_10,Resistance_10,Support_Close_10,Resistance_Close_10,Support_20,Resistance_20,Support_Close_20,Resistance_Close_20,SMA5_Volume,RSI_Volatility,y
2021-10-11 09:00:00-04:00,0.15803917011557944,0.17049653219847039,0.15958939450172438,0.17429215509467988,0.15592014498597662,0.15844111792482307,0.17034961302375207,0.15963945375071287,0.17438463619150646,0.15592014498597662,0.17433839772778525,0.04137931034482623,0.15592014498597662,0.15824028584189387,0.17042304286496202,0.15961442729782327,0.17433839772778525,0.16738013698630136,10,1,41,4,9,1,0,0,0,0.0,25.9,1,0.16849381080022896,0.16566739341085257,0.15991495763232222,0.16679508679689992,0.16016658095797842,0.15557352705368888,0.16920708173617482,0.16472539999027647,0.157156456281085,0.1497445841422389,0.45483608340439674,0.49209845535562646,0.8831493438866944,0.5934604244887874,0.5083593984053345,0.5189098635024746,0.53483429371101,0.5076208176301558,0.5050539954981016,0.5050539954981016,0.15557352705368888,0.15654584350117995,0.15976907907556415,0.14214455018219202,0.07276657060518874,0.05048543689320332,0.08733263780212193,0.0337024343088147,0.11326822984292995,0.10281593456832729,0.4655134406954299,0.9724770642201825,0.590100941338336,0.5132797133972659,0.050726312266328955,0.5189098635024746,0.11979060077615197,0.16577250800234444,0.1665389297146207,0.16473558450926484,0.16572742437221066,0.45777597669123615,0.47461729351591914,0.4562960303767503,0.4604316966148881,0.5189098635024746,0.5112479176087752,0.45113460681677414,0.16679508679689992,0.050726312266328955,0.0030951230480401196,0.0,0.6916728051829834,0.22435974442986528,0.6111543112282158,0.15380480970209254,0.13551634756855124,0.1289302338696221,0.14705641706854555,0.8831493438866944,0.20175031484337502,0.5646345691499199,0.5907474795811323,0.8191215635604521,0.017419633591124306,0.1619957732242947,0.1503685907683312,0.16713168366646847,0.15314898733006577,0.14546486333112663,0.14355432780847144,0.143901863647087,0.15193985520697995,0.1354414553740514,0.04196280032341475,-0.3578128256791401
2021-10-11 10:00:00-04:00,0.1730654056904828,0.1777971669975693,0.17877995129943614,0.1790802524797115,0.16464616152047132,0.17280347052995193,0.17756427364113492,0.17882514773889358,0.17906410603191758,0.16464616152047132,0.17907217889184435,0.0,0.16464616152047132,0.17293434569004007,0.17768067316634695,0.1788025523826764,0.17907217889184435,0.16695205479452052,10,1,41,4,10,0,0,0,0,0.5,25.9,1,0.172680179501852,0.16784762596899228,0.16022964509394577,0.1694783121062413,0.16100224066999735,0.15746053435770846,0.17370106167612365,0.16774829943933733,0.1590604320597635,0.1510280379318052,0.4618409283156098,0.4935005506718899,0.8829911533967579,0.6777921223913619,0.592882487203282,0.4936006627380099,0.549821480421734,0.5423194189650911,0.559142406160733,0.559142406160733,0.15746053435770846,0.1568353397268254,0.1632482778451525,0.04984611030530263,0.06307636887607987,0.0,0.030625108676751667,0.04021296540410685,0.14613210845318753,0.10898257531842397,0.4701284683924186,0.5996573386636029,0.5115294523820832,0.45274433556247684,0.08554411869339228,0.4936006627380099,0.09816821973520799,0.17433839772778525,0.16577250800234444,0.1665389297146207,0.16473558450926484,0.5189098635024746,0.45777597669123615,0.47461729351591914,0.4562960303767503,0.4936006627380099,0.5359481197800368,0.48039041232698815,0.1694783121062413,0.08554411869339228,0.050726312266328955,0.0,0.6738900210826984,0.20148907468688138,0.654428552269525,0.15658405494177385,0.13835401171788364,0.1299981907001988,0.14705641706854555,0.8829911533967578,0.07249492653883038,0.4569021216421465,0.5907474795811323,0.822440945995146,0.018040504044126715,0.1619957732242947,0.15548410081208708,0.16713168366646847,0.15800425413853691,0.14546486333112663,0.14871086556169444,0.143901863647087,0.15495637646185267,0.14368288608440516,0.07494128402289908,-1.1664532207261795
2021-10-11 11:00:00-04:00,0.17753483923447555,0.1768178135489098,0.18258185406124716,0.17880973850315596,0.10225756447321696,0.17726660061234134,0.17658571301485626,0.18252653870170787,0.17879361644576663,0.10225756447321696,0.17880167711104122,0.0,0.10225756447321696,0.17740062527914247,0.17670171628939757,0.18255419287686125,0.17880167711104122,0.1665239726027397,10,1,41,4,11,0,0,0,0,1.5,25.9,1,0.1770321958859138,0.17004299903100772,0.16059422203119222,0.1723065766214933,0.16204451954158094,0.15958922732628245,0.1758119936640623,0.16982894096470424,0.16062871634139242,0.1521954597730537,0.46643069531495784,0.49570281909781877,0.8729761308629662,0.8844127715951188,0.6057499345780831,0.4610399071419082,0.5524092587934147,0.5427728917669354,0.5368152364277392,0.5368152364277392,0.15958922732628245,0.15487874973143811,0.16951591353216755,0.012735698871476032,0.01732708933717765,0.00476806903991255,0.00782472613458558,0.03647801505697626,0.13975437354691383,0.11439783873164018,0.46697802466084515,0.22934472934473188,0.44801542205783756,0.47666319267753937,0.08772871878916454,0.4610399071419082,0.06079879726025895,0.17907217889184435,0.17433839772778525,0.16577250800234444,0.1665389297146207,0.4936006627380099,0.5189098635024746,0.45777597669123615,0.47461729351591914,0.4610399071419082,0.5394963965228813,0.4875324022158319,0.1723065766214933,0.08772871878916454,0.08554411869339228,0.0,0.6972412663396842,0.22458162008968136,0.6553614878132983,0.15658405494177385,0.13835401171788364,0.13025666210033848,0.14705641706854555,0.8729761308629662,0.0216945110646094,0.406770708990976,0.5907474795811323,0.8223119324215409,0.016889423769946177,0.1619957732242947,0.15548410081208708,0.16713168366646847,0.15800425413853691,0.14546486333112663,0.14871086556169444,0.15399858457183324,0.15495637646185267,0.08752905473227274,0.07374374572763703,-1.7552362818071834
2021-10-11 12:00:00-04:00,0.17717728455095583,0.17468104238819793,0.17823682233346316,0.17556357078449047,0.10218757259090153,0.17690955020575028,0.17445067164842976,0.1781826079874027,0.1756379046073393,0.10218757259090153,0.1756007393715342,0.03448275862075386,0.10218757259090153,0.1770433229120143,0.174565810376053,0.17820971172557343,0.1756007393715342,0.1660958904109589,10,1,41,4,12,0,0,0,1,2.5,25.9,1,0.17745384453212054,0.17186742974806202,0.1609971754881494,0.17412863164574177,0.16285263003232475,0.16105560861795265,0.17525744020394285,0.1703853404754594,0.1614495890514307,0.1530283639050316,0.46645862046649084,0.49747120839892156,0.7544650308796516,0.8411097464167637,0.5679485952147031,0.44203405032900484,0.49187382340380476,0.5321333923916742,0.4941205384943677,0.4941205384943677,0.16105560861795265,0.1534972334622644,0.17386803705136544,0.02971663070011074,0.002197406340056868,0.02418554476806984,0.01825769431403302,0.037657087617541024,0.11729576995440857,0.11717255846622009,0.4638292240017786,0.34771573604060546,0.46607234687866356,0.4040355767469095,0.07238464565590276,0.44203405032900484,0.09334349709033582,0.17880167711104122,0.17907217889184435,0.17433839772778525,0.16577250800234444,0.4610399071419082,0.4936006627380099,0.5189098635024746,0.45777597669123615,0.44203405032900484,0.5151642378514358,0.47951525583944077,0.17412863164574177,0.07238464565590276,0.08772871878916454,0.0,0.7432176574921059,0.328457157863947,0.6033022853464078,0.15658405494177385,0.13835401171788364,0.12837687009932353,0.14705641706854555,0.7544650308796517,0.045018559135623804,0.37706502974487144,0.5907474795811323,0.8207857510573533,0.01624210590705677,0.1619957732242947,0.15548410081208708,0.16713168366646847,0.15800425413853691,0.15644566348245537,0.14871086556169444,0.1562160887001649,0.15495637646185267,0.08763557129645963,0.05684866847950011,-1.7630318595127314
2021-10-11 13:00:00-04:00,0.1741291308739532,0.17119988603887148,0.17389179060567939,0.17122633002705134,0.1359950080128699,0.1737942854082426,0.17098122942798688,0.17383867727309754,0.1713190875484627,0.1359950080128699,0.17127271087868,0.04137931034492424,0.1359950080128699,0.1739615899955338,0.17109051346288195,0.17386523057428604,0.17127271087868,0.16566780821917806,10,1,41,4,13,0,0,0,1,3.5,25.9,1,0.17484865825377205,0.17266230620155043,0.16122743460641042,0.17523455559080814,0.16313271378195737,0.16218967212086133,0.1728032357613123,0.1695256108283152,0.1614598193084913,0.1534641906788199,0.461905449477775,0.4978139436516742,0.5942246703388434,0.743938133231576,0.5012682770990287,0.4346550796682414,0.4457398201029533,0.5024362586628655,0.443465691866199,0.443465691866199,0.16218967212086133,0.1510551250904404,0.1786434357281801,0.03604910319453793,0.00036023054755010477,0.02957928802588954,0.022365675534689523,0.04380877054222626,0.1053204471583197,0.12866858927319852,0.4598867874833684,0.3019838354151392,0.45150021307156085,0.3892799602271567,0.04101717015025035,0.4346550796682414,0.11928699067734105,0.1756007393715342,0.17880167711104122,0.17907217889184435,0.17433839772778525,0.44203405032900484,0.4610399071419082,0.4936006627380099,0.5189098635024746,0.4346550796682414,0.4979304677204231,0.46137466938465693,0.17523455559080814,0.04101717015025035,0.07238464565590276,0.0,0.7356643942913109,0.3129248750634041,0.5101461379252975,0.15658405494177385,0.13835401171788364,0.12802440909913315,0.14705641706854555,0.5942246703388434,0.05389470838250965,0.364227035292668,0.5907474795811323,0.8181957055669922,0.015188246324734811,0.1619957732242947,0.15548410081208708,0.16713168366646847,0.15800425413853691,0.16003026577130464,0.14871086556169444,0.16404812455767903,0.15495637646185267,0.1184459794898482,0.030574806342410877,-0.8983912528727572
2021-10-11 14:00:00-04:00,0.16983847467172009,0.1691610502230254,0.17253396819074696,0.16970243462578916,0.10979365741302938,0.1695096805291485,0.16893514811849464,0.17249024878053199,0.1696871337120187,0.10979365741302938,0.16969478382399372,0.0,0.10979365741302938,0.16967396158999537,0.16904805343324636,0.17251210571570819,0.16969478382399372,0.16523972602739725,10,1,41,4,14,0,0,0,0,4.5,25.9,1,0.17180676444899556,0.17332091812015493,0.16140012894510614,0.1743008657027605,0.16350003673229518,0.1628566315990061,0.1707824619781224,0.1684531794167652,0.16121897149202824,0.15374545975398957,0.4562713006952583,0.49676165556950086,0.5358037055583449,0.6304776369112977,0.4563775326963732,0.4525006583955728,0.4390774250536208,0.4985267479310065,0.4724489614491526,0.4724489614491526,0.1628566315990061,0.1496021785431818,0.1814690612841634,0.030388792584992358,0.01768731988472571,0.015318230852210984,0.018670665971135016,0.0442408530333647,0.10847030796764578,0.12689212658282978,0.4565594325628294,0.29975020815988684,0.45703403105644635,0.3284618997861293,0.056055646407475304,0.4525006583955728,0.07737116144831015,0.17127271087868,0.1756007393715342,0.17880167711104122,0.17907217889184435,0.4346550796682414,0.44203405032900484,0.4610399071419082,0.4936006627380099,0.4525006583955728,0.44892116709439345,0.46439257006104584,0.1743008657027605,0.056055646407475304,0.04101717015025035,0.0,0.7892811097871448,0.4305907166100725,0.44941071218683065,0.15658405494177385,0.13835401171788364,0.127905747229069,0.14705641706854555,0.5358037055583449,0.04619257232684504,0.3930042024827589,0.5907474795811323,0.8173960775849944,0.014288772360084412,0.1619957732242947,0.15548410081208708,0.16713168366646847,0.15800425413853691,0.1667454837794382,0.14871086556169444,0.17239915074309997,0.15495637646185267,0.0945552960191465,0.043026330881920795,-1.0877523271624323
2021-10-11 15:00:00-04:00,0.16823841746297075,0.16639215092726944,0.16800789347430567,0.16357078449053208,0.14325110682544148,0.16798329004097146,0.1661773863535272,0.16814631806622704,0.16418717879361622,0.14325110682544148,0.16387899553672058,0.24137931034478705,0.14325110682544148,0.16811076373380973,0.16628472515785653,0.1680771145404354,0.16387899553672058,0.16481164383561642,10,1,41,4,15,0,1,0,0,5.5,25.9,1,0.1678914555913622,0.17156461967054248,0.16100485079209137,0.17124597742827374,0.1633117837202469,0.16235699296555262,0.16684682847276022,0.165997851093324,0.16009557603638847,0.1535552261922155,0.4460693021255749,0.49351791672713047,0.3204807210816164,0.4844393743208378,0.3769079951470451,0.42480967004515385,0.4256221207767108,0.42933431422610957,0.4252401875829077,0.4252401875829077,0.16235699296555262,0.14964280601389013,0.18042750046107914,0.04308911451515756,0.0079250720461064,0.028910463861920845,0.026473656755346027,0.043427952075459436,0.12563363360744584,0.12397786678347482,0.4524466577698735,0.032051282051254015,0.39614939190887044,0.2199741036117681,0.07709935309214436,0.42480967004515385,0.1176440336344525,0.16969478382399372,0.17127271087868,0.1756007393715342,0.17880167711104122,0.4525006583955728,0.4346550796682414,0.44203405032900484,0.4610399071419082,0.42480967004515385,0.3984002845869945,0.4452870699043327,0.17124597742827374,0.07709935309214436,0.056055646407475304,0.0,0.6373245225600337,0.2230629436439608,0.3080764124847759,0.15658405494177385,0.14400787869104992,0.12767077322894238,0.14705641706854555,0.3204807210816163,0.06388897140240779,0.348353685573656,0.5907474795811323,0.8137487475063836,0.011690703926447554,0.1619957732242947,0.15548410081208708,0.1662626355029042,0.15800425413853691,0.1667454837794382,0.14871086556169444,0.17150271290398678,0.15495637646185267,0.12455076969184928,0.0520965262850158,-0.6128738530503608
2021-10-12 09:00:00-04:00,0.16653109384916553,0.1636321548446833,0.1603135664563553,0.15590622182146086,0.19418390826850113,0.16638548947147602,0.1635975447024285,0.1603543923474422,0.1559823280137047,0.19418390826850113,0.15594427663315447,0.034482758620655855,0.19418390826850113,0.16645824028584189,0.1636148427661761,0.16033398198850524,0.15594427663315447,0.15710616438356162,10,0,41,4,9,1,0,1,0,0.0,22.7,0,0.16277143631599555,0.16768108042635643,0.16014137909861237,0.16665004759098956,0.16241643402879835,0.16137398300299055,0.160887977580366,0.16193925572130352,0.1578903610206559,0.15276421928638206,0.43051219761356446,0.487260237466375,0.026706726756796622,0.2934662617025438,0.28391413390853726,0.4107363303059778,0.40695917781096075,0.368898155234463,0.35364671646510243,0.35364671646510243,0.16137398300299055,0.15056519894276277,0.1775138152629825,0.08239289631018515,0.03278097982709025,0.03799352750808989,0.050621631020692184,0.04642323578521754,0.14995484858141633,0.13077243688584117,0.4471382259524347,0.0003743916136190184,0.36093952392527234,0.1526975790997187,0.10460985210049892,0.4107363303059778,0.1232595792318155,0.16387899553672058,0.16969478382399372,0.17127271087868,0.1756007393715342,0.42480967004515385,0.4525006583955728,0.4346550796682414,0.44203405032900484,0.4107363303059778,0.36161528097671924,0.42094277017192344,0.16665004759098956,0.10460985210049892,0.07709935309214436,0.0,0.582045847974999,0.19801133964223752,0.18077501095378878,0.15658405494177385,0.14400787869104992,0.12767077322894238,0.13959638838353206,0.02670672675679664,0.11881934404761196,0.2821932688582276,0.5907474795811323,0.8072968574541528,0.008110330467306248,0.1619957732242947,0.15548410081208708,0.15821250514567975,0.15800425413853691,0.1667454837794382,0.14871086556169444,0.16319886765746627,0.15495637646185267,0.16994902862762784,0.05814063266308543,0.0493339911198768
2021-10-12 10:00:00-04:00,0.15474072816011297,0.15536106981009423,0.15605905622290028,0.15266005410279537,0.32687048254205053,0.1544153745905077,0.15514633929365718,0.15601046163313703,0.15273645297989358,0.32687048254205053,0.15269825526351388,0.03448275862075386,0.32687048254205053,0.1545779365788298,0.15525366107622984,0.15603475584921034,0.15269825526351388,0.1566780821917808,10,0,41,4,10,0,0,1,0,0.5,22.7,0,0.15709423847242676,0.1632979045542633,0.1590322976789882,0.16204505280333592,0.16100683220687628,0.16016555468021965,0.15627585634974084,0.1580973906251688,0.15551114409569178,0.15178026991781834,0.41512459702071597,0.4786313130401318,0.03406074904157994,0.12462681755119043,0.2366898150272251,0.4413655398562735,0.3983138601995358,0.3546343623103202,0.3153394270557093,0.3153394270557093,0.16016555468021965,0.15134559209789566,0.17429473547354157,0.04952771783351723,0.028494236311241136,0.02051779935275004,0.030429490523387955,0.04621085625567525,0.24068645042706197,0.1824401632948488,0.4387149520275554,0.1326061997703743,0.3395313249516017,0.07360413268730354,0.11349955049809028,0.4413655398562735,0.15367029157952106,0.15594427663315447,0.16387899553672058,0.16969478382399372,0.17127271087868,0.4107363303059778,0.42480967004515385,0.4525006583955728,0.4346550796682414,0.4413655398562735,0.3611282419074968,0.4033092808118964,0.16204505280333592,0.11349955049809028,0.10460985210049892,0.0,0.6042685476355043,0.210464157394134,0.1863343541391942,0.1547672094999657,0.14400787869104992,0.12767077322894238,0.13882632090636915,0.03406074904157985,0.0735576555994033,0.37409741307559585,0.5907474795811323,0.8030827399804246,0.003932698834728354,0.15841220251768817,0.15548410081208708,0.15491926999954253,0.15800425413853691,0.16305684290173095,0.14871086556169444,0.15980184005661724,0.15495637646185267,0.2885270370798055,0.0563110695288044,-0.06712357803999072
2021-10-12 11:00:00-04:00,0.15151379714135027,0.15553913407348707,0.15714531415484623,0.15959422903516685,0.18937761236369044,0.15121084719135225,0.15532425940752592,0.1571054941673682,0.15968803534397247,0.18937761236369044,0.1596411343041344,0.04137931034482623,0.18937761236369044,0.15136221527467653,0.15543165323567498,0.15712540163823174,0.1596411343041344,0.15624999999999997,10,0,41,4,11,0,0,1,0,1.5,22.7,0,0.15567870373159032,0.16061803536821717,0.15859864300626314,0.15970629560803173,0.16038238319130205,0.15935451336359008,0.15746195060667745,0.1573698920191544,0.1545957789702166,0.15140721231679688,0.4091455909288241,0.4703205057056205,0.2611324093187879,0.1046557629719272,0.30758203287693325,0.5087433506046389,0.46360837690728846,0.40299434914556526,0.4255021453205529,0.4255021453205529,0.15935451336359008,0.1507704925069384,0.17326181522600503,0.04241695263027394,0.055871757925071625,0.00021574973031386716,0.026278038601982315,0.049792014529688594,0.2599659462117452,0.20249649469066994,0.4439105551511562,0.9928617780662117,0.6131820894902166,0.1296310579002689,0.0910688940279287,0.5087433506046389,0.05403635912275705,0.15269825526351388,0.15594427663315447,0.16387899553672058,0.16969478382399372,0.4413655398562735,0.4107363303059778,0.42480967004515385,0.4525006583955728,0.5087433506046389,0.4151478119991482,0.43028486057033377,0.15970629560803173,0.0910688940279287,0.11349955049809028,0.0,0.5930393452880582,0.13631867708811982,0.3385967912956803,0.1547672094999657,0.14954013148638734,0.1274357992288151,0.13882632090636915,0.2611324093187879,0.06360504603704698,0.4827337717703504,0.5907474795811323,0.8086565631871259,0.0073895326697464014,0.15841220251768817,0.15548410081208708,0.15491926999954253,0.15800425413853691,0.16305684290173095,0.14871086556169444,0.15980184005661724,0.15495637646185267,0.16454350868894654,0.060942381665084054,-1.8095572733661198
