Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,62.92854571269369,0.08266818725417724,6,0.004304368393350217,-0.10854596807274319
High_BID,63.336086251741236,0.07877249541226972,15,0.02171540190943544,-0.10885858100862578
Low_BID,62.07536640609952,0.08273516156456884,16,0.03343905145286058,-0.10781311708557162
Close_BID,62.137846396532716,0.07958963134257901,20,0.026874771808587893,-0.10785330959591022
Volume_BID,17.26021212704906,0.011496564840052015,7,0.004685514726676516,-0.057079708928561956
Open_ASK,62.92339633722312,0.08278407686926559,2,0.0032991931423109826,-0.10851944770040234
High_ASK,63.318092648960324,0.07947309367449407,7,0.024718917941465156,-0.10886900894433171
Low_ASK,62.07306999107428,0.07556839706131502,5,0.0035940106388568003,-0.10778809389971933
Close_ASK,62.135585632464775,0.07704522201864905,4,0.003458529933857667,-0.10783586413157109
Volume_ASK,23.17445217938248,0.01574231421241601,5,0.0022695996894044196,-0.0661041490619052
Mid_Price,62.15739973080988,0.07661997512878838,9,0.01644198726246979,-0.1078446073060535
Spread,0.35031885949356795,0.0016928762021344301,0,0.0,0.008148172799337772
Volume,20.30148215059509,0.005183369157746531,0,0.0,-0.061884609774764954
Open_Mid,62.93102760675606,0.0883634657728134,0,0.0,-0.10853276367402742
High_Mid,63.31211735831545,0.07875282153839902,0,0.0,-0.10886379800981416
Low_Mid,62.04055246868881,0.0788222755341097,3,0.008179553953168472,-0.10780061118919448
Close_Mid,62.15739973080988,0.07595185158262407,0,0.0,-0.1078446073060535
Unix_Diff_Until_Earnings,17.102859547747823,0.0,280,0.1822992656892675,-0.05681804646155797
Month,0.006675164867926655,0.07719266198490282,96,0.1052475067572398,0.0011132057625218295
Day_Type,0.8679252584750763,0.0,1,0.0013645015280973004,-0.012820432319131214
Week_of_Year,0.015263469189411228,0.13917987555629496,276,0.5267513468130773,-0.0017075563027901808
Quarter,1.555169722148353,0.017617952746316723,0,0.0,0.017157710281026084
Hour,0.014071714663906667,0.0,1,0.0006585803192038187,-0.0018601725059284036
Is_Open_Hour,0.02696060887148487,0.0,0,0.0,0.002259971370222047
Is_Close_Hour,0.14819912841885136,0.008308859746230857,0,0.0,0.005297951560351066
Day_of_Week,0.10004631830883635,0.011726089748273383,1,0.0003467845831218519,-0.004365303655958996
Is_Lunch_Time,0.13316899713697003,0.0,0,0.0,-0.005021967059292365
Time_Since_Open,0.015915094611758215,0.012343330676654274,0,0.0,-0.0017517123019388237
score,60.94885158172007,0.5041441739050487,136,0.17664055011184143,-0.10682110875180229
rating,57.346435281168716,0.015052244322086628,0,0.0,-0.1036547473149767
SMA_3,63.00760121911964,0.08070798704032067,18,0.05048512362405638,-0.10860527138509113
SMA_6,64.30177820051233,0.08544848675704442,10,0.02369329209767563,-0.1096640855085016
SMA_12,66.37007192890032,0.08621725024039595,15,0.018675638344058415,-0.11142968656838192
SMA_5,63.872403817032236,0.08072204240433689,16,0.04594905190009682,-0.10933488792486479
SMA_10,65.8496359549276,0.08867665236254241,2,0.003408667480907641,-0.11097043148962626
SMA_20,68.04186210125366,0.09521094666782215,31,0.022368198311791685,-0.11275902837949836
EMA_3,63.02080478436931,0.07668872519590209,4,0.009130972484258433,-0.10860647875715657
EMA_6,64.18917554489535,0.0875408580552699,6,0.010312315626332384,-0.10960401066635939
EMA_12,65.97028693397266,0.08939543482148182,10,0.007631818891025327,-0.11111311165373206
EMA_26,68.948932043908,0.0774267801030919,54,0.20712645638905922,-0.11354069300627767
MACD,6.333552358158987,0.021545495514920354,40,0.032696322494267564,0.03461355114537312
Signal_Line,4.401226233289755,0.016467770094784173,68,0.039373607202774843,0.028859483547197584
%K,15.345788172689359,0.013396244597653872,8,0.016139558806765656,0.053829572138283766
%D,15.819473611578896,0.01082719265325549,38,0.025698764083407162,0.05465413764909499
CCI,16.08448729946275,0.004896914284646003,32,0.04734531972402434,0.055109442082155624
Return_1H,1.6799258640983041,0.003806563369476601,7,0.0022222883908685587,0.01783444214861518
Return_3H,4.634011079516374,0.002187930973593044,23,0.016761409096649367,0.02961217185235432
Return_6H,7.217823180775091,0.007181047943005003,8,0.008958583479132292,0.03694790177593177
RSI_long,16.91614074128375,0.0,42,0.033021865033651066,0.05650381943071281
RSI_short,16.91614074128375,0.0,0,0.0,0.05650381943071281
Middle_Band,68.04186210125366,0.09519823850005871,0,0.0,-0.11275902837949836
Upper_Band,75.39807329200282,0.12548255726323276,40,0.03782442503847324,-0.11863069860908126
Lower_Band,60.13277545446587,0.10801859661554669,38,0.028026089735970136,-0.10610284641623297
High_Low,6.270525877327704,0.009466756853034441,3,0.001786243980340433,-0.03443946415396226
High_Close,0.031991047236120854,0.0,7,0.0037031719377878464,-0.002478085541696373
Low_Close,1.119321751164274,0.0,8,0.004286625532037823,-0.014560615825445211
True_Range,2.3521801805563034,0.004994629284115648,0,0.0,-0.02110673532345686
ATR,20.490703236824974,0.02703777751898695,58,0.030609620208065933,-0.06217144606628011
Volume_SMA_3,25.758422846971136,0.006550142013647342,17,0.010140325210272362,-0.06968297699566861
Volume_SMA_6,28.479047354992748,0.018307652983373446,53,0.03570644112278792,-0.07324275989825679
OBV,0.36825504041276036,0.09427694959628075,158,0.4801990218035008,0.008319921351109372
MF_Multiplier,2.987524959218975,0.0016912568362288383,1,0.00047070177040685346,0.02378029589438313
MF_Volume,5.647094095896642,0.0004353422333753798,1,0.0008274849974543305,0.03268611551915512
CMF,27.482436638243964,0.010310247526554184,52,0.07050486981236642,0.0719585947707273
Volatility,9.793198693875224,0.0,21,0.00998369473038661,-0.04302815778926572
Return,1.6799258640983041,0.003374284448935505,0,0.0,0.01783444214861518
Volume_change,0.007981921973900274,0.0,0,0.0,0.0012306583475663047
Lag_Mid_Price_1,62.893478095847534,0.07571999344655711,1,0.0005134235399198197,-0.10852355218022813
Lag_Mid_Price_2,63.874099059201725,0.08357246050588585,8,0.008730263723918531,-0.10930133800436437
Lag_Mid_Price_3,64.54362033721426,0.0769676754095161,8,0.0057299424369728,-0.1099073201570544
Lag_Mid_Price_4,65.43545058108059,0.07139284792007561,10,0.007991958770475031,-0.11065619592242548
Lag_Return_1,1.8210042231765875,0.005117294857724053,3,0.0015987906980958653,0.018567946398811763
Lag_Return_2,1.220880213505152,0.00360484523031257,5,0.0039720904873613355,0.015204417338131382
Lag_Return_3,1.327847920014641,0.0,8,0.005894440618175438,0.01585634001065017
Lag_Return_4,0.6296910446501651,0.0005188901849824124,4,0.0018609461707283182,0.010919963372735264
Return_1,1.6799258640983041,0.0035339358959780576,0,0.0,0.01783444214861518
Return_5,6.329475546447448,0.005947139478744701,15,0.03213276688093145,0.03460247466037458
Return_10,7.178212949730993,0.0,14,0.009619285619420246,0.03684652480002315
Rolling_Mean_5,63.872403817032236,0.08055563417753508,0,0.0,-0.10933488792486479
Rolling_Std_5,9.793198693875224,0.0,0,0.0,-0.04302815778926572
Lagged_Volatility,12.43661135647709,0.0,7,0.006229635176886091,-0.04847506634606802
Hammer,0.29824642312830557,0.0,0,0.0,-0.007515715195040684
Rolling_Skew,0.8081252455620547,0.020831567606114598,51,0.03558173461928903,0.012370535647331593
Rolling_Kurt,1.8925501934823097,0.007067361492484103,57,0.03841131806138018,0.018930338173893446
Price_Z_Score,15.954509683847547,0.0,9,0.005869776414530865,0.05488695622182682
Conversion_Line,66.87823371451307,0.22395960118415048,21,0.019676730042383916,-0.11181183379045834
Base_Line,70.98481503795979,0.3437535294101244,63,0.13162090510877578,-0.11516617321473888
Leading_Span_A,76.71267746381893,0.1849265236787403,89,0.09943043326204248,-0.11966059211654212
Leading_Span_B,74.07216551053357,0.398182923951482,180,0.30842779907412465,-0.11762209066952067
Williams_%R,15.344614174297304,0.013624783570986176,4,0.0013485227780727816,0.05382957386268572
High_Low_Ratio,-15.921153745043696,0.01038491274216069,8,0.0032732716764787622,-0.007914476828087658
Close_Open_Ratio,13.23643553224749,0.00444525726523648,1,0.001122984853176255,0.02098505785383331
