Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,1.7578167456691907,0.017772811316466797,19,0.018878425763699545,-0.01815697898769386
High_BID,1.7967586967198759,0.01871461570902344,9,0.008725889933126313,-0.01835645348543835
Low_BID,1.6687412766634488,0.028266037880314787,2,0.0022966312997563104,-0.017736434033007953
Close_BID,1.6846161567336,0.01915662926958306,18,0.01429474728041131,-0.017764179026391602
Volume_BID,0.11513820656522407,0.0,17,0.00847622765194905,-0.004624282502973642
Open_ASK,1.745618721554119,0.012658833480716725,2,0.0034470634904319297,-0.01813688098029953
High_ASK,1.7675077093079041,0.017684691244523876,0,0.0,-0.01835956235207581
Low_ASK,1.6667887158278818,0.025623648965059864,11,0.029389204490172297,-0.01773619562386397
Close_ASK,1.7000855174729441,0.008076606400000408,7,0.0045808238163124425,-0.01774279589604333
Volume_ASK,0.37656953034524693,0.0014424156964043533,7,0.0022290320257953894,-0.008460111802049752
Mid_Price,1.6677313529077584,0.01269960487937527,2,0.0024295669534650116,-0.01775348639196217
Spread,1.3719357856899694,0.0031301101340317494,6,0.001778313902147908,0.016120503823913168
Volume,0.2294393504811143,0.004305140879744096,2,0.0026724157542802247,-0.006582384947222408
Open_Mid,1.733552597945632,0.01509890700585137,1,0.000535358852781903,-0.018146938053185124
High_Mid,1.753816322752254,0.019468157650037732,2,0.0009731603062686558,-0.018358006544023198
Low_Mid,1.6564915225854941,0.02596641727815019,5,0.008069706943476834,-0.017736313120721547
Close_Mid,1.6677313529077584,0.011834597335935726,0,0.0,-0.01775348639196217
Unix_Diff_Until_Earnings,0.5632867953181704,0.0,169,0.08215167002579317,0.01033030100279575
Month,0.9497414183378392,0.0,33,0.025325307496256194,0.013413464752375148
Day_Type,0.07132702456914569,0.002442749822353596,19,0.006055084107654541,-0.0036768867721548304
Week_of_Year,0.9739607721520483,0.01952603834874167,86,0.09314187409824416,0.01358154720355742
Quarter,1.063156924089569,0.0,0,0.0,0.014186126449203584
Hour,0.3328663323154293,0.0,3,0.0010668970733981888,-0.007889084832640947
Is_Open_Hour,0.12136485522865371,0.008556683687930278,0,0.0,0.0047944065954652615
Is_Close_Hour,0.007182359652133248,0.004039881561819669,0,0.0,0.0011668172082863748
Day_of_Week,5.163520858123863,0.007700467736131644,50,0.04115740650322847,-0.03125845318527354
Is_Lunch_Time,0.04402132260342815,0.0,0,0.0,-0.002887356597057078
Time_Since_Open,0.326738821618525,0.0018223652367348464,0,0.0,-0.007871431542298524
score,13.612621214342669,0.3533301026206195,164,0.11898219323321163,-0.050697488013156544
rating,21.981491106134104,0.0,1,0.005449647302001272,-0.06438816859827057
SMA_3,1.7635390220021323,0.025546329462929007,3,0.0037633443222058723,-0.01815105897516034
SMA_6,1.8713529623107472,0.028859467344884093,3,0.0037074563357629834,-0.018877116394597326
SMA_12,2.167871507192547,0.034911442448470664,19,0.012213194676043497,-0.02017862174015761
SMA_5,1.8350538239575953,0.02053200904751673,3,0.00335799806120692,-0.018601943660506493
SMA_10,2.092657702820641,0.029892271577929952,9,0.008198371490057121,-0.019842047095636417
SMA_20,2.282264740107625,0.034867882690180485,26,0.01456645033628321,-0.02095739235222105
EMA_3,1.7254939124655828,0.019004249164363385,6,0.007301291808392668,-0.018157037015761546
