Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Open_BID,23.95868438148895,0.047578105725107456,3,0.002632730697924554,-0.06720188492389312
High_BID,24.416947560801553,0.057987476149812034,7,0.017637238392015708,-0.06784603328762273
Low_BID,23.750288261031816,0.05355865483034705,9,0.02149950251632287,-0.06691068021738289
Close_BID,23.826530127950626,0.046393698507253056,14,0.013965375213104342,-0.06696295581017786
Volume_BID,11.062050101889449,0.016056038841511855,6,0.006344416246194031,-0.04572875429418133
Open_ASK,23.936487534713827,0.052764682346973624,1,0.0010401510292874093,-0.06716836890782307
High_ASK,24.390788061617528,0.05490563141528937,2,0.006433727519205974,-0.06783860518305707
Low_ASK,23.73267094315419,0.05051168722835353,2,0.0037002238969446946,-0.0668893006547
Close_ASK,23.7928838497957,0.05451314902161486,6,0.018297755396517255,-0.06694729838876723
Volume_ASK,14.613450714335906,0.0034816466023532833,9,0.00864046835844682,-0.05253127149952608
Mid_Price,23.771477840403712,0.05014844379118655,1,0.0012782824129249915,-0.06695513398193231
Spread,0.4196078669990721,0.0,0,0.0,0.008917425604522577
Volume,12.898537230248737,0.009796084947722106,3,0.002839034388431512,-0.04936222377796895
Open_Mid,23.934707082449616,0.04252360974688374,5,0.009421779655438622,-0.06718516567237565
High_Mid,24.43114421754914,0.05779083319264844,6,0.013178061690652304,-0.06784232255465383
Low_Mid,23.714836295555468,0.05318210499201137,2,0.0021928279694575104,-0.06689999569360872
Close_Mid,23.771477840403712,0.04842818078964517,0,0.0,-0.06695513398193231
Unix_Diff_Until_Earnings,14.405478332362938,0.0,264,0.17201645088801867,-0.052160394309794356
Month,0.07692660694771317,0.031074251745255577,36,0.03192328781201115,-0.0038120251774671488
Day_Type,0.002478193211720482,0.0035217548834687307,3,0.00203348770543497,-0.000692953311954625
Week_of_Year,0.10496242875497004,0.08616629155786582,194,0.3233759567798357,-0.004457353712496115
Quarter,1.124826356452451,0.0,1,0.000928572563334645,0.014591485720302444
Hour,0.1143398126552746,0.0020593627730993713,1,0.0003256062312980768,-0.004745977152310843
Is_Open_Hour,0.1193668052522847,0.0,0,0.0,0.004754794186737854
Is_Close_Hour,0.00473985486195391,0.0022891017965673832,0,0.0,-0.0009480833978159353
Day_of_Week,1.8221384518663792,0.0,13,0.016547001805963576,0.018576440056222054
Is_Lunch_Time,0.00727071470482129,0.0017672817345537606,0,0.0,-0.0011732568891602568
Time_Since_Open,0.10949112127561991,0.0,0,0.0,-0.00456263357636999
score,24.49332377027724,0.4427142917427842,150,0.21304491951674606,-0.06793890385759482
rating,30.97016369836034,0.004641219210823833,1,0.0013848562314651956,-0.07636356062539562
SMA_3,24.085283440083845,0.05247506949631631,6,0.017569717765919247,-0.06744332146294596
SMA_6,24.737337962203444,0.05922222871153404,8,0.005066276856830215,-0.06830039532307297
SMA_12,25.16322558452813,0.0593690120040844,14,0.013600229422856776,-0.06888573972258527
SMA_5,24.58305013837414,0.04670483762260713,2,0.00909011299877145,-0.06806150377246567
SMA_10,25.06045536913707,0.04455704050185205,2,0.0013202213096003294,-0.06876609131913725
SMA_20,25.63748943651042,0.05137916270227283,39,0.04176765239986979,-0.06951627165873298
EMA_3,24.156048543360487,0.054594132186060795,8,0.019484159650653813,-0.06748370193003694
EMA_6,24.595180201469773,0.04861978119477217,2,0.0038105835403603383,-0.06807583983838938
EMA_12,25.08971916065037,0.0587969208668091,23,0.03319579149246186,-0.06878971186668315
EMA_26,26.0204203045721,0.05824087379215381,45,0.046634272183007565,-0.0700140328391976
MACD,1.345719155810049,0.0084259106901996,92,0.056859598764539165,0.015962569333009213
Signal_Line,1.1246295228870034,0.006509404710907329,110,0.0696082688082134,0.014592834740859928
%K,5.375754131926077,0.009446241453095805,9,0.010492042525805014,0.03189446152637743
%D,7.005953206900462,0.004792865735591789,18,0.008371124200274718,0.03640214462784286
CCI,3.5068138056068485,0.017621149695735028,27,0.056379472964471114,0.02576295796756156
Return_1H,0.6549254418262996,0.0,13,0.04631464379610828,0.01113659139219525
Return_3H,3.1446577639503084,0.0,15,0.021585714975765516,0.024397201086395093
Return_6H,2.872644753366618,0.0,7,0.00313575993824042,0.023318818804952457
RSI_long,8.74989706766494,0.0,23,0.011260790409457171,0.04067073564665602
RSI_short,8.74989706766494,0.0,0,0.0,0.04067073564665602
Middle_Band,25.63748943651042,0.05146382025095941,0,0.0,-0.06951627165873298
Upper_Band,28.366929982795256,0.0946458025088679,38,0.04432463063270499,-0.07311051432857596
Lower_Band,22.690927775461038,0.08308936741370543,37,0.04531791083064647,-0.06543828701494214
High_Low,4.840385282159416,0.007602664634970724,4,0.0017330388343601297,-0.03026841153032933
High_Close,2.11913456757301,0.0009237679087665818,9,0.02006475827085942,-0.02003153212861264
Low_Close,0.2608794853648723,0.003509121909978319,17,0.024342028169004614,-0.007025865684795463
True_Range,2.8711147591695902,0.0,2,0.0007676105690948667,-0.023314983155160007
ATR,5.1991262612591065,0.012193857549126053,87,0.060485435876573776,-0.03136623578367903
Volume_SMA_3,13.687100871518586,0.0011691872424606231,24,0.013774251032493984,-0.050858751806472924
Volume_SMA_6,12.640349092086243,0.01148520836821687,59,0.03168005142891691,-0.04887166042319535
OBV,3.2229495951588256,0.04068574303848371,171,0.38422367669275426,0.024695091947748438
MF_Multiplier,1.3522197986893505,0.007718926064121501,5,0.002966484923653473,0.016001217052499683
MF_Volume,2.142623394907948,0.007135388006673793,11,0.009469999367146594,0.020140391499353427
CMF,19.470240947286268,0.006094884936377776,74,0.06082527282663219,0.060613567808108115
Volatility,13.153751669723684,0.009509277680328942,9,0.00420663279714385,-0.049849498438987894
Return,0.6549254418262996,0.0,0,0.0,0.01113659139219525
Volume_change,0.001736600058129138,0.0,1,0.0004891156887626513,-0.0005754335605949734
Lag_Mid_Price_1,24.097073700072492,0.04284283913774889,1,0.00043953968215634245,-0.06742165639027764
Lag_Mid_Price_2,24.439221432758245,0.05120113457632658,1,0.0016231116615735158,-0.06786231058458014
Lag_Mid_Price_3,25.061884645244096,0.04806647909026185,2,0.0010292593963208262,-0.06875890458746525
Lag_Mid_Price_4,25.27291569926038,0.04159014990710608,8,0.006175052806876463,-0.06903511992320244
Lag_Return_1,0.6662547310449515,0.000857747653508989,10,0.010925584324636828,0.011232483772877444
Lag_Return_2,2.1538205951993676,0.003802915817231467,7,0.0042690725718135996,0.020192919577544544
Lag_Return_3,0.18502638955641337,0.0027564504200314754,8,0.00292007284336416,0.005919587645133895
Lag_Return_4,0.23535914966940832,0.0,3,0.0014888209948981268,0.006676346839500802
Return_1,0.6549254418262996,0.0,0,0.0,0.01113659139219525
Return_5,3.1267216992890026,0.011232177906802754,16,0.010428393887018376,0.024327576023548403
Return_10,1.3595543214208077,0.011020475431610777,34,0.03960625614274972,0.016044488167155535
Rolling_Mean_5,24.58305013837414,0.04679426429203937,0,0.0,-0.06806150377246567
Rolling_Std_5,13.153751669723684,0.009184837983965854,0,0.0,-0.049849498438987894
Lagged_Volatility,15.442585138866006,0.005238768524053583,8,0.007860670821905962,-0.054002441056773876
Hammer,0.08325287051695465,0.0,1,0.0006598752059737476,0.0039712223297101445
Rolling_Skew,2.507290948325882,0.015506962904572097,81,0.0387909921587613,-0.02178623814680236
Rolling_Kurt,2.0383466996834794,0.00410296300976376,46,0.024591640577103422,0.01964449406627189
Price_Z_Score,3.3715961424680003,0.0,15,0.015286919980105318,0.02526170130695604
Conversion_Line,25.893453636686015,0.1937568731196475,13,0.014965063045870747,-0.0698813866655641
